"sector","years","spatial_scale","eco_model","climate_model","experiment_climate","output_variable","percent_diff"
"agriculture",2038,"global","epic-iiasa","gfdl-esm4","ssp585","rice",4.26059235531247
"agriculture",2039,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-1.07551056099477
"agriculture",2039,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",7.69025648430229
"agriculture",2039,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",8.47482415249408
"agriculture",2039,"global","epic-iiasa","gfdl-esm4","ssp585","rice",5.21807561192503
"agriculture",2040,"global","epic-iiasa","gfdl-esm4","ssp585","maize",2.83276838036895
"agriculture",2040,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",13.0409827631972
"agriculture",2040,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",8.96380507300763
"agriculture",2040,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.48885717650469
"agriculture",2041,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-0.373642291509771
"agriculture",2041,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",9.02103767640131
"agriculture",2041,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",8.05536385232894
"agriculture",2041,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.72669378360189
"agriculture",2042,"global","epic-iiasa","gfdl-esm4","ssp585","maize",0.643655861900057
"agriculture",2042,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",9.1941133220769
"agriculture",2042,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",10.8963359396061
"agriculture",2042,"global","epic-iiasa","gfdl-esm4","ssp585","rice",7.8934454782823
"agriculture",2043,"global","epic-iiasa","gfdl-esm4","ssp585","maize",3.43329231762948
"agriculture",2043,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",6.95440966285423
"agriculture",2043,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",13.0234683664522
"agriculture",2043,"global","epic-iiasa","gfdl-esm4","ssp585","rice",4.98129567767919
"agriculture",2044,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-2.39590652327227
"agriculture",2044,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",7.05004053331774
"agriculture",2044,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",7.01334504083803
"agriculture",2044,"global","epic-iiasa","gfdl-esm4","ssp585","rice",5.71789871130213
"agriculture",2045,"global","epic-iiasa","gfdl-esm4","ssp585","maize",1.83999390983721
"agriculture",2045,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",3.58381584773165
"agriculture",2045,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",7.38071971480731
"agriculture",2045,"global","epic-iiasa","gfdl-esm4","ssp585","rice",4.80839350621904
"agriculture",2046,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-3.94528799604826
"agriculture",2046,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",10.7269844410523
"agriculture",2046,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",2.84303737488644
"agriculture",2046,"global","epic-iiasa","gfdl-esm4","ssp585","rice",5.48950399876019
"agriculture",2047,"global","epic-iiasa","gfdl-esm4","ssp585","maize",2.05282094928188
"agriculture",2047,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",5.52777961213445
"agriculture",2047,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",11.6859019222106
"agriculture",2047,"global","epic-iiasa","gfdl-esm4","ssp585","rice",9.03141761336388
"agriculture",2048,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-2.66246417710581
"agriculture",2048,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",6.07605452713061
"agriculture",2048,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",3.86565718157023
"agriculture",2048,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.36802926424364
"agriculture",2049,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-1.31049068427015
"agriculture",2049,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",5.09584178221422
"agriculture",2049,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",2.54490736912769
"agriculture",2049,"global","epic-iiasa","gfdl-esm4","ssp585","rice",4.92927567603609
"agriculture",2050,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-8.26600548746628
"agriculture",2050,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",-2.37140834801114
"agriculture",2050,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",0.501500067421491
"agriculture",2050,"global","epic-iiasa","gfdl-esm4","ssp585","rice",9.24031742590364
"agriculture",2051,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-0.134449224203592
"agriculture",2051,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",6.67265897390643
"agriculture",2051,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",7.78909624000479
"agriculture",2051,"global","epic-iiasa","gfdl-esm4","ssp585","rice",5.02320201426343
"agriculture",2052,"global","epic-iiasa","gfdl-esm4","ssp585","maize",0.698089380131638
"agriculture",2052,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",9.80937000438291
"agriculture",2052,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",15.3344670463096
"agriculture",2052,"global","epic-iiasa","gfdl-esm4","ssp585","rice",7.58108875733263
"agriculture",2053,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-1.57493078937947
"agriculture",2053,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",4.96387134493381
"agriculture",2053,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",8.32295597069499
"agriculture",2053,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.90876093503062
"agriculture",2054,"global","epic-iiasa","gfdl-esm4","ssp585","maize",0.578522481744333
"agriculture",2054,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",7.78654291829537
"agriculture",2054,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",12.2574627387222
"agriculture",2054,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.93599153142277
"agriculture",2055,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-3.12477312064737
"agriculture",2055,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",7.3880241263848
"agriculture",2055,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",7.56135228238942
"agriculture",2055,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.80094390418057
"agriculture",2056,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-5.7848867198319
"agriculture",2056,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",5.66656836750409
"agriculture",2056,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",5.37012931520558
"agriculture",2056,"global","epic-iiasa","gfdl-esm4","ssp585","rice",7.42499354127943
"agriculture",2057,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-1.86812049199498
"agriculture",2057,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",6.30242774090836
"agriculture",2057,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",10.1192599797244
"agriculture",2057,"global","epic-iiasa","gfdl-esm4","ssp585","rice",8.14614605226535
"agriculture",2058,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-1.89139356440765
"agriculture",2058,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",6.1571812204337
"agriculture",2058,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",16.7042631064667
"agriculture",2058,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.0755678679981
"agriculture",2059,"global","epic-iiasa","gfdl-esm4","ssp585","maize",1.98619169830012
"agriculture",2059,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",10.1965648643029
"agriculture",2059,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",17.5661079505397
"agriculture",2059,"global","epic-iiasa","gfdl-esm4","ssp585","rice",8.78189724402921
"agriculture",2060,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-5.25674172728653
"agriculture",2060,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",2.65894750534931
"agriculture",2060,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",12.14261788039
"agriculture",2060,"global","epic-iiasa","gfdl-esm4","ssp585","rice",9.71163106432203
"agriculture",2061,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-5.99573911152898
"agriculture",2061,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",11.2128233299476
"agriculture",2061,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",9.31982421064206
"agriculture",2061,"global","epic-iiasa","gfdl-esm4","ssp585","rice",8.78781213619954
"agriculture",2062,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-7.67917417029259
"agriculture",2062,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",6.53037255941255
"agriculture",2062,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",-0.510487377186832
"agriculture",2062,"global","epic-iiasa","gfdl-esm4","ssp585","rice",7.51311587297796
"agriculture",2063,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-2.1735330467123
"agriculture",2063,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",10.4185518313248
"agriculture",2063,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",12.3234650314134
"agriculture",2063,"global","epic-iiasa","gfdl-esm4","ssp585","rice",10.1515688161403
"agriculture",2064,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-1.23127304056844
"agriculture",2064,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",8.58861289869142
"agriculture",2064,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",6.40680476624752
"agriculture",2064,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.20022650367447
"agriculture",2065,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-2.33866238549207
"agriculture",2065,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",11.5530450948279
"agriculture",2065,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",15.0922024654384
"agriculture",2065,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.31139441542476
"agriculture",2066,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-7.06769776487504
"agriculture",2066,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",5.52839832054887
"agriculture",2066,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",5.23922526846816
"agriculture",2066,"global","epic-iiasa","gfdl-esm4","ssp585","rice",9.13033954994679
"agriculture",2067,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-2.71766823657341
"agriculture",2067,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",10.9787897562174
"agriculture",2067,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",12.4595686215303
"agriculture",2067,"global","epic-iiasa","gfdl-esm4","ssp585","rice",7.37211742406475
"agriculture",2068,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-3.69762366199811
"agriculture",2068,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",9.44992325056211
"agriculture",2068,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",11.1859653002468
"agriculture",2068,"global","epic-iiasa","gfdl-esm4","ssp585","rice",9.5646426974647
"agriculture",2069,"global","epic-iiasa","gfdl-esm4","ssp585","maize",1.04256616894873
"agriculture",2069,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",13.6150875372704
"agriculture",2069,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",10.8110945375555
"agriculture",2069,"global","epic-iiasa","gfdl-esm4","ssp585","rice",9.99803327816269
"agriculture",2070,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-2.94554991734479
"agriculture",2070,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",9.03542715629414
"agriculture",2070,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",15.1737166937974
"agriculture",2070,"global","epic-iiasa","gfdl-esm4","ssp585","rice",10.7845977785771
"agriculture",2071,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-3.71461249466469
"agriculture",2071,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",10.7931602084466
"agriculture",2071,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",12.1750006385891
"agriculture",2071,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.88506171464446
"agriculture",2072,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-2.16208998371255
"agriculture",2072,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",7.68334205517438
"agriculture",2072,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",13.7443692100617
"agriculture",2072,"global","epic-iiasa","gfdl-esm4","ssp585","rice",10.9431110772426
"agriculture",2073,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-4.8823752233866
"agriculture",2073,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",8.5127560812928
"agriculture",2073,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",11.3110208275462
"agriculture",2073,"global","epic-iiasa","gfdl-esm4","ssp585","rice",9.65113138049573
"agriculture",2074,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-2.41537965657048
"agriculture",2074,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",11.7524835781219
"agriculture",2074,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",12.7976325861033
"agriculture",2074,"global","epic-iiasa","gfdl-esm4","ssp585","rice",7.88612700474069
"agriculture",2075,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-3.81831974515533
"agriculture",2075,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",6.79289955472856
"agriculture",2075,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",11.6669119321609
"agriculture",2075,"global","epic-iiasa","gfdl-esm4","ssp585","rice",9.22551167134542
"agriculture",2076,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-1.29341479337718
"agriculture",2076,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",9.2103681701507
"agriculture",2076,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",19.2683649199758
"agriculture",2076,"global","epic-iiasa","gfdl-esm4","ssp585","rice",12.3443377738386
"agriculture",2077,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-4.86544144376613
"agriculture",2077,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",9.04482506252795
"agriculture",2077,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",14.9030174262942
"agriculture",2077,"global","epic-iiasa","gfdl-esm4","ssp585","rice",11.3906455919903
"agriculture",2078,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-3.45272457992533
"agriculture",2078,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",7.638605466268
"agriculture",2078,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",15.0593623870045
"agriculture",2078,"global","epic-iiasa","gfdl-esm4","ssp585","rice",8.06864738789111
"agriculture",2079,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-5.08520024790862
"agriculture",2079,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",12.0355507226277
"agriculture",2079,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",14.8089296049837
"agriculture",2079,"global","epic-iiasa","gfdl-esm4","ssp585","rice",8.34764540831447
"agriculture",2080,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-1.87841818518885
"agriculture",2080,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",10.7609197474802
"agriculture",2080,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",13.8361750344495
"agriculture",2080,"global","epic-iiasa","gfdl-esm4","ssp585","rice",8.34770694122956
"agriculture",2081,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-4.33095107999514
"agriculture",2081,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",8.01954253194448
"agriculture",2081,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",13.4638151749835
"agriculture",2081,"global","epic-iiasa","gfdl-esm4","ssp585","rice",7.91829556964333
"agriculture",2082,"global","epic-iiasa","gfdl-esm4","ssp585","maize",0.45981960491036
"agriculture",2082,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",7.01541353392475
"agriculture",2082,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",14.5308063566569
"agriculture",2082,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.84159027762873
"agriculture",2083,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-1.75011914549479
"agriculture",2083,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",13.129432337944
"agriculture",2083,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",20.1952420084448
"agriculture",2083,"global","epic-iiasa","gfdl-esm4","ssp585","rice",10.2309974055162
"agriculture",2084,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-1.99226192148098
"agriculture",2084,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",17.1791404675491
"agriculture",2084,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",16.2754395655071
"agriculture",2084,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.97924133351023
"agriculture",2085,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-1.89835036099445
"agriculture",2085,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",15.4359570082189
"agriculture",2085,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",10.6244241007497
"agriculture",2085,"global","epic-iiasa","gfdl-esm4","ssp585","rice",8.58435401590383
"agriculture",2086,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-2.91292475974554
"agriculture",2086,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",10.1331503713791
"agriculture",2086,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",11.4028986223059
"agriculture",2086,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.20893759362907
"agriculture",2087,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-5.84086856734427
"agriculture",2087,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",13.4324588568596
"agriculture",2087,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",10.4907634152086
"agriculture",2087,"global","epic-iiasa","gfdl-esm4","ssp585","rice",8.23222999344102
"agriculture",2088,"global","epic-iiasa","gfdl-esm4","ssp585","maize",1.96700336888438
"agriculture",2088,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",15.580824725603
"agriculture",2088,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",25.3045215439437
"agriculture",2088,"global","epic-iiasa","gfdl-esm4","ssp585","rice",11.2269378835795
"agriculture",2089,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-6.6663999024487
"agriculture",2089,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",13.1561172759842
"agriculture",2089,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",11.0259605361186
"agriculture",2089,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.42653126031923
"agriculture",2090,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-5.12501518666362
"agriculture",2090,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",14.9151712406543
"agriculture",2090,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",13.2419690438452
"agriculture",2090,"global","epic-iiasa","gfdl-esm4","ssp585","rice",8.158261328994
"agriculture",2091,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-4.14170352450654
"agriculture",2091,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",11.5885327362266
"agriculture",2091,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",11.5558368056084
"agriculture",2091,"global","epic-iiasa","gfdl-esm4","ssp585","rice",7.11943439506514
"agriculture",2092,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-2.17067558677074
"agriculture",2092,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",13.2708725912308
"agriculture",2092,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",14.581688530242
"agriculture",2092,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.98187946631006
"agriculture",2093,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-9.47050655759142
"agriculture",2093,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",12.2110680224974
"agriculture",2093,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",5.79488570014715
"agriculture",2093,"global","epic-iiasa","gfdl-esm4","ssp585","rice",7.24508060169382
"agriculture",2094,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-4.98822139374307
"agriculture",2094,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",13.6290189436018
"agriculture",2094,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",11.1693758534086
"agriculture",2094,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.82736850135516
"agriculture",2095,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-2.73295009412022
"agriculture",2095,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",12.9199695071898
"agriculture",2095,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",11.8763588187819
"agriculture",2095,"global","epic-iiasa","gfdl-esm4","ssp585","rice",6.31158180680107
"agriculture",2096,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-6.75275180178745
"agriculture",2096,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",13.5658939656501
"agriculture",2096,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",5.10810031737582
"agriculture",2096,"global","epic-iiasa","gfdl-esm4","ssp585","rice",3.76484868784055
"agriculture",2097,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-9.08976775629526
"agriculture",2097,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",12.9423437787414
"agriculture",2097,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",13.317400797475
"agriculture",2097,"global","epic-iiasa","gfdl-esm4","ssp585","rice",5.5244732545793
"agriculture",2098,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-9.14548406425436
"agriculture",2098,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",13.8489022179029
"agriculture",2098,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",9.3335498985445
"agriculture",2098,"global","epic-iiasa","gfdl-esm4","ssp585","rice",2.67850204733969
"agriculture",2099,"global","epic-iiasa","gfdl-esm4","ssp585","maize",-3.70979535311711
"agriculture",2099,"global","epic-iiasa","gfdl-esm4","ssp585","wheat",14.6800338526466
"agriculture",2099,"global","epic-iiasa","gfdl-esm4","ssp585","soybean",8.89625384386656
"agriculture",2099,"global","epic-iiasa","gfdl-esm4","ssp585","rice",5.74453488628286
"agriculture",1983,"global","isam","gfdl-esm4","ssp585","maize",4.87125862319023
"agriculture",1983,"global","isam","gfdl-esm4","ssp585","wheat",0.109314766608577
"agriculture",1983,"global","isam","gfdl-esm4","ssp585","soybean",-8.35265125291533
"agriculture",1983,"global","isam","gfdl-esm4","ssp585","rice",-3.34627273958825
"agriculture",1984,"global","isam","gfdl-esm4","ssp585","maize",2.03676761775129
"agriculture",1984,"global","isam","gfdl-esm4","ssp585","wheat",0.78214210725536
"agriculture",1984,"global","isam","gfdl-esm4","ssp585","soybean",-2.29024139696624
"agriculture",1984,"global","isam","gfdl-esm4","ssp585","rice",-2.48544112567176
"agriculture",1985,"global","isam","gfdl-esm4","ssp585","maize",3.51910510692397
"agriculture",1985,"global","isam","gfdl-esm4","ssp585","wheat",-3.57869298519275
"agriculture",1985,"global","isam","gfdl-esm4","ssp585","soybean",-6.33144785986986
"agriculture",1985,"global","isam","gfdl-esm4","ssp585","rice",-3.20625458218629
"agriculture",1986,"global","isam","gfdl-esm4","ssp585","maize",1.1854053215525
"agriculture",1986,"global","isam","gfdl-esm4","ssp585","wheat",0.203575196721342
"agriculture",1986,"global","isam","gfdl-esm4","ssp585","soybean",-4.87940656019652
"agriculture",1986,"global","isam","gfdl-esm4","ssp585","rice",-4.37408849084354
"agriculture",1987,"global","isam","gfdl-esm4","ssp585","maize",1.38473158774947
"agriculture",1987,"global","isam","gfdl-esm4","ssp585","wheat",-3.30247903567624
"agriculture",1987,"global","isam","gfdl-esm4","ssp585","soybean",-6.4335198860734
"agriculture",1987,"global","isam","gfdl-esm4","ssp585","rice",-2.34799352076364
"agriculture",1988,"global","isam","gfdl-esm4","ssp585","maize",5.57033228889767
"agriculture",1988,"global","isam","gfdl-esm4","ssp585","wheat",2.08131195524964
"agriculture",1988,"global","isam","gfdl-esm4","ssp585","soybean",-1.9519728190132
"agriculture",1988,"global","isam","gfdl-esm4","ssp585","rice",-2.85395245706208
"agriculture",1989,"global","isam","gfdl-esm4","ssp585","maize",7.61064770451206
"agriculture",1989,"global","isam","gfdl-esm4","ssp585","wheat",-0.0558147719945292
"agriculture",1989,"global","isam","gfdl-esm4","ssp585","soybean",-6.68648717564555
"agriculture",1989,"global","isam","gfdl-esm4","ssp585","rice",-0.82977696243607
"agriculture",1990,"global","isam","gfdl-esm4","ssp585","maize",7.47278308209215
"agriculture",1990,"global","isam","gfdl-esm4","ssp585","wheat",-1.85238779055175
"agriculture",1990,"global","isam","gfdl-esm4","ssp585","soybean",-6.72046541631077
"agriculture",1990,"global","isam","gfdl-esm4","ssp585","rice",-0.855291608505084
"agriculture",1991,"global","isam","gfdl-esm4","ssp585","maize",5.946593351307
"agriculture",1991,"global","isam","gfdl-esm4","ssp585","wheat",-2.29949723975994
"agriculture",1991,"global","isam","gfdl-esm4","ssp585","soybean",-7.47530603349996
"agriculture",1991,"global","isam","gfdl-esm4","ssp585","rice",-1.01753012452923
"agriculture",1992,"global","isam","gfdl-esm4","ssp585","maize",4.72800159387841
"agriculture",1992,"global","isam","gfdl-esm4","ssp585","wheat",0.61912959526684
"agriculture",1992,"global","isam","gfdl-esm4","ssp585","soybean",-3.68410688874811
"agriculture",1992,"global","isam","gfdl-esm4","ssp585","rice",-0.377962545384467
"agriculture",1993,"global","isam","gfdl-esm4","ssp585","maize",6.38771458670062
"agriculture",1993,"global","isam","gfdl-esm4","ssp585","wheat",-0.502100631004406
"agriculture",1993,"global","isam","gfdl-esm4","ssp585","soybean",-1.00535206853995
"agriculture",1993,"global","isam","gfdl-esm4","ssp585","rice",-0.624621048424023
"agriculture",1994,"global","isam","gfdl-esm4","ssp585","maize",4.49283171126869
"agriculture",1994,"global","isam","gfdl-esm4","ssp585","wheat",-5.19455880462883
"agriculture",1994,"global","isam","gfdl-esm4","ssp585","soybean",-4.87531565202572
"agriculture",1994,"global","isam","gfdl-esm4","ssp585","rice",-2.4781344130898
"agriculture",1995,"global","isam","gfdl-esm4","ssp585","maize",1.59521648368303
"agriculture",1995,"global","isam","gfdl-esm4","ssp585","wheat",-4.04188369940396
"agriculture",1995,"global","isam","gfdl-esm4","ssp585","soybean",-4.72502038201362
"agriculture",1995,"global","isam","gfdl-esm4","ssp585","rice",-1.2443627212484
"agriculture",1996,"global","isam","gfdl-esm4","ssp585","maize",1.9525388269408
"agriculture",1996,"global","isam","gfdl-esm4","ssp585","wheat",-2.07916280828144
"agriculture",1996,"global","isam","gfdl-esm4","ssp585","soybean",-5.76790808286804
"agriculture",1996,"global","isam","gfdl-esm4","ssp585","rice",-1.99865387332206
"agriculture",1997,"global","isam","gfdl-esm4","ssp585","maize",6.75169830048684
"agriculture",1997,"global","isam","gfdl-esm4","ssp585","wheat",1.11530288249789
"agriculture",1997,"global","isam","gfdl-esm4","ssp585","soybean",1.48761899255839
"agriculture",1997,"global","isam","gfdl-esm4","ssp585","rice",-1.17372489196883
"agriculture",1998,"global","isam","gfdl-esm4","ssp585","maize",4.91202204402444
"agriculture",1998,"global","isam","gfdl-esm4","ssp585","wheat",0.21251095087005
"agriculture",1998,"global","isam","gfdl-esm4","ssp585","soybean",-2.40136386240653
"agriculture",1998,"global","isam","gfdl-esm4","ssp585","rice",-1.30998960604987
"agriculture",1999,"global","isam","gfdl-esm4","ssp585","maize",3.05623306918062
"agriculture",1999,"global","isam","gfdl-esm4","ssp585","wheat",-1.87110329140342
"agriculture",1999,"global","isam","gfdl-esm4","ssp585","soybean",-2.59704823501901
