"spatial_scale","regions","climates","type","probas","time_window"
"regions","Albania","gfdl-esm4 ssp126","at_least_two_25_up",-2.77555756156289e-17,30
"regions","Albania","gfdl-esm4 ssp126","at_least_three_5_up",0.0282816159999999,30
"regions","Albania","gfdl-esm4 ssp126","at_least_three_10_up",-8.32667268468867e-17,30
"regions","Albania","gfdl-esm4 ssp126","at_least_three_25_up",-2.77555756156289e-17,30
"regions","Albania","gfdl-esm4 ssp585","at_least_one_5_up",0.93938404,30
"regions","Albania","gfdl-esm4 ssp585","at_least_one_10_up",0.830284848,30
"regions","Albania","gfdl-esm4 ssp585","at_least_one_25_up",0.482802424,30
"regions","Albania","gfdl-esm4 ssp585","at_least_one_5_down",1,30
"regions","Albania","gfdl-esm4 ssp585","at_least_one_10_down",1,30
"regions","Albania","gfdl-esm4 ssp585","at_least_one_25_down",0.8824539209146,30
"regions","Albania","gfdl-esm4 ssp585","at_least_one_5_up_down",0.93938404,30
"regions","Albania","gfdl-esm4 ssp585","at_least_one_10_up_down",0.830284848,30
"regions","Albania","gfdl-esm4 ssp585","at_least_one_25_up_down",0.426050892085873,30
"regions","Albania","gfdl-esm4 ssp585","at_least_two_5_down",1,30
"regions","Albania","gfdl-esm4 ssp585","at_least_two_10_down",1,30
"regions","Albania","gfdl-esm4 ssp585","at_least_two_25_down",0.42991052314325,30
"regions","Albania","gfdl-esm4 ssp585","at_least_three_5_down",0.8119469613664,30
"regions","Albania","gfdl-esm4 ssp585","at_least_three_10_down",0.7884403315372,30
"regions","Albania","gfdl-esm4 ssp585","at_least_three_25_down",0.10118090015565,30
"regions","Albania","gfdl-esm4 ssp585","at_least_two_5_up",0.59793212,30
"regions","Albania","gfdl-esm4 ssp585","at_least_two_10_up",0.393902424,30
"regions","Albania","gfdl-esm4 ssp585","at_least_two_25_up",0.0949381819999999,30
"regions","Albania","gfdl-esm4 ssp585","at_least_three_5_up",0.16158384,30
"regions","Albania","gfdl-esm4 ssp585","at_least_three_10_up",0.0727127279999999,30
"regions","Albania","gfdl-esm4 ssp585","at_least_three_25_up",0.00605939399999991,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_one_5_up",0.8383602684175,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_one_10_up",0.587523233064,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_one_25_up",0.1111,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_one_5_down",1,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_one_10_down",0.9030220873468,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_one_25_down",0,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_one_5_up_down",0.8383602684175,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_one_10_up_down",0.530546456286194,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_one_25_up_down",0,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_two_5_down",0.748604715376,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_two_10_down",0.4329598646936,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_two_25_down",0,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_three_5_down",0.259251289248,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_three_10_down",0.0848324585723999,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_three_25_down",0,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_two_5_up",0.4410350165825,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_two_10_up",0.151508753872,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_two_25_up",-2.77555756156289e-17,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_three_5_up",0.1110897315825,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_three_10_up",0.0134680130639998,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_three_25_up",-2.77555756156289e-17,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_one_5_up",0.83331272003627,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_one_10_up",0.748554430662115,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_one_25_up",0.587523233064,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_one_5_down",1,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_one_10_down",1,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_one_25_down",1,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_one_5_up_down",0.83331272003627,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_one_10_up_down",0.748554430662115,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_one_25_up_down",0.587523233064,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_two_5_down",0.977149596963544,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_two_10_down",0.934710499002095,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_two_25_down",0.647336882352799,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_three_5_down",0.834591709014715,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_three_10_down",0.668628263230332,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_three_25_down",0.186988961284603,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_two_5_up",0.45713514221388,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_two_10_up",0.322058811032653,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_two_25_up",0.151508753872,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_three_5_up",0.141650085730737,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_three_10_up",0.0661992159483465,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_three_25_up",0.0134680130639998,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_one_5_up",0.40492314,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_one_10_up",0.17353719,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_one_25_up",0,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_one_5_down",1,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_one_10_down",1,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_one_25_down",0.2,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_one_5_up_down",0.40492314,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_one_10_up_down",0.17353719,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_one_25_up_down",0,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_two_5_down",1,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_two_10_down",1,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_two_25_down",-5.55111512312578e-17,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_three_5_down",0.42144876,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_three_10_down",0.1818,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_three_25_down",-5.55111512312578e-17,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_two_5_up",0.0495768599999999,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_two_10_up",0.00826281000000001,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_two_25_up",0,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_three_5_up",-4.85722573273506e-17,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_three_10_up",1.04083408558608e-17,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_three_25_up",0,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_one_5_up",0.7107562,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_one_10_up",0.53714628,30
