"sector","years","spatial_scale","eco_model","climate_model","experiment_climate","output_variable","percent_diff"
"agriculture",2094,"global","pdssat","ipsl-cm6a-lr","ssp585","maize",-62.4041014066242
"agriculture",2094,"global","pdssat","ipsl-cm6a-lr","ssp585","wheat",-1.36920761985482
"agriculture",2094,"global","pdssat","ipsl-cm6a-lr","ssp585","soybean",-17.4302705650632
"agriculture",2094,"global","pdssat","ipsl-cm6a-lr","ssp585","rice",-8.69822925415947
"agriculture",2095,"global","pdssat","ipsl-cm6a-lr","ssp585","maize",-60.8669993583386
"agriculture",2095,"global","pdssat","ipsl-cm6a-lr","ssp585","wheat",-1.44650491678025
"agriculture",2095,"global","pdssat","ipsl-cm6a-lr","ssp585","soybean",-18.8488242210299
"agriculture",2095,"global","pdssat","ipsl-cm6a-lr","ssp585","rice",-14.5881560850349
"agriculture",2096,"global","pdssat","ipsl-cm6a-lr","ssp585","maize",-66.5381324886318
"agriculture",2096,"global","pdssat","ipsl-cm6a-lr","ssp585","wheat",2.34461528545587
"agriculture",2096,"global","pdssat","ipsl-cm6a-lr","ssp585","soybean",-20.9140334988265
"agriculture",2096,"global","pdssat","ipsl-cm6a-lr","ssp585","rice",-16.9733715349872
"agriculture",2097,"global","pdssat","ipsl-cm6a-lr","ssp585","maize",-64.2020378093469
"agriculture",2097,"global","pdssat","ipsl-cm6a-lr","ssp585","wheat",1.00896575215464
"agriculture",2097,"global","pdssat","ipsl-cm6a-lr","ssp585","soybean",-23.5176053464564
"agriculture",2097,"global","pdssat","ipsl-cm6a-lr","ssp585","rice",-10.1278573929104
"agriculture",2098,"global","pdssat","ipsl-cm6a-lr","ssp585","maize",-65.5045765620075
"agriculture",2098,"global","pdssat","ipsl-cm6a-lr","ssp585","wheat",-4.13447038699099
"agriculture",2098,"global","pdssat","ipsl-cm6a-lr","ssp585","soybean",-23.805497258486
"agriculture",2098,"global","pdssat","ipsl-cm6a-lr","ssp585","rice",-12.5883349720762
"agriculture",2099,"global","pdssat","ipsl-cm6a-lr","ssp585","maize",-68.4746615971075
"agriculture",2099,"global","pdssat","ipsl-cm6a-lr","ssp585","wheat",-4.87659859627926
"agriculture",2099,"global","pdssat","ipsl-cm6a-lr","ssp585","soybean",-33.3643287542268
"agriculture",2099,"global","pdssat","ipsl-cm6a-lr","ssp585","rice",-22.1763070915128
"agriculture",1983,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-3.23440846263093
"agriculture",1983,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-2.30511011957067
"agriculture",1983,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-4.18311757641404
"agriculture",1983,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-7.66466077642304
"agriculture",1984,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-5.29955063608711
"agriculture",1984,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-3.90852074874704
"agriculture",1984,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-7.68942527425694
"agriculture",1984,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-7.82272678461708
"agriculture",1985,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-8.54586043236804
"agriculture",1985,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-2.26759921541338
"agriculture",1985,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-7.10600615629192
"agriculture",1985,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-1.99999687660945
"agriculture",1986,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-2.46164989216277
"agriculture",1986,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-7.21396501044782
"agriculture",1986,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-2.67429259542207
"agriculture",1986,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-6.64611667507794
"agriculture",1987,"global","pepic","ipsl-cm6a-lr","ssp585","maize",2.4750547769569
"agriculture",1987,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-4.93711699346811
"agriculture",1987,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-3.10641749934146
"agriculture",1987,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-8.44233199886803
"agriculture",1988,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-4.40607290178607
"agriculture",1988,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-3.03949032879251
"agriculture",1988,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-4.67351448413939
"agriculture",1988,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-9.14224759739503
"agriculture",1989,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-2.95978403683279
"agriculture",1989,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-3.48270305618337
"agriculture",1989,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-7.61734628926875
"agriculture",1989,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-13.4314922673601
"agriculture",1990,"global","pepic","ipsl-cm6a-lr","ssp585","maize",2.17429145306589
"agriculture",1990,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-0.822884423876257
"agriculture",1990,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-4.77133952619762
"agriculture",1990,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-5.126532836958
"agriculture",1991,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-4.8269838429419
"agriculture",1991,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-2.44760209307905
"agriculture",1991,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-8.05530990589885
"agriculture",1991,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-7.4753456759986
"agriculture",1992,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-4.99374952726271
"agriculture",1992,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-2.06244667169801
"agriculture",1992,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-5.16052213823565
"agriculture",1992,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-9.5364666094817
"agriculture",1993,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-6.67866725386485
"agriculture",1993,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-1.9437899051799
"agriculture",1993,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-5.05832790870162
"agriculture",1993,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-4.28985457691459
"agriculture",1994,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-1.55673117403786
"agriculture",1994,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-2.66300038036988
"agriculture",1994,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-0.924487971987286
"agriculture",1994,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-3.40727599646648
"agriculture",1995,"global","pepic","ipsl-cm6a-lr","ssp585","maize",0.728999596952531
"agriculture",1995,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",0.210979191220314
"agriculture",1995,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-0.452226688283146
"agriculture",1995,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-5.21498566148055
"agriculture",1996,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-0.853714496769896
"agriculture",1996,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-2.88622063650168
"agriculture",1996,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-3.74997623562314
"agriculture",1996,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-7.91826407152893
"agriculture",1997,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-3.42223583217171
"agriculture",1997,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-4.33468040712866
"agriculture",1997,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-1.59997942024858
"agriculture",1997,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-6.6875589456529
"agriculture",1998,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-2.22946856041808
"agriculture",1998,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-1.74193929415017
"agriculture",1998,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-6.00934917919018
"agriculture",1998,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-1.86387323103465
"agriculture",1999,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-4.61981491656536
"agriculture",1999,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-4.38728001217373
"agriculture",1999,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-6.84382529129141
"agriculture",1999,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-2.12606306048983
"agriculture",2000,"global","pepic","ipsl-cm6a-lr","ssp585","maize",0.838466344675209
"agriculture",2000,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-6.79800265644609
"agriculture",2000,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-2.52195420888039
"agriculture",2000,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-4.8328321910203
"agriculture",2001,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-6.94841117632017
"agriculture",2001,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-4.38829216664218
"agriculture",2001,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-4.43369759886948
"agriculture",2001,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-2.17035341344203
"agriculture",2002,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-2.26100133849832
"agriculture",2002,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-0.275897496843673
"agriculture",2002,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-0.315345186603868
"agriculture",2002,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-2.89972860045846
"agriculture",2003,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-1.72016399041353
"agriculture",2003,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",1.26266348675722
"agriculture",2003,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-3.5426091519704
"agriculture",2003,"global","pepic","ipsl-cm6a-lr","ssp585","rice",0.802709264593988
"agriculture",2004,"global","pepic","ipsl-cm6a-lr","ssp585","maize",0.838931100106382
"agriculture",2004,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",2.43606928855284
"agriculture",2004,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-0.55936692980702
"agriculture",2004,"global","pepic","ipsl-cm6a-lr","ssp585","rice",2.09232545486072
"agriculture",2005,"global","pepic","ipsl-cm6a-lr","ssp585","maize",1.31775075450777
"agriculture",2005,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-2.1898427682999
"agriculture",2005,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-4.94158535063106
"agriculture",2005,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-1.45972273391747
"agriculture",2006,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-2.54058598019002
"agriculture",2006,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",0.201353925603711
"agriculture",2006,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-0.172222936632792
"agriculture",2006,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-0.710790987692243
"agriculture",2007,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-0.734984100005542
"agriculture",2007,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-3.37791357728004
"agriculture",2007,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-5.92627124680474
"agriculture",2007,"global","pepic","ipsl-cm6a-lr","ssp585","rice",3.71773340019915
"agriculture",2008,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-0.990088093023043
"agriculture",2008,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-0.157298265048173
"agriculture",2008,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",1.74523185399384
"agriculture",2008,"global","pepic","ipsl-cm6a-lr","ssp585","rice",2.84223557624805
"agriculture",2009,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-2.47560615811855
"agriculture",2009,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-4.64584834233094
"agriculture",2009,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-0.530726306175386
"agriculture",2009,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-1.81876714882473
"agriculture",2010,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-1.63141345634665
"agriculture",2010,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-3.8393432587071
"agriculture",2010,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-5.35627892094193
"agriculture",2010,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-2.79314556268453
"agriculture",2011,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-1.84347795105625
"agriculture",2011,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-3.79971644423922
"agriculture",2011,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",4.09879033315692
"agriculture",2011,"global","pepic","ipsl-cm6a-lr","ssp585","rice",2.13409335224539
"agriculture",2012,"global","pepic","ipsl-cm6a-lr","ssp585","maize",2.49309185140112
"agriculture",2012,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-0.395041448784478
"agriculture",2012,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",1.831804731982
"agriculture",2012,"global","pepic","ipsl-cm6a-lr","ssp585","rice",0.874043034452649
"agriculture",2013,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-5.26094081317481
"agriculture",2013,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",0.820059309406943
"agriculture",2013,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-3.97059522272779
"agriculture",2013,"global","pepic","ipsl-cm6a-lr","ssp585","rice",0.241841934316443
"agriculture",2014,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-0.561226394106694
"agriculture",2014,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-0.0190297649319607
"agriculture",2014,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",0.0670861031897516
"agriculture",2014,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-0.343310104556796
"agriculture",2015,"global","pepic","ipsl-cm6a-lr","ssp585","maize",0.295870556623912
"agriculture",2015,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",0.864926637472843
"agriculture",2015,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-0.108385670940374
"agriculture",2015,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-0.180078244583372
"agriculture",2016,"global","pepic","ipsl-cm6a-lr","ssp585","maize",4.15034522061024
"agriculture",2016,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",3.00818600774242
"agriculture",2016,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",2.77855536732639
"agriculture",2016,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-2.43719444457484
"agriculture",2017,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-2.35416949599762
"agriculture",2017,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-0.0561903561794966
"agriculture",2017,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-4.40312469379065
"agriculture",2017,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-2.52933439922171
"agriculture",2018,"global","pepic","ipsl-cm6a-lr","ssp585","maize",3.29910724000909
"agriculture",2018,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",1.49778017685947
"agriculture",2018,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",3.0459596883792
"agriculture",2018,"global","pepic","ipsl-cm6a-lr","ssp585","rice",3.11348451208451
"agriculture",2019,"global","pepic","ipsl-cm6a-lr","ssp585","maize",1.4128132420376
"agriculture",2019,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",1.91836914136058
"agriculture",2019,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",2.01618828436648
"agriculture",2019,"global","pepic","ipsl-cm6a-lr","ssp585","rice",1.91959992252222
"agriculture",2020,"global","pepic","ipsl-cm6a-lr","ssp585","maize",2.55750753914973
"agriculture",2020,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",0.110388924757571
"agriculture",2020,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",4.50300898943854
"agriculture",2020,"global","pepic","ipsl-cm6a-lr","ssp585","rice",2.16985511369857
"agriculture",2021,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-2.06515244163005
"agriculture",2021,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",0.343945137381849
"agriculture",2021,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-1.52388530340875
"agriculture",2021,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-0.447246877421091
"agriculture",2022,"global","pepic","ipsl-cm6a-lr","ssp585","maize",7.29935142843114
"agriculture",2022,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-0.856656664971644
"agriculture",2022,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",3.60973939947408
"agriculture",2022,"global","pepic","ipsl-cm6a-lr","ssp585","rice",4.17249024797752
"agriculture",2023,"global","pepic","ipsl-cm6a-lr","ssp585","maize",0.662570819875358
"agriculture",2023,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-0.0437450738339198
"agriculture",2023,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",3.63156848557007
"agriculture",2023,"global","pepic","ipsl-cm6a-lr","ssp585","rice",3.70809300857224
"agriculture",2024,"global","pepic","ipsl-cm6a-lr","ssp585","maize",7.34233469891204
"agriculture",2024,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",2.5027301809045
"agriculture",2024,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",8.91125966100965
"agriculture",2024,"global","pepic","ipsl-cm6a-lr","ssp585","rice",6.38284892729751
"agriculture",2025,"global","pepic","ipsl-cm6a-lr","ssp585","maize",0.430846821907444
"agriculture",2025,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",1.82365336595098
"agriculture",2025,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",5.89191109622738
"agriculture",2025,"global","pepic","ipsl-cm6a-lr","ssp585","rice",5.70449983268385
"agriculture",2026,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-3.96193078019001
"agriculture",2026,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-1.7109383004295
"agriculture",2026,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",4.04433417195386
"agriculture",2026,"global","pepic","ipsl-cm6a-lr","ssp585","rice",5.06865830962239
"agriculture",2027,"global","pepic","ipsl-cm6a-lr","ssp585","maize",2.25438331020888
"agriculture",2027,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",1.77066375472065
"agriculture",2027,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",6.51011204321565
"agriculture",2027,"global","pepic","ipsl-cm6a-lr","ssp585","rice",4.44481012906476
"agriculture",2028,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-0.672058582224875
"agriculture",2028,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-0.27803507660868
"agriculture",2028,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",4.77943854374377
"agriculture",2028,"global","pepic","ipsl-cm6a-lr","ssp585","rice",3.82968938055891
"agriculture",2029,"global","pepic","ipsl-cm6a-lr","ssp585","maize",2.13158919563908
"agriculture",2029,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",2.60658140133888
"agriculture",2029,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",2.30422579157796
"agriculture",2029,"global","pepic","ipsl-cm6a-lr","ssp585","rice",0.0995426447036159
"agriculture",2030,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-0.209166429236801
"agriculture",2030,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",0.886551762144935
"agriculture",2030,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-0.167755142104406
"agriculture",2030,"global","pepic","ipsl-cm6a-lr","ssp585","rice",-1.20573020242793
"agriculture",2031,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-2.58842304051687
"agriculture",2031,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",2.73270235394554
"agriculture",2031,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",3.43387929107334
"agriculture",2031,"global","pepic","ipsl-cm6a-lr","ssp585","rice",5.82433630999731
"agriculture",2032,"global","pepic","ipsl-cm6a-lr","ssp585","maize",2.74554618450921
"agriculture",2032,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",2.28345678363235
"agriculture",2032,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",5.84228084922989
"agriculture",2032,"global","pepic","ipsl-cm6a-lr","ssp585","rice",9.15828589337622
"agriculture",2033,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-3.98965119021783
"agriculture",2033,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-0.0826825286918075
"agriculture",2033,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",5.25154450311029
"agriculture",2033,"global","pepic","ipsl-cm6a-lr","ssp585","rice",7.74355342840466
"agriculture",2034,"global","pepic","ipsl-cm6a-lr","ssp585","maize",4.80360602064459
"agriculture",2034,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",4.86182821054494
"agriculture",2034,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",5.21980688579884
"agriculture",2034,"global","pepic","ipsl-cm6a-lr","ssp585","rice",8.37980444105104
"agriculture",2035,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-3.79910572546026
"agriculture",2035,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",1.59289516463641
"agriculture",2035,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",4.60861072353586
"agriculture",2035,"global","pepic","ipsl-cm6a-lr","ssp585","rice",5.61804071962479
"agriculture",2036,"global","pepic","ipsl-cm6a-lr","ssp585","maize",3.95183559206203
"agriculture",2036,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",3.01401158337923
"agriculture",2036,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",10.1395470568241
"agriculture",2036,"global","pepic","ipsl-cm6a-lr","ssp585","rice",7.23122685026328
"agriculture",2037,"global","pepic","ipsl-cm6a-lr","ssp585","maize",0.846657194810715
"agriculture",2037,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",2.71840778505274
"agriculture",2037,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",6.64471836471338
"agriculture",2037,"global","pepic","ipsl-cm6a-lr","ssp585","rice",8.50445489030893
"agriculture",2038,"global","pepic","ipsl-cm6a-lr","ssp585","maize",2.00720176809
"agriculture",2038,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-0.698906829889401
"agriculture",2038,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",6.06511717303225
"agriculture",2038,"global","pepic","ipsl-cm6a-lr","ssp585","rice",2.84983146106751
"agriculture",2039,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-2.6632391187043
"agriculture",2039,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",0.585886727691099
"agriculture",2039,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",3.20681354057989
"agriculture",2039,"global","pepic","ipsl-cm6a-lr","ssp585","rice",2.18485872737206
"agriculture",2040,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-2.9699037163365
"agriculture",2040,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-0.655573617524103
"agriculture",2040,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",6.17926291187707
"agriculture",2040,"global","pepic","ipsl-cm6a-lr","ssp585","rice",5.73379313996991
"agriculture",2041,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-5.11534009038814
"agriculture",2041,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",1.87886599860118
"agriculture",2041,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",6.12974875065759
"agriculture",2041,"global","pepic","ipsl-cm6a-lr","ssp585","rice",5.18553632430287
"agriculture",2042,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-5.57073511064324
"agriculture",2042,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",0.80756833023181
"agriculture",2042,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",5.04496985477367
"agriculture",2042,"global","pepic","ipsl-cm6a-lr","ssp585","rice",6.11794421041606
"agriculture",2043,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-3.06026390629036
"agriculture",2043,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",1.26675846783909
"agriculture",2043,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-0.566188432702006
"agriculture",2043,"global","pepic","ipsl-cm6a-lr","ssp585","rice",0.41554025349205
"agriculture",2044,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-5.7917516458988
"agriculture",2044,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",-1.00454486985694
"agriculture",2044,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",0.889323010123913
"agriculture",2044,"global","pepic","ipsl-cm6a-lr","ssp585","rice",3.65723492517708
"agriculture",2045,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-4.91066346681568
"agriculture",2045,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",1.98667651465021
"agriculture",2045,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",-1.5917486307043
"agriculture",2045,"global","pepic","ipsl-cm6a-lr","ssp585","rice",3.21476468180628
"agriculture",2046,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-1.83324612747536
"agriculture",2046,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",1.76065580910759
"agriculture",2046,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",7.88787928293246
"agriculture",2046,"global","pepic","ipsl-cm6a-lr","ssp585","rice",5.28170470474201
"agriculture",2047,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-2.48824519644302
"agriculture",2047,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",2.48910260542612
"agriculture",2047,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",8.19625392068552
"agriculture",2047,"global","pepic","ipsl-cm6a-lr","ssp585","rice",4.15945970996873
"agriculture",2048,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-2.94877139458626
"agriculture",2048,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",2.62607369264574
"agriculture",2048,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",3.18333378651332
"agriculture",2048,"global","pepic","ipsl-cm6a-lr","ssp585","rice",2.0918123674703
"agriculture",2049,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-2.18223671489018
"agriculture",2049,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",2.14448548540868
"agriculture",2049,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",5.32064975627651
"agriculture",2049,"global","pepic","ipsl-cm6a-lr","ssp585","rice",7.73806483871596
"agriculture",2050,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-5.78351078073968
"agriculture",2050,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",0.97103360880101
"agriculture",2050,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",1.83778648784405
"agriculture",2050,"global","pepic","ipsl-cm6a-lr","ssp585","rice",4.13167978301066
"agriculture",2051,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-1.02585626736876
"agriculture",2051,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",0.635836523828359
"agriculture",2051,"global","pepic","ipsl-cm6a-lr","ssp585","soybean",9.62944023810142
"agriculture",2051,"global","pepic","ipsl-cm6a-lr","ssp585","rice",5.31235191518475
"agriculture",2052,"global","pepic","ipsl-cm6a-lr","ssp585","maize",-7.11694643280261
"agriculture",2052,"global","pepic","ipsl-cm6a-lr","ssp585","wheat",1.00761884962094
