"spatial_scale","regions","climates","type","probas","time_window"
"rta",46,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.811928306655694,30
"rta",46,"ipsl-cm6a-lr ssp126","at_least_half_change_10",0.192127112236,30
"rta",46,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.192127112236,30
"rta",46,"ipsl-cm6a-lr ssp126","at_least_half_change_25",-1.38777878078145e-17,30
"rta",46,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",-1.38777878078145e-17,30
"rta",46,"ipsl-cm6a-lr ssp585","at_least_half_change_5",0.9996328007236,30
"rta",46,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",0.9996328007236,30
"rta",46,"ipsl-cm6a-lr ssp585","at_least_half_change_10",0.994492010854,30
"rta",46,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.994492010854,30
"rta",46,"ipsl-cm6a-lr ssp585","at_least_half_change_25",0.249165383914602,30
"rta",46,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.249165383914602,30
"rta",52,"gfdl-esm4 ssp126","at_least_half_change_5",0.994490009236,30
"rta",52,"gfdl-esm4 ssp126","at_least_half_bis_change_5",0.994490009236,30
"rta",52,"gfdl-esm4 ssp126","at_least_half_change_10",0.5917321074628,30
"rta",52,"gfdl-esm4 ssp126","at_least_half_bis_change_10",0.5917321074628,30
"rta",52,"gfdl-esm4 ssp126","at_least_half_change_25",-6.76542155630955e-17,30
"rta",52,"gfdl-esm4 ssp126","at_least_half_bis_change_25",-6.76542155630955e-17,30
"rta",52,"gfdl-esm4 ssp585","at_least_half_change_5",0.9933904130248,30
"rta",52,"gfdl-esm4 ssp585","at_least_half_bis_change_5",0.9933904130248,30
"rta",52,"gfdl-esm4 ssp585","at_least_half_change_10",0.973556804584,30
"rta",52,"gfdl-esm4 ssp585","at_least_half_bis_change_10",0.973556804584,30
"rta",52,"gfdl-esm4 ssp585","at_least_half_change_25",0.1702233615675,30
"rta",52,"gfdl-esm4 ssp585","at_least_half_bis_change_25",0.1702233615675,30
"rta",52,"ipsl-cm6a-lr ssp126","at_least_half_change_5",0.841622130050477,30
"rta",52,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.841622130050477,30
"rta",52,"ipsl-cm6a-lr ssp126","at_least_half_change_10",0.368736455697,30
"rta",52,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.368736455697,30
"rta",52,"ipsl-cm6a-lr ssp126","at_least_half_change_25",-1.38777878078145e-17,30
"rta",52,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",-1.38777878078145e-17,30
"rta",52,"ipsl-cm6a-lr ssp585","at_least_half_change_5",1,30
"rta",52,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",1,30
"rta",52,"ipsl-cm6a-lr ssp585","at_least_half_change_10",1,30
"rta",52,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",1,30
"rta",52,"ipsl-cm6a-lr ssp585","at_least_half_change_25",0.610975022135,30
"rta",52,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.610975022135,30
"rta",94,"gfdl-esm4 ssp126","at_least_half_change_5",0.9691504132672,30
"rta",94,"gfdl-esm4 ssp126","at_least_half_bis_change_5",0.9691504132672,30
"rta",94,"gfdl-esm4 ssp126","at_least_half_change_10",0.578579522191,30
"rta",94,"gfdl-esm4 ssp126","at_least_half_bis_change_10",0.578579522191,30
"rta",94,"gfdl-esm4 ssp126","at_least_half_change_25",-1.38777878078145e-17,30
"rta",94,"gfdl-esm4 ssp126","at_least_half_bis_change_25",-1.38777878078145e-17,30
"rta",94,"gfdl-esm4 ssp585","at_least_half_change_5",1,30
"rta",94,"gfdl-esm4 ssp585","at_least_half_bis_change_5",1,30
"rta",94,"gfdl-esm4 ssp585","at_least_half_change_10",0.9797656819978,30
"rta",94,"gfdl-esm4 ssp585","at_least_half_bis_change_10",0.9797656819978,30
"rta",94,"gfdl-esm4 ssp585","at_least_half_change_25",0.1078378515,30
"rta",94,"gfdl-esm4 ssp585","at_least_half_bis_change_25",0.1078378515,30
"rta",94,"ipsl-cm6a-lr ssp126","at_least_half_change_5",0.809373554484879,30
"rta",94,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.809373554484879,30
"rta",94,"ipsl-cm6a-lr ssp126","at_least_half_change_10",0.364921588202,30
"rta",94,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.364921588202,30
"rta",94,"ipsl-cm6a-lr ssp126","at_least_half_change_25",1.04083408558608e-17,30
"rta",94,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",1.04083408558608e-17,30
"rta",94,"ipsl-cm6a-lr ssp585","at_least_half_change_5",0.9988984021708,30
