"spatial_scale","regions","climates","type","probas","time_window"
"regions","Turkmenistan","gfdl-esm4 ssp126","at_least_two_change_10",0.59466291712,30
"regions","Turkmenistan","gfdl-esm4 ssp126","at_least_three_change_10",0.22860151872,30
"regions","Turkmenistan","gfdl-esm4 ssp126","at_least_one_change_25",0.484516,30
"regions","Turkmenistan","gfdl-esm4 ssp126","at_least_two_change_25",0.075448,30
"regions","Turkmenistan","gfdl-esm4 ssp126","at_least_three_change_25",0.00363599999999997,30
"regions","Turkmenistan","gfdl-esm4 ssp585","at_least_one_change_5",1,30
"regions","Turkmenistan","gfdl-esm4 ssp585","at_least_two_change_5",1,30
"regions","Turkmenistan","gfdl-esm4 ssp585","at_least_three_change_5",1,30
"regions","Turkmenistan","gfdl-esm4 ssp585","at_least_one_change_10",1,30
"regions","Turkmenistan","gfdl-esm4 ssp585","at_least_two_change_10",0.9970912,30
"regions","Turkmenistan","gfdl-esm4 ssp585","at_least_three_change_10",0.9440024,30
"regions","Turkmenistan","gfdl-esm4 ssp585","at_least_one_change_25",0.981821818,30
"regions","Turkmenistan","gfdl-esm4 ssp585","at_least_two_change_25",0.851532727,30
"regions","Turkmenistan","gfdl-esm4 ssp585","at_least_three_change_25",0.515178182,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp126","at_least_one_change_5",0.99979798384,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp126","at_least_two_change_5",0.99509092528,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp126","at_least_three_change_5",0.95387819408,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp126","at_least_one_change_10",0.9321260608,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp126","at_least_two_change_10",0.669502384,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp126","at_least_three_change_10",0.3101034948,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp126","at_least_one_change_25",0.490873636,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp126","at_least_two_change_25",0.0797867679999999,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp126","at_least_three_change_25",0.0040395959999999,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp585","at_least_one_change_5",1,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp585","at_least_two_change_5",1,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp585","at_least_three_change_5",1,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp585","at_least_one_change_10",1,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp585","at_least_two_change_10",1,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp585","at_least_three_change_10",0.9973336,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp585","at_least_one_change_25",0.9990910909,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp585","at_least_two_change_25",0.9786393181,30
"regions","Turkmenistan","ipsl-cm6a-lr ssp585","at_least_three_change_25",0.8239019293,30
"regions","Tuvalu","gfdl-esm4 ssp126","at_least_one_change_5",1,30
"regions","Tuvalu","gfdl-esm4 ssp126","at_least_two_change_5",1,30
"regions","Tuvalu","gfdl-esm4 ssp126","at_least_three_change_5",NA,30
"regions","Tuvalu","gfdl-esm4 ssp126","at_least_one_change_10",1,30
"regions","Tuvalu","gfdl-esm4 ssp126","at_least_two_change_10",1,30
"regions","Tuvalu","gfdl-esm4 ssp126","at_least_three_change_10",NA,30
"regions","Tuvalu","gfdl-esm4 ssp126","at_least_one_change_25",0.750025,30
"regions","Tuvalu","gfdl-esm4 ssp126","at_least_two_change_25",0.166675,30
"regions","Tuvalu","gfdl-esm4 ssp126","at_least_three_change_25",NA,30
"regions","Tuvalu","gfdl-esm4 ssp585","at_least_one_change_5",1,30
"regions","Tuvalu","gfdl-esm4 ssp585","at_least_two_change_5",1,30
"regions","Tuvalu","gfdl-esm4 ssp585","at_least_three_change_5",NA,30
"regions","Tuvalu","gfdl-esm4 ssp585","at_least_one_change_10",1,30
"regions","Tuvalu","gfdl-esm4 ssp585","at_least_two_change_10",1,30
"regions","Tuvalu","gfdl-esm4 ssp585","at_least_three_change_10",NA,30
"regions","Tuvalu","gfdl-esm4 ssp585","at_least_one_change_25",1,30
"regions","Tuvalu","gfdl-esm4 ssp585","at_least_two_change_25",1,30
"regions","Tuvalu","gfdl-esm4 ssp585","at_least_three_change_25",NA,30
"regions","Tuvalu","ipsl-cm6a-lr ssp126","at_least_one_change_5",0.8333,30
"regions","Tuvalu","ipsl-cm6a-lr ssp126","at_least_two_change_5",0,30
"regions","Tuvalu","ipsl-cm6a-lr ssp126","at_least_three_change_5",NA,30
"regions","Tuvalu","ipsl-cm6a-lr ssp126","at_least_one_change_10",0.6667,30
"regions","Tuvalu","ipsl-cm6a-lr ssp126","at_least_two_change_10",0,30
"regions","Tuvalu","ipsl-cm6a-lr ssp126","at_least_three_change_10",NA,30
"regions","Tuvalu","ipsl-cm6a-lr ssp126","at_least_one_change_25",0,30
"regions","Tuvalu","ipsl-cm6a-lr ssp126","at_least_two_change_25",0,30
"regions","Tuvalu","ipsl-cm6a-lr ssp126","at_least_three_change_25",NA,30
"regions","Tuvalu","ipsl-cm6a-lr ssp585","at_least_one_change_5",1,30
"regions","Tuvalu","ipsl-cm6a-lr ssp585","at_least_two_change_5",0.8333,30
"regions","Tuvalu","ipsl-cm6a-lr ssp585","at_least_three_change_5",NA,30
"regions","Tuvalu","ipsl-cm6a-lr ssp585","at_least_one_change_10",0.94443889,30
"regions","Tuvalu","ipsl-cm6a-lr ssp585","at_least_two_change_10",0.55556111,30
"regions","Tuvalu","ipsl-cm6a-lr ssp585","at_least_three_change_10",NA,30
"regions","Tuvalu","ipsl-cm6a-lr ssp585","at_least_one_change_25",0.8333,30
"regions","Tuvalu","ipsl-cm6a-lr ssp585","at_least_two_change_25",0,30
"regions","Tuvalu","ipsl-cm6a-lr ssp585","at_least_three_change_25",NA,30
"regions","Uganda","gfdl-esm4 ssp126","at_least_one_change_5",1,30
"regions","Uganda","gfdl-esm4 ssp126","at_least_two_change_5",0.8836261816,30
"regions","Uganda","gfdl-esm4 ssp126","at_least_three_change_5",0.5296705452,30
"regions","Uganda","gfdl-esm4 ssp126","at_least_one_change_10",0.904,30
"regions","Uganda","gfdl-esm4 ssp126","at_least_two_change_10",0.432,30
"regions","Uganda","gfdl-esm4 ssp126","at_least_three_change_10",0.064,30
"regions","Uganda","gfdl-esm4 ssp126","at_least_one_change_25",0,30
"regions","Uganda","gfdl-esm4 ssp126","at_least_two_change_25",0,30
"regions","Uganda","gfdl-esm4 ssp126","at_least_three_change_25",0,30
"regions","Uganda","gfdl-esm4 ssp585","at_least_one_change_5",1,30
"regions","Uganda","gfdl-esm4 ssp585","at_least_two_change_5",1,30
"regions","Uganda","gfdl-esm4 ssp585","at_least_three_change_5",0.994,30
"regions","Uganda","gfdl-esm4 ssp585","at_least_one_change_10",0.99959596768,30
"regions","Uganda","gfdl-esm4 ssp585","at_least_two_change_10",0.98937356368,30
"regions","Uganda","gfdl-esm4 ssp585","at_least_three_change_10",0.90044067488,30
"regions","Uganda","gfdl-esm4 ssp585","at_least_one_change_25",0.79053818176,30
"regions","Uganda","gfdl-esm4 ssp585","at_least_two_change_25",0.38616913936,30
"regions","Uganda","gfdl-esm4 ssp585","at_least_three_change_25",0.10229553136,30
"regions","Uganda","ipsl-cm6a-lr ssp126","at_least_one_change_5",1,30
"regions","Uganda","ipsl-cm6a-lr ssp126","at_least_two_change_5",0.9504983330404,30
"regions","Uganda","ipsl-cm6a-lr ssp126","at_least_three_change_5",0.7183219183872,30
"regions","Uganda","ipsl-cm6a-lr ssp126","at_least_one_change_10",0.8693268,30
"regions","Uganda","ipsl-cm6a-lr ssp126","at_least_two_change_10",0.4959846,30
"regions","Uganda","ipsl-cm6a-lr ssp126","at_least_three_change_10",0.1499904,30
"regions","Uganda","ipsl-cm6a-lr ssp126","at_least_one_change_25",0.1,30
"regions","Uganda","ipsl-cm6a-lr ssp126","at_least_two_change_25",-2.77555756156289e-17,30
"regions","Uganda","ipsl-cm6a-lr ssp126","at_least_three_change_25",-2.77555756156289e-17,30
"regions","Uganda","ipsl-cm6a-lr ssp585","at_least_one_change_5",1,30
"regions","Uganda","ipsl-cm6a-lr ssp585","at_least_two_change_5",1,30
"regions","Uganda","ipsl-cm6a-lr ssp585","at_least_three_change_5",0.9990910909,30
"regions","Uganda","ipsl-cm6a-lr ssp585","at_least_one_change_10",1,30
"regions","Uganda","ipsl-cm6a-lr ssp585","at_least_two_change_10",1,30
"regions","Uganda","ipsl-cm6a-lr ssp585","at_least_three_change_10",0.969697576,30
"regions","Uganda","ipsl-cm6a-lr ssp585","at_least_one_change_25",1,30
"regions","Uganda","ipsl-cm6a-lr ssp585","at_least_two_change_25",0.781837273,30
"regions","Uganda","ipsl-cm6a-lr ssp585","at_least_three_change_25",0.323044606,30
"regions","Ukraine","gfdl-esm4 ssp126","at_least_one_change_5",1,30
"regions","Ukraine","gfdl-esm4 ssp126","at_least_two_change_5",0.9838387072,30
"regions","Ukraine","gfdl-esm4 ssp126","at_least_three_change_5",0.8577785056,30
"regions","Ukraine","gfdl-esm4 ssp126","at_least_one_change_10",0.98408912875,30
"regions","Ukraine","gfdl-esm4 ssp126","at_least_two_change_10",0.801874785,30
"regions","Ukraine","gfdl-esm4 ssp126","at_least_three_change_10",0.4178995075,30
"regions","Ukraine","gfdl-esm4 ssp126","at_least_one_change_25",0.353520808,30
"regions","Ukraine","gfdl-esm4 ssp126","at_least_two_change_25",0.0464593939999998,30
"regions","Ukraine","gfdl-esm4 ssp126","at_least_three_change_25",0.00201979799999982,30
"regions","Ukraine","gfdl-esm4 ssp585","at_least_one_change_5",0.99998990101,30
"regions","Ukraine","gfdl-esm4 ssp585","at_least_two_change_5",0.99960611919,30
"regions","Ukraine","gfdl-esm4 ssp585","at_least_three_change_5",0.99375822019,30
"regions","Ukraine","gfdl-esm4 ssp585","at_least_one_change_10",0.99927287272,30
"regions","Ukraine","gfdl-esm4 ssp585","at_least_two_change_10",0.98612355748,30
"regions","Ukraine","gfdl-esm4 ssp585","at_least_three_change_10",0.90408259668,30
"regions","Ukraine","gfdl-esm4 ssp585","at_least_one_change_25",0.9522676135,30
"regions","Ukraine","gfdl-esm4 ssp585","at_least_two_change_25",0.726114886,30
"regions","Ukraine","gfdl-esm4 ssp585","at_least_three_change_25",0.360578447,30
"regions","Ukraine","ipsl-cm6a-lr ssp126","at_least_one_change_5",1,30
"regions","Ukraine","ipsl-cm6a-lr ssp126","at_least_two_change_5",1,30
"regions","Ukraine","ipsl-cm6a-lr ssp126","at_least_three_change_5",0.983841616,30
"regions","Ukraine","ipsl-cm6a-lr ssp126","at_least_one_change_10",0.99490739378242,30
"regions","Ukraine","ipsl-cm6a-lr ssp126","at_least_two_change_10",0.9367134496713,30
"regions","Ukraine","ipsl-cm6a-lr ssp126","at_least_three_change_10",0.7125894255481,30
"regions","Ukraine","ipsl-cm6a-lr ssp126","at_least_one_change_25",0.607274800436368,30
"regions","Ukraine","ipsl-cm6a-lr ssp126","at_least_two_change_25",0.20691061498666,30
"regions","Ukraine","ipsl-cm6a-lr ssp126","at_least_three_change_25",0.0405761556812799,30
"regions","Ukraine","ipsl-cm6a-lr ssp585","at_least_one_change_5",1,30
"regions","Ukraine","ipsl-cm6a-lr ssp585","at_least_two_change_5",1,30
"regions","Ukraine","ipsl-cm6a-lr ssp585","at_least_three_change_5",1,30
"regions","Ukraine","ipsl-cm6a-lr ssp585","at_least_one_change_10",1,30
"regions","Ukraine","ipsl-cm6a-lr ssp585","at_least_two_change_10",0.99959595960808,30
"regions","Ukraine","ipsl-cm6a-lr ssp585","at_least_three_change_10",0.99047133010168,30
"regions","Ukraine","ipsl-cm6a-lr ssp585","at_least_one_change_25",0.97624412128,30
"regions","Ukraine","ipsl-cm6a-lr ssp585","at_least_two_change_25",0.84247023856,30
"regions","Ukraine","ipsl-cm6a-lr ssp585","at_least_three_change_25",0.54923816976,30
"regions","United Arab Emirates","gfdl-esm4 ssp126","at_least_one_change_5",1,30
"regions","United Arab Emirates","gfdl-esm4 ssp126","at_least_two_change_5",1,30
"regions","United Arab Emirates","gfdl-esm4 ssp126","at_least_three_change_5",NA,30
"regions","United Arab Emirates","gfdl-esm4 ssp126","at_least_one_change_10",1,30
"regions","United Arab Emirates","gfdl-esm4 ssp126","at_least_two_change_10",0.75,30
"regions","United Arab Emirates","gfdl-esm4 ssp126","at_least_three_change_10",NA,30
"regions","United Arab Emirates","gfdl-esm4 ssp126","at_least_one_change_25",1,30
"regions","United Arab Emirates","gfdl-esm4 ssp126","at_least_two_change_25",0,30
"regions","United Arab Emirates","gfdl-esm4 ssp126","at_least_three_change_25",NA,30
"regions","United Arab Emirates","gfdl-esm4 ssp585","at_least_one_change_5",1,30
"regions","United Arab Emirates","gfdl-esm4 ssp585","at_least_two_change_5",1,30
"regions","United Arab Emirates","gfdl-esm4 ssp585","at_least_three_change_5",NA,30
"regions","United Arab Emirates","gfdl-esm4 ssp585","at_least_one_change_10",1,30
"regions","United Arab Emirates","gfdl-esm4 ssp585","at_least_two_change_10",1,30
"regions","United Arab Emirates","gfdl-esm4 ssp585","at_least_three_change_10",NA,30
"regions","United Arab Emirates","gfdl-esm4 ssp585","at_least_one_change_25",1,30
"regions","United Arab Emirates","gfdl-esm4 ssp585","at_least_two_change_25",0.5,30
"regions","United Arab Emirates","gfdl-esm4 ssp585","at_least_three_change_25",NA,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp126","at_least_one_change_5",1,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp126","at_least_two_change_5",1,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp126","at_least_three_change_5",NA,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp126","at_least_one_change_10",0.96666,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp126","at_least_two_change_10",0.66664,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp126","at_least_three_change_10",NA,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp126","at_least_one_change_25",0.83334,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp126","at_least_two_change_25",0.13336,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp126","at_least_three_change_25",NA,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp585","at_least_one_change_5",1,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp585","at_least_two_change_5",1,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp585","at_least_three_change_5",NA,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp585","at_least_one_change_10",1,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp585","at_least_two_change_10",1,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp585","at_least_three_change_10",NA,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp585","at_least_one_change_25",0.6,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp585","at_least_two_change_25",0.1,30
"regions","United Arab Emirates","ipsl-cm6a-lr ssp585","at_least_three_change_25",NA,30
"regions","United Kingdom","gfdl-esm4 ssp126","at_least_one_change_5",1,30
"regions","United Kingdom","gfdl-esm4 ssp126","at_least_two_change_5",0.984,30
"regions","United Kingdom","gfdl-esm4 ssp126","at_least_three_change_5",0.792,30
"regions","United Kingdom","gfdl-esm4 ssp126","at_least_one_change_10",0.79,30
"regions","United Kingdom","gfdl-esm4 ssp126","at_least_two_change_10",0.35,30
"regions","United Kingdom","gfdl-esm4 ssp126","at_least_three_change_10",0.0600000000000001,30
"regions","United Kingdom","gfdl-esm4 ssp126","at_least_one_change_25",0.28,30
"regions","United Kingdom","gfdl-esm4 ssp126","at_least_two_change_25",0.0199999999999999,30
"regions","United Kingdom","gfdl-esm4 ssp126","at_least_three_change_25",-9.71445146547012e-17,30
"regions","United Kingdom","gfdl-esm4 ssp585","at_least_one_change_5",1,30
"regions","United Kingdom","gfdl-esm4 ssp585","at_least_two_change_5",0.984,30
"regions","United Kingdom","gfdl-esm4 ssp585","at_least_three_change_5",0.832,30
"regions","United Kingdom","gfdl-esm4 ssp585","at_least_one_change_10",1,30
"regions","United Kingdom","gfdl-esm4 ssp585","at_least_two_change_10",0.97,30
"regions","United Kingdom","gfdl-esm4 ssp585","at_least_three_change_10",0.75,30
"regions","United Kingdom","gfdl-esm4 ssp585","at_least_one_change_25",0.7375,30
"regions","United Kingdom","gfdl-esm4 ssp585","at_least_two_change_25",0.275,30
"regions","United Kingdom","gfdl-esm4 ssp585","at_least_three_change_25",0.0375000000000001,30
"regions","United Kingdom","ipsl-cm6a-lr ssp126","at_least_one_change_5",1,30
"regions","United Kingdom","ipsl-cm6a-lr ssp126","at_least_two_change_5",0.973332,30
"regions","United Kingdom","ipsl-cm6a-lr ssp126","at_least_three_change_5",0.679986,30
"regions","United Kingdom","ipsl-cm6a-lr ssp126","at_least_one_change_10",0.9533352,30
"regions","United Kingdom","ipsl-cm6a-lr ssp126","at_least_two_change_10",0.6673444,30
"regions","United Kingdom","ipsl-cm6a-lr ssp126","at_least_three_change_10",0.2220156,30
"regions","United Kingdom","ipsl-cm6a-lr ssp126","at_least_one_change_25",0.1,30
"regions","United Kingdom","ipsl-cm6a-lr ssp126","at_least_two_change_25",-2.77555756156289e-17,30
"regions","United Kingdom","ipsl-cm6a-lr ssp126","at_least_three_change_25",-2.77555756156289e-17,30
"regions","United Kingdom","ipsl-cm6a-lr ssp585","at_least_one_change_5",1,30
"regions","United Kingdom","ipsl-cm6a-lr ssp585","at_least_two_change_5",0.998,30
"regions","United Kingdom","ipsl-cm6a-lr ssp585","at_least_three_change_5",0.954,30
"regions","United Kingdom","ipsl-cm6a-lr ssp585","at_least_one_change_10",1,30
"regions","United Kingdom","ipsl-cm6a-lr ssp585","at_least_two_change_10",0.97,30
"regions","United Kingdom","ipsl-cm6a-lr ssp585","at_least_three_change_10",0.75,30
"regions","United Kingdom","ipsl-cm6a-lr ssp585","at_least_one_change_25",0.73332,30
"regions","United Kingdom","ipsl-cm6a-lr ssp585","at_least_two_change_25",0.26665,30
"regions","United Kingdom","ipsl-cm6a-lr ssp585","at_least_three_change_25",0.0333299999999999,30
"regions","United States","gfdl-esm4 ssp126","at_least_one_change_5",1,30
"regions","United States","gfdl-esm4 ssp126","at_least_two_change_5",0.9955929476584,30
"regions","United States","gfdl-esm4 ssp126","at_least_three_change_5",0.9451303471504,30
"regions","United States","gfdl-esm4 ssp126","at_least_one_change_10",0.921889855,30
"regions","United States","gfdl-esm4 ssp126","at_least_two_change_10",0.655962355,30
"regions","United States","gfdl-esm4 ssp126","at_least_three_change_10",0.303897335,30
"regions","United States","gfdl-esm4 ssp126","at_least_one_change_25",0.1,30
"regions","United States","gfdl-esm4 ssp126","at_least_two_change_25",-2.77555756156289e-17,30
"regions","United States","gfdl-esm4 ssp126","at_least_three_change_25",-2.77555756156289e-17,30
"regions","United States","gfdl-esm4 ssp585","at_least_one_change_5",1,30
"regions","United States","gfdl-esm4 ssp585","at_least_two_change_5",1,30
"regions","United States","gfdl-esm4 ssp585","at_least_three_change_5",0.9983841616,30
"regions","United States","gfdl-esm4 ssp585","at_least_one_change_10",0.9996328007236,30
"regions","United States","gfdl-esm4 ssp585","at_least_two_change_10",0.9929309273416,30
"regions","United States","gfdl-esm4 ssp585","at_least_three_change_10",0.9442700638944,30
"regions","United States","gfdl-esm4 ssp585","at_least_one_change_25",0.854194396,30
"regions","United States","gfdl-esm4 ssp585","at_least_two_change_25",0.501866219,30
"regions","United States","gfdl-esm4 ssp585","at_least_three_change_25",0.176632017,30
"regions","United States","ipsl-cm6a-lr ssp126","at_least_one_change_5",1,30
"regions","United States","ipsl-cm6a-lr ssp126","at_least_two_change_5",0.9977968043416,30
"regions","United States","ipsl-cm6a-lr ssp126","at_least_three_change_5",0.9692636688496,30
"regions","United States","ipsl-cm6a-lr ssp126","at_least_one_change_10",1,30
"regions","United States","ipsl-cm6a-lr ssp126","at_least_two_change_10",0.88891581239008,30
"regions","United States","ipsl-cm6a-lr ssp126","at_least_three_change_10",0.55016594633168,30
"regions","United States","ipsl-cm6a-lr ssp126","at_least_one_change_25",0,30
"regions","United States","ipsl-cm6a-lr ssp126","at_least_two_change_25",0,30
"regions","United States","ipsl-cm6a-lr ssp126","at_least_three_change_25",0,30
"regions","United States","ipsl-cm6a-lr ssp585","at_least_one_change_5",1,30
"regions","United States","ipsl-cm6a-lr ssp585","at_least_two_change_5",1,30
"regions","United States","ipsl-cm6a-lr ssp585","at_least_three_change_5",0.9988984021708,30
"regions","United States","ipsl-cm6a-lr ssp585","at_least_one_change_10",1,30
"regions","United States","ipsl-cm6a-lr ssp585","at_least_two_change_10",1,30
"regions","United States","ipsl-cm6a-lr ssp585","at_least_three_change_10",0.9988984021708,30
"regions","United States","ipsl-cm6a-lr ssp585","at_least_one_change_25",0.983472176515143,30
"regions","United States","ipsl-cm6a-lr ssp585","at_least_two_change_25",0.867770156868714,30
"regions","United States","ipsl-cm6a-lr ssp585","at_least_three_change_25",0.570701010101,30
"regions","Uruguay","gfdl-esm4 ssp126","at_least_one_change_5",1,30
"regions","Uruguay","gfdl-esm4 ssp126","at_least_two_change_5",0.990909798,30
"regions","Uruguay","gfdl-esm4 ssp126","at_least_three_change_5",0.875254293,30
"regions","Uruguay","gfdl-esm4 ssp126","at_least_one_change_10",0.983335,30
"regions","Uruguay","gfdl-esm4 ssp126","at_least_two_change_10",0.856955,30
"regions","Uruguay","gfdl-esm4 ssp126","at_least_three_change_10",0.519465,30
"regions","Uruguay","gfdl-esm4 ssp126","at_least_one_change_25",0.1,30
"regions","Uruguay","gfdl-esm4 ssp126","at_least_two_change_25",-2.77555756156289e-17,30
"regions","Uruguay","gfdl-esm4 ssp126","at_least_three_change_25",-2.77555756156289e-17,30
"regions","Uruguay","gfdl-esm4 ssp585","at_least_one_change_5",1,30
"regions","Uruguay","gfdl-esm4 ssp585","at_least_two_change_5",1,30
"regions","Uruguay","gfdl-esm4 ssp585","at_least_three_change_5",1,30
"regions","Uruguay","gfdl-esm4 ssp585","at_least_one_change_10",0.9998990101,30
"regions","Uruguay","gfdl-esm4 ssp585","at_least_two_change_10",0.99715201715,30
"regions","Uruguay","gfdl-esm4 ssp585","at_least_three_change_10",0.9692317044,30
"regions","Uruguay","gfdl-esm4 ssp585","at_least_one_change_25",0.9878773636,30
"regions","Uruguay","gfdl-esm4 ssp585","at_least_two_change_25",0.880695424,30
"regions","Uruguay","gfdl-esm4 ssp585","at_least_three_change_25",0.5658292724,30
"regions","Uruguay","ipsl-cm6a-lr ssp126","at_least_one_change_5",1,30
"regions","Uruguay","ipsl-cm6a-lr ssp126","at_least_two_change_5",0.9809069545,30
"regions","Uruguay","ipsl-cm6a-lr ssp126","at_least_three_change_5",0.851350621,30
"regions","Uruguay","ipsl-cm6a-lr ssp126","at_least_one_change_10",0.873277769165248,30
"regions","Uruguay","ipsl-cm6a-lr ssp126","at_least_two_change_10",0.55121476331704,30
"regions","Uruguay","ipsl-cm6a-lr ssp126","at_least_three_change_10",0.22322164616216,30
"regions","Uruguay","ipsl-cm6a-lr ssp126","at_least_one_change_25",0,30
"regions","Uruguay","ipsl-cm6a-lr ssp126","at_least_two_change_25",0,30
"regions","Uruguay","ipsl-cm6a-lr ssp126","at_least_three_change_25",0,30
"regions","Uruguay","ipsl-cm6a-lr ssp585","at_least_one_change_5",1,30
"regions","Uruguay","ipsl-cm6a-lr ssp585","at_least_two_change_5",0.99939393941212,30
"regions","Uruguay","ipsl-cm6a-lr ssp585","at_least_three_change_5",0.98722260121312,30
"regions","Uruguay","ipsl-cm6a-lr ssp585","at_least_one_change_10",1,30
"regions","Uruguay","ipsl-cm6a-lr ssp585","at_least_two_change_10",0.99764230295488,30
"regions","Uruguay","ipsl-cm6a-lr ssp585","at_least_three_change_10",0.95786796551648,30
"regions","Uruguay","ipsl-cm6a-lr ssp585","at_least_one_change_25",1,30
"regions","Uruguay","ipsl-cm6a-lr ssp585","at_least_two_change_25",0.96040538405758,30
"regions","Uruguay","ipsl-cm6a-lr ssp585","at_least_three_change_25",0.74569048186768,30
"regions","Uzbekistan","gfdl-esm4 ssp126","at_least_one_change_5",0.9867808260496,30
"regions","Uzbekistan","gfdl-esm4 ssp126","at_least_two_change_5",0.8622841864132,30
"regions","Uzbekistan","gfdl-esm4 ssp126","at_least_three_change_5",0.4837874390248,30
"regions","Uzbekistan","gfdl-esm4 ssp126","at_least_one_change_10",0.823693665124,30
"regions","Uzbekistan","gfdl-esm4 ssp126","at_least_two_change_10",0.360863359752,30
"regions","Uzbekistan","gfdl-esm4 ssp126","at_least_three_change_10",0.057842975124,30
"regions","Uzbekistan","gfdl-esm4 ssp126","at_least_one_change_25",0.33881157,30
"regions","Uzbekistan","gfdl-esm4 ssp126","at_least_two_change_25",0.02478843,30
"regions","Uzbekistan","gfdl-esm4 ssp126","at_least_three_change_25",-2.42861286636753e-17,30
"regions","Uzbekistan","gfdl-esm4 ssp585","at_least_one_change_5",1,30
"regions","Uzbekistan","gfdl-esm4 ssp585","at_least_two_change_5",1,30
"regions","Uzbekistan","gfdl-esm4 ssp585","at_least_three_change_5",0.83638,30
"regions","Uzbekistan","gfdl-esm4 ssp585","at_least_one_change_10",1,30
"regions","Uzbekistan","gfdl-esm4 ssp585","at_least_two_change_10",0.93389752,30
"regions","Uzbekistan","gfdl-esm4 ssp585","at_least_three_change_10",0.52070248,30
"regions","Uzbekistan","gfdl-esm4 ssp585","at_least_one_change_25",0.92656014472,30
"regions","Uzbekistan","gfdl-esm4 ssp585","at_least_two_change_25",0.61805987056,30
"regions","Uzbekistan","gfdl-esm4 ssp585","at_least_three_change_25",0.19287998472,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp126","at_least_one_change_5",0.9900856195372,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp126","at_least_two_change_5",0.9024983462314,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp126","at_least_three_change_5",0.6171193389256,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp126","at_least_one_change_10",0.8589549320992,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp126","at_least_two_change_10",0.4534294208264,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp126","at_least_three_change_10",0.1184470520496,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp126","at_least_one_change_25",0.2727,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp126","at_least_two_change_25",-5.55111512312578e-17,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp126","at_least_three_change_25",-5.55111512312578e-17,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp585","at_least_one_change_5",1,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp585","at_least_two_change_5",1,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp585","at_least_three_change_5",1,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp585","at_least_one_change_10",1,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp585","at_least_two_change_10",0.970253884,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp585","at_least_three_change_10",0.737215372,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp585","at_least_one_change_25",0.980719008292,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp585","at_least_two_change_25",0.764014693416,30
"regions","Uzbekistan","ipsl-cm6a-lr ssp585","at_least_three_change_25",0.235066298292,30
"regions","Vanuatu","gfdl-esm4 ssp126","at_least_one_change_5",1,30
"regions","Vanuatu","gfdl-esm4 ssp126","at_least_two_change_5",0.4,30
"regions","Vanuatu","gfdl-esm4 ssp126","at_least_three_change_5",NA,30
"regions","Vanuatu","gfdl-esm4 ssp126","at_least_one_change_10",1,30
