"regions","climates","at_least_one_shock","at_least_two_shocks","at_least_three_shocks","time_window"
1145,"gfdl-esm4 ssp126",0.9616,0,NA,30
1145,"gfdl-esm4 ssp585",1,0,NA,30
1145,"ipsl-cm6a-lr ssp126",0.888902221688896,0,NA,30
1145,"ipsl-cm6a-lr ssp585",1,0.1667,NA,30
1170,"gfdl-esm4 ssp126",0.997743696088737,0.46666267594973,0.0297461159999999,30
1170,"gfdl-esm4 ssp585",1,0.280372315387375,0.013220496,30
1170,"ipsl-cm6a-lr ssp126",0.983513283166747,0.167497863047489,-2.22044604925031e-16,30
1170,"ipsl-cm6a-lr ssp585",1,0.955728426319983,0.309276189075195,30
1173,"gfdl-esm4 ssp126",0.974851429025277,0.058258719,1.11022302462516e-16,30
1173,"gfdl-esm4 ssp585",1,0.04545,0,30
1173,"ipsl-cm6a-lr ssp126",1,0.1008222033168,0,30
1173,"ipsl-cm6a-lr ssp585",1,0.155112955052194,0,30
4,"gfdl-esm4 ssp126",0.936379631697261,0.07587449292825,0,20
4,"gfdl-esm4 ssp585",1,0.257590559996517,0.00413140499999987,20
4,"ipsl-cm6a-lr ssp126",0.949602804763006,0.0477034435687426,-2.22044604925031e-16,20
4,"ipsl-cm6a-lr ssp585",1,0.307063872090801,0,20
6,"gfdl-esm4 ssp126",1,0.272949620185519,0.00826280999999973,20
6,"gfdl-esm4 ssp585",0.988412208004455,0.255924527653741,0.00991537199999959,20
6,"ipsl-cm6a-lr ssp126",1,0.0984117205709999,0,20
6,"ipsl-cm6a-lr ssp585",1,0.90288118638892,0.227480345089406,20
7,"gfdl-esm4 ssp126",0.996190843969907,0.287719479270638,0,20
7,"gfdl-esm4 ssp585",0.998044399270263,0.1033677538272,-2.22044604925031e-16,20
7,"ipsl-cm6a-lr ssp126",1,0.233060052802735,-2.22044604925031e-16,20
7,"ipsl-cm6a-lr ssp585",0.997635120412163,0.227574218424602,0.0115358160560922,20
9,"gfdl-esm4 ssp126",1,0.46559481815715,0.00413140499999987,20
9,"gfdl-esm4 ssp585",1,0.309312411272142,0.0326403719999999,20
9,"ipsl-cm6a-lr ssp126",1,0.0232906333921855,0,20
9,"ipsl-cm6a-lr ssp585",1,0.570900901327939,0.0453743115258911,20
16,"gfdl-esm4 ssp126",1,0.207000590799298,0,20
16,"gfdl-esm4 ssp585",1,0.374069849068064,0.0330512399999994,20
16,"ipsl-cm6a-lr ssp126",0.921926356624528,0.0165256199999999,0,20
16,"ipsl-cm6a-lr ssp585",0.924578753127204,0.0611682999992513,0,20
17,"gfdl-esm4 ssp126",1,0.1115592975,0,20
17,"gfdl-esm4 ssp585",0.722864210201388,0,0,20
17,"ipsl-cm6a-lr ssp126",0.936774692684035,0.175762150503786,0.00303060599999994,20
17,"ipsl-cm6a-lr ssp585",1,0.0303060599999999,0,20
27,"gfdl-esm4 ssp126",0.999784067910837,0.563053071446531,-2.22044604925031e-16,20
27,"gfdl-esm4 ssp585",0.998672837880896,0.357132813039535,0.00165256199999997,20
27,"ipsl-cm6a-lr ssp126",0.974080331601061,0.0232906333921855,0,20
27,"ipsl-cm6a-lr ssp585",0.970185610534296,0.095390437615978,0,20
36,"gfdl-esm4 ssp126",0.916020927232768,0.0165256199999999,0,20
36,"gfdl-esm4 ssp585",1,0.119358764357588,0,20
36,"ipsl-cm6a-lr ssp126",0.998272438014971,0.304948968152017,-2.22044604925031e-16,20
36,"ipsl-cm6a-lr ssp585",1,0.487487178843953,0.0242448479999999,20
46,"gfdl-esm4 ssp126",0.904569447545892,0.0958742056838349,0,20
46,"gfdl-esm4 ssp585",0.929180580960671,0.0874738400398739,-2.22044604925031e-16,20
46,"ipsl-cm6a-lr ssp126",1,0.292700984682472,-2.22044604925031e-16,20
46,"ipsl-cm6a-lr ssp585",1,0.203633834444526,1.11022302462516e-16,20
52,"gfdl-esm4 ssp126",0.959622609511357,0.123004343374769,0,20
52,"gfdl-esm4 ssp585",1,0.645126251851844,0.0495859499999997,20
52,"ipsl-cm6a-lr ssp126",0.989547174016786,0.1225801374876,0,20
52,"ipsl-cm6a-lr ssp585",1,0.567151493156219,0.00826280999999995,20
94,"gfdl-esm4 ssp126",0.992783208807204,0.122178579353938,0,20
94,"gfdl-esm4 ssp585",1,0.112550888081606,0.00206570249999971,20
94,"ipsl-cm6a-lr ssp126",0.995364851098867,0.138540745492964,0,20
94,"ipsl-cm6a-lr ssp585",1,0.1652562,0,20
95,"gfdl-esm4 ssp126",1,0.06714214875,0,20
95,"gfdl-esm4 ssp585",1,0,0,20
95,"ipsl-cm6a-lr ssp126",0.888244003896014,0.19700091,0.0181869699999997,20
95,"ipsl-cm6a-lr ssp585",0.7205587050355,0,0,20
97,"gfdl-esm4 ssp126",0.96586665690211,0.064951009224427,0.00165256199999997,20
97,"gfdl-esm4 ssp585",0.967232891960302,0.129334007596722,-2.22044604925031e-16,20
97,"ipsl-cm6a-lr ssp126",0.981263074631939,0.28432623784374,1.11022302462516e-16,20
97,"ipsl-cm6a-lr ssp585",1,0.403152745812055,0.0115406243883613,20
98,"gfdl-esm4 ssp126",0.68,0,NA,20
98,"gfdl-esm4 ssp585",0.946,0,NA,20
98,"ipsl-cm6a-lr ssp126",0.600016,0.06668,NA,20
98,"ipsl-cm6a-lr ssp585",0.888902221688896,0.06668,NA,20
99,"gfdl-esm4 ssp126",0.940858534038189,0.147754147691928,0.00825000861954417,20
99,"gfdl-esm4 ssp585",0.901689363588512,0.0262925921141999,0,20
99,"ipsl-cm6a-lr ssp126",0.855407611702262,0.0394313612351869,0,20
99,"ipsl-cm6a-lr ssp585",1,0.551347060355362,0.0291425250173937,20
120,"gfdl-esm4 ssp126",0.994289809500081,0.240963188920368,0.00660205511650835,20
120,"gfdl-esm4 ssp585",0.995828394881604,0.317147574368314,0.0132204960000001,20
120,"ipsl-cm6a-lr ssp126",0.865638858233086,0.0971005948156551,0,20
120,"ipsl-cm6a-lr ssp585",0.998464221857288,0.499159764043376,0.024134633127273,20
121,"gfdl-esm4 ssp126",0.981148148200698,0.0915046043474371,0,20
121,"gfdl-esm4 ssp585",1,0.0246518819418077,0,20
121,"ipsl-cm6a-lr ssp126",1,0.187138574396255,0.00826280999999995,20
121,"ipsl-cm6a-lr ssp585",1,0.357611084450967,0,20
123,"gfdl-esm4 ssp126",1,0.237016462421413,0,20
123,"gfdl-esm4 ssp585",1,0.462516808361463,0.013220496,20
123,"ipsl-cm6a-lr ssp126",1,0,0,20
123,"ipsl-cm6a-lr ssp585",1,0.852875521579947,0.23139504,20
