"regions","climates","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down","at_least_one_shock_up","at_least_one_shock_down"
"Kazakhstan","gfdl-esm4 ssp585",0.105920931109585,0.00330512399999994,20,0.164597124978054,0.95333942352898,0.953561654916029
"Kazakhstan","ipsl-cm6a-lr ssp126",0.182026602408184,0.0045065365739998,20,0.278560807028924,0.891758473297817,0.907119620569208
"Kazakhstan","ipsl-cm6a-lr ssp585",0.244512785729932,0.0281322047810807,20,0.354610975026546,0.888546858672938,0.957101563905587
"Kenya","gfdl-esm4 ssp126",0.0462559565754987,0.00150217885799997,20,0.0164573459709038,0.903947390830971,0.664074471325443
"Kenya","gfdl-esm4 ssp585",0.417082017460052,0.0264000275825422,20,0.495035541923068,0.910581740311336,1
"Kenya","ipsl-cm6a-lr ssp126",0.629499949236925,0.0590743455584707,20,0.407472381075144,0.954560850431577,0.999823830926191
"Kenya","ipsl-cm6a-lr ssp585",0.795843774514203,0.257452879881225,20,0.341754372984634,0.91185363878389,1
"Kiribati","gfdl-esm4 ssp126",0.82,0,20,0,0.75,1
"Kiribati","gfdl-esm4 ssp585",0,0,20,0.3,0.875,0.75424
"Kiribati","ipsl-cm6a-lr ssp126",0.0333399999999998,-2.22044604925031e-16,20,0,0,0.866672
"Kiribati","ipsl-cm6a-lr ssp585",0.427983111448896,0,20,0.10002,0.832591195398448,0.994073955578667
"Kuwait","gfdl-esm4 ssp126",0.0383096922839999,0.00150217885799997,20,0.0779607238675326,0.886623748393388,1
"Kuwait","gfdl-esm4 ssp585",0.206555979622876,0.00645241752690651,20,0.303812119969753,0.681330944488484,0.991621629603192
"Kuwait","ipsl-cm6a-lr ssp126",0.174191193278877,0.00991537200000003,20,0.186817457493066,0.59353823957964,0.942430828136372
"Kuwait","ipsl-cm6a-lr ssp585",0.222302872903009,0.00615165124290595,20,0.537768320396881,0.92833586671507,1
"Kyrgyzstan","gfdl-esm4 ssp126",0.384167405158307,0.0739500119110531,20,0.138861208929508,0.844842622280653,0.947750316699792
"Kyrgyzstan","gfdl-esm4 ssp585",0.041317686,0.00165256199999997,20,0.0941576218789373,0.618273124736546,0.956567300884226
"Kyrgyzstan","ipsl-cm6a-lr ssp126",0.384925534240182,0.0380350737158299,20,0.0226034357420961,0.72237004362089,0.951624802379796
"Kyrgyzstan","ipsl-cm6a-lr ssp585",0.0344051842283999,0,20,0.0771431109172058,0.834788837315982,0.879068657198285
"Laos","gfdl-esm4 ssp126",0.0700947494499953,0.00150217885799986,20,0,0.913086998472428,0.777368723480714
"Laos","gfdl-esm4 ssp585",0.745427411943365,0.100479040217381,20,0.329368753706193,0.789299707496758,1
"Laos","ipsl-cm6a-lr ssp126",0.0165256199999999,0,20,0.0410409538836156,0.580104636163839,0.584302666092444
"Laos","ipsl-cm6a-lr ssp585",0.879758603581011,0.273557596448251,20,0.283478623496057,0.884589967320333,1
"Latvia","gfdl-esm4 ssp126",0.359540923061479,0.0517173459860488,20,0.0468166679246802,0.618952578305222,0.970430080183758
"Latvia","gfdl-esm4 ssp585",0.123954876,0,20,0.0246518819418078,0.688226999569333,1
"Latvia","ipsl-cm6a-lr ssp126",0.0246518819418077,0,20,0.124345803032145,0.478279698065351,0.818602985797428
"Latvia","ipsl-cm6a-lr ssp585",0.0945462131441568,0.00225214001633944,20,0.0844453685132641,0.681906994842964,0.798090837771038
"Lebanon","gfdl-esm4 ssp126",0.0443223742283999,0,20,0.015774530571,0.441136036820625,1
"Lebanon","gfdl-esm4 ssp585",0.0724738514757128,-2.22044604925031e-16,20,0.0785257548592003,0.903222383614153,0.871463754186318
"Lebanon","ipsl-cm6a-lr ssp126",0.0363600000000001,1.11022302462516e-16,20,0.2553664628,0.912541372061923,0.7317452976739
"Lebanon","ipsl-cm6a-lr ssp585",0.147926031744525,-2.22044604925031e-16,20,0.170137837628015,0.936375192991542,0.967405668356777
"Lesotho","gfdl-esm4 ssp126",0.241042192684385,0.0130302675594092,20,0.0791410611987685,0.379047630253764,0.961069972038377
"Lesotho","gfdl-esm4 ssp585",0.0489665873530545,0.00075108942900004,20,0.1104306387408,0.834788837315982,0.747613547213797
"Lesotho","ipsl-cm6a-lr ssp126",0.0844277489496067,0.0022532682869999,20,0.0423837107281057,0.379047630253764,0.882517942413266
"Lesotho","ipsl-cm6a-lr ssp585",0.384204886384513,0.0580362456935863,20,0.0786532946942082,0.580104636163839,0.984206769198207
"Liberia","gfdl-esm4 ssp126",0,0,20,0.0328464179127116,0.687012819933765,0.640747236502377
"Liberia","gfdl-esm4 ssp585",0.0165256199999999,0,20,0.116822376517544,0.776921145168267,0.873817184825694
"Liberia","ipsl-cm6a-lr ssp126",0.038309692284,0.00150217885800008,20,0.01652562,0.747464711788072,1
"Liberia","ipsl-cm6a-lr ssp585",0.32368402669311,0.01652562,20,0.252847269971052,0.788799470278844,1
"Libya","gfdl-esm4 ssp126",0,0,20,0,0.883571430672581,0.984976558858
"Libya","gfdl-esm4 ssp585",0,0,20,0.187195000342192,0.703090951579489,1
"Libya","ipsl-cm6a-lr ssp126",0.0836281212,0,20,0.0661201376584,0.580863670870845,0.918750344666481
"Libya","ipsl-cm6a-lr ssp585",0.381140409080935,0.00413223128099993,20,0.581359301174566,0.885973560071122,1
"Liechtenstein","gfdl-esm4 ssp126",0.213126209272598,0,20,0.128465535627589,0.767681740489323,0.847288721106615
"Liechtenstein","gfdl-esm4 ssp585",0.576112295959111,0.0998303361180621,20,0.105861373222149,0.533455297893603,1
"Liechtenstein","ipsl-cm6a-lr ssp126",0.00826280999999995,0,20,0.0559015154650091,0.634179944587022,1
"Liechtenstein","ipsl-cm6a-lr ssp585",0,0,20,0.127438865141746,0.664074471325443,0.941575294333331
"Lithuania","gfdl-esm4 ssp126",0.18318490775779,0.00165256199999997,20,0.00826280999999995,0.576619150497773,0.920985038959823
"Lithuania","gfdl-esm4 ssp585",0.21127932675432,0,20,0.135413763569054,0.548381341483563,1
"Lithuania","ipsl-cm6a-lr ssp126",0.208875793616823,0.00600871543199955,20,0.0757506059999999,0.248662659429,0.949492942357614
"Lithuania","ipsl-cm6a-lr ssp585",0.175475726855641,0.00991537200000014,20,0.140169089982673,0.737583184705336,0.948309833043098
"Macedonia","gfdl-esm4 ssp126",0.137781963866732,0,20,0.023286251142,0.994299467126996,0.817896546945143
"Macedonia","gfdl-esm4 ssp585",0.0489646502794563,-2.22044604925031e-16,20,0.0934360278501245,0.987764124473122,0.716061770336499
"Macedonia","ipsl-cm6a-lr ssp126",0.0407701143085524,0,20,0.023286251142,0.924561662145775,0.584302666092444
"Macedonia","ipsl-cm6a-lr ssp585",0.0408378242023182,0,20,0.015774530571,0.978494191819972,0.885287202725039
"Madagascar","gfdl-esm4 ssp126",0.113311025873297,0,20,0.105240625742096,0.929850217535922,1
"Madagascar","gfdl-esm4 ssp585",0.2186124716574,0.00661024799999999,20,0.257707352739576,0.875287370359023,1
"Madagascar","ipsl-cm6a-lr ssp126",0.0165256199999999,0,20,0.00826280999999995,0.650101193315327,0.77000441201748
"Madagascar","ipsl-cm6a-lr ssp585",0.193038331342611,-4.44089209850063e-16,20,0.0984117205709999,0.379047630253764,1
"Malawi","gfdl-esm4 ssp126",0.232495593489193,-2.22044604925031e-16,20,0.13785798771703,0.793491725565735,0.940630752598701
"Malawi","gfdl-esm4 ssp585",0.230387491668398,0.019875201178186,20,0.428276575157647,0.84792957827491,0.983749536164697
"Malawi","ipsl-cm6a-lr ssp126",0.385827258119885,0.033799024305,20,0.192256991373066,0.75012998535982,1
"Malawi","ipsl-cm6a-lr ssp585",0.251750505752493,0.0134627133727513,20,0.29299635646439,0.868854530577988,1
"Malaysia","gfdl-esm4 ssp126",0.331900495358939,-2.22044604925031e-16,20,0.109833064319407,0.627418332540614,1
"Malaysia","gfdl-esm4 ssp585",0.13222314,0,20,0.10424322107371,0.77095757641147,0.909311469634728
"Malaysia","ipsl-cm6a-lr ssp126",0,0,20,0.0430901512553844,0.673993693647281,0.797931547272497
"Malaysia","ipsl-cm6a-lr ssp585",0.138419549127117,0,20,0.01818,0.49193677107363,0.939427807125655
"Maldives","gfdl-esm4 ssp126",0,0,20,0,0.25,0
"Maldives","gfdl-esm4 ssp585",0,0,20,0,0,0.4
"Maldives","ipsl-cm6a-lr ssp126",0,0,20,0,0.44443889,0
"Maldives","ipsl-cm6a-lr ssp585",0,0,20,0,0.861130555,0.904
"Mali","gfdl-esm4 ssp126",0.251364658028566,0.00901307314799982,20,0.0604788334170719,0.435492200663697,0.991044099678017
"Mali","gfdl-esm4 ssp585",0.074372562,0.00330512399999994,20,0.0409044058254234,0.75812401189898,0.89313404856728
"Mali","ipsl-cm6a-lr ssp126",0.184871625004307,-2.22044604925031e-16,20,0.379251598368299,0.765335612845877,1
"Mali","ipsl-cm6a-lr ssp585",0.147328845516004,0.0033051239999996,20,0.73457320627869,0.976302100202288,1
"Malta","gfdl-esm4 ssp126",0,0,20,0,0.578125,0.84
"Malta","gfdl-esm4 ssp585",0,0,20,0,0,0.2
"Malta","ipsl-cm6a-lr ssp126",0,0,20,0,0.1667,0.4
"Malta","ipsl-cm6a-lr ssp585",0,0,20,0,0,0.845703702222262
"Marshall Islands","gfdl-esm4 ssp126",0,0,20,0,0.75,0.52
"Marshall Islands","gfdl-esm4 ssp585",0,0,20,0,0,0.8464
"Marshall Islands","ipsl-cm6a-lr ssp126",0,0,20,0,0.44443889,0.700012
"Marshall Islands","ipsl-cm6a-lr ssp585",0,0,20,0,0,0.6
"Mauritania","gfdl-esm4 ssp126",0.074565947955917,0,20,0.361886142327966,0.77364073026681,0.912927038766122
"Mauritania","gfdl-esm4 ssp585",0,0,20,0.1115592975,0.580852027615469,1
"Mauritania","ipsl-cm6a-lr ssp126",0.01818,0,20,0.091314742439001,0.611228299734739,0.761985322567936
"Mauritania","ipsl-cm6a-lr ssp585",0.58335,0,20,0.634888731142,0.720598755620915,1
"Mauritius","gfdl-esm4 ssp126",0,0,20,0.3,0.875,0.76
"Mauritius","gfdl-esm4 ssp585",0,0,20,0,0,0.68
"Mauritius","ipsl-cm6a-lr ssp126",0,0,20,0,0,0
"Mauritius","ipsl-cm6a-lr ssp585",0,0,20,0,0,0.6
"Mexico","gfdl-esm4 ssp126",0.260281219650518,0.0377179691988835,20,0.135801628205042,0.933088659665606,0.811033229865285
"Mexico","gfdl-esm4 ssp585",0.271055662179562,0.0165014020247854,20,0.0319722696347683,0.968196642061742,0.934011577490373
"Mexico","ipsl-cm6a-lr ssp126",0.554682446663947,0.0737696649351482,20,0.401438074652277,0.925043806030016,0.99187081889173
"Mexico","ipsl-cm6a-lr ssp585",0.400714964839471,0.0477996653648055,20,0.236307480858523,0.831340363933979,1
"Micronesia","gfdl-esm4 ssp126",0,0,20,0,0,0.95
"Micronesia","gfdl-esm4 ssp585",0,0,20,0,0,0.9616
"Micronesia","ipsl-cm6a-lr ssp126",0,0,20,0,0.3333,0.52
"Micronesia","ipsl-cm6a-lr ssp585",0,0,20,0,0,0.91467008
"Moldova","gfdl-esm4 ssp126",0.442060750987087,0.0210338091359996,20,0,0.627418332540614,0.985187772925947
"Moldova","gfdl-esm4 ssp585",0.14060950541894,0.00562681594409642,20,0.301214087030453,0.824001709634408,1
"Moldova","ipsl-cm6a-lr ssp126",0,0,20,0.107429256,0.652240716941806,0.3989301275432
"Moldova","ipsl-cm6a-lr ssp585",0.13988137635432,1.11022302462516e-16,20,0.420700098922115,0.874319451943198,1
"Monaco","gfdl-esm4 ssp126",0.0917002477983075,0.00413140499999987,20,0.139511998774069,0.973801650849147,0.879280588907828
"Monaco","gfdl-esm4 ssp585",0.01818,0,20,0.022725,0.654206380718954,0.631153472766885
"Monaco","ipsl-cm6a-lr ssp126",0.041317686,0.00165256199999997,20,0.01515303,0.624322982273174,0.751619052101506
"Monaco","ipsl-cm6a-lr ssp585",0.117046176379636,0,20,0.0574345332709518,0.575864211315074,0.934275529899263
"Mongolia","gfdl-esm4 ssp126",0.246205921300677,0.0206290203429714,20,0.0980009541213948,0.744452470013555,0.958877959381591
"Mongolia","gfdl-esm4 ssp585",0.0343381514211527,0,20,0.120637568395601,0.831034929857885,1
"Mongolia","ipsl-cm6a-lr ssp126",0.0644553720000001,0.00330512400000005,20,0.0239069986220526,0.379047630253764,0.835091974388442
"Mongolia","ipsl-cm6a-lr ssp585",0.0164573459709038,0,20,0.0998160884149654,0.857521960956216,0.806058611185676
"Montenegro","gfdl-esm4 ssp126",0.0330512399999998,-2.22044604925031e-16,20,0.193218815340033,0.660682038158017,0.916858246906015
"Montenegro","gfdl-esm4 ssp585",0.0164573459709038,0,20,0.159550008500734,0.958260588679581,0.790054884052121
"Montenegro","ipsl-cm6a-lr ssp126",0.00826280999999995,0,20,0.0808226259596,0.932653952143014,0.81967903826296
"Montenegro","ipsl-cm6a-lr ssp585",0.0632423496974036,0,20,0.0973959853188655,0.956551243341181,0.826178825551167
"Morocco","gfdl-esm4 ssp126",0.0165256199999999,0,20,0.10311883272984,0.884547299738216,0.718900528009631
"Morocco","gfdl-esm4 ssp585",0.322892961714395,0.00075108942900004,20,0.554485126662869,0.993479690884044,1
"Morocco","ipsl-cm6a-lr ssp126",0.00826280999999995,0,20,0.0517396926232319,0.94557602823908,0.656441613309253
"Morocco","ipsl-cm6a-lr ssp585",0.205754877519673,0.018026146296,20,0.311649997824586,0.990949269404097,0.97224245290584
"Mozambique","gfdl-esm4 ssp126",0.128265810809752,0.00300210117467858,20,0.140948212568655,0.963348957045625,0.951924567813453
"Mozambique","gfdl-esm4 ssp585",0.240476721475389,0.0117693745648807,20,0.646720204022756,0.954483198454423,1
"Mozambique","ipsl-cm6a-lr ssp126",0.301086693769386,0.0340918909858655,20,0.27724013654203,0.951244997388201,0.964389439227695
"Mozambique","ipsl-cm6a-lr ssp585",0.527959383843404,0.0648319817523442,20,0.428494041301552,0.851595393666882,1
"Myanmar","gfdl-esm4 ssp126",0.340543393264439,0.00975257663951024,20,0.92837757378139,0.986618386270746,1
"Myanmar","gfdl-esm4 ssp585",0.0826281,0,20,0.0526591054141234,0.630485613601851,0.722851508620665
"Myanmar","ipsl-cm6a-lr ssp126",0.170883134161434,0,20,0.23036749917559,0.979145483239741,1
"Myanmar","ipsl-cm6a-lr ssp585",0.516600409919552,0.11342359287,20,0.118292992786548,0.987537090701312,1
"Namibia","gfdl-esm4 ssp126",0,0,20,0.300815372,0.892427840324615,0.854544
"Namibia","gfdl-esm4 ssp585",0,0,20,0.220193066232388,0.905690553568083,0.836362
"Namibia","ipsl-cm6a-lr ssp126",0,0,20,0.07272,0.380170110854,0.545468182
"Namibia","ipsl-cm6a-lr ssp585",0.13332,0,20,0.17882003355372,0.453552352202712,0.929469002633179
"Nauru","gfdl-esm4 ssp126",0.3,0,20,0,0.75,0.955
"Nauru","gfdl-esm4 ssp585",0,0,20,0,0.4375,0
"Nauru","ipsl-cm6a-lr ssp126",0,0,20,0,0.1667,0.614224537499932
"Nauru","ipsl-cm6a-lr ssp585",0.1900359996,0,20,0,0.537050927037,0.99259407395556
"Nepal","gfdl-esm4 ssp126",0.405737681790328,0.00826280999999995,20,0.417727738101771,0.660682038158017,1
"Nepal","gfdl-esm4 ssp585",0.697704332832382,0.110614293201399,20,0.0984117205709999,0.49193677107363,1
"Nepal","ipsl-cm6a-lr ssp126",0.187195000342192,0,20,0.322631884379376,0.786666605638187,1
"Nepal","ipsl-cm6a-lr ssp585",0.6626868177381,0.0832642221202384,20,0.28325605574679,0.966403050450432,1
"Netherlands","gfdl-esm4 ssp126",0.0926750946468142,0,20,0.162758096164841,0.538119718583037,0.995154446649586
"Netherlands","gfdl-esm4 ssp585",0.01818,0,20,0.0925794935583847,0.697663329049034,0.906184223298138
"Netherlands","ipsl-cm6a-lr ssp126",0,0,20,0.00826280999999995,0.323788128858,1
"Netherlands","ipsl-cm6a-lr ssp585",0,0,20,0.118442975427,0.568817573229042,1
"New Zealand","gfdl-esm4 ssp126",0.123004343374769,0,20,0.534695513224847,0.87425407142411,0.921297095552079
"New Zealand","gfdl-esm4 ssp585",0.129431031422921,0,20,0.0984117205709999,0.533455297893603,1
"New Zealand","ipsl-cm6a-lr ssp126",0.550789570335715,0.0561925620000001,20,0.209945056611928,0.717739828587482,1
"New Zealand","ipsl-cm6a-lr ssp585",0.0300764456818189,0,20,0.0737549618216182,0.65216907470017,0.706017208462054
"Nicaragua","gfdl-esm4 ssp126",0.278693014275,0,20,0.0488292304919249,0.316959223686904,1
"Nicaragua","gfdl-esm4 ssp585",0.0495768599999999,0,20,0.0468166679246802,0.831640517908664,0.914977164742264
"Nicaragua","ipsl-cm6a-lr ssp126",0.594279340453423,0.0473318554319999,20,0,0.572355406154152,0.996642696829925
"Nicaragua","ipsl-cm6a-lr ssp585",0.223938758484673,-2.22044604925031e-16,20,0.48260628,0.973499483796818,0.995268639405161
"Niger","gfdl-esm4 ssp126",0.0165256199999999,0,20,0.138829752,0.664074471325443,0.89180610061728
"Niger","gfdl-esm4 ssp585",0.181745270564461,0.0151498297287185,20,0.00826280999999995,0.690793672873865,1
"Niger","ipsl-cm6a-lr ssp126",0.0678600312091897,0.00300435771599983,20,0.740702972621723,0.845398722153,1
"Niger","ipsl-cm6a-lr ssp585",0.328146310127007,0.0132204960000001,20,0.532903847869191,0.825450616733165,1
"Nigeria","gfdl-esm4 ssp126",0.00826280999999995,0,20,0.0465810095369603,0.782723471225861,0.757069016582338
"Nigeria","gfdl-esm4 ssp585",0.266999173959041,0.0120670481043612,20,0.278302439068211,0.865591982885456,0.96160705585762
"Nigeria","ipsl-cm6a-lr ssp126",0.218066159243712,0.00495768600000013,20,0.640588629444472,0.962609788493449,1
"Nigeria","ipsl-cm6a-lr ssp585",0.42094249318967,0.0324409375744922,20,0.0897716557248673,0.810367419067042,1
"North Korea","gfdl-esm4 ssp126",0.0568902676098706,0.00075108942900004,20,0.0466319210369774,0.897195526508185,0.814145392391458
"North Korea","gfdl-esm4 ssp585",0.404137096795195,0.0639589282214117,20,0.121213978377826,0.687671070659442,1
"North Korea","ipsl-cm6a-lr ssp126",0.0851402102470168,0.00150217885800008,20,0.107631716075358,0.793005527545092,0.867769585821577
"North Korea","ipsl-cm6a-lr ssp585",0.132951290122786,0.00150217885800008,20,0.145867451312927,0.765335612845877,1
"Norway","gfdl-esm4 ssp126",0,0,20,0,0.69007644625,1
"Norway","gfdl-esm4 ssp585",0,0,20,0.072999809418078,0.841541041405563,0.316959223686904
"Norway","ipsl-cm6a-lr ssp126",0.0151530299999999,0,20,0.00826280999999995,0.323788128858,0.738661637616875
"Norway","ipsl-cm6a-lr ssp585",0.03636,0,20,0.24244697,0.650733696936675,1
"Oman","gfdl-esm4 ssp126",0.1,0,20,0.02478843,0.943648149839406,1
"Oman","gfdl-esm4 ssp585",0,0,20,0,0.391401877716,1
"Oman","ipsl-cm6a-lr ssp126",0.0909,0,20,0.1818,0.323788128858,1
"Oman","ipsl-cm6a-lr ssp585",0.0330575479145999,0,20,0.0909,0.17353719,1
"Pakistan","gfdl-esm4 ssp126",0.129431031422921,0.00495768600000013,20,0.15991319461409,0.925171507665275,0.977325373224678
"Pakistan","gfdl-esm4 ssp585",0.186088113424387,0,20,0.663704891887017,0.94794218290568,1
"Pakistan","ipsl-cm6a-lr ssp126",0.0833925644915695,0.00300435771599983,20,0.579219683148,0.936398336783279,1
"Pakistan","ipsl-cm6a-lr ssp585",0.150533760159903,0.00901307314799971,20,0.271012586828011,0.858946427915342,0.970559755161864
"Palau","gfdl-esm4 ssp126",0,0,20,0,0,0.6
"Palau","gfdl-esm4 ssp585",0,0,20,0,0,0.52
"Palau","ipsl-cm6a-lr ssp126",0,0,20,0,0.1667,0
"Palau","ipsl-cm6a-lr ssp585",0,0,20,0,0,0.8
"Panama","gfdl-esm4 ssp126",0.105923441142,0,20,0.17353719,0.739729073273495,1
"Panama","gfdl-esm4 ssp585",0.25617438,0.0165256199999999,20,0.0460866787376885,0.720065480825556,1
"Panama","ipsl-cm6a-lr ssp126",0.101421532287,1.11022302462516e-16,20,0,0.586011055090185,1
"Panama","ipsl-cm6a-lr ssp585",0.464469515591812,0.0151530299999999,20,0.51327042449288,0.911516912629816,1
"Papua New Guinea","gfdl-esm4 ssp126",0.140905,0.00909000000000004,20,0.0537132645,0.692627893972404,0.7322227768
"Papua New Guinea","gfdl-esm4 ssp585",0,0,20,0,0.33054876,1
"Papua New Guinea","ipsl-cm6a-lr ssp126",0,0,20,0.01818,0.24244697,0.84487020544
"Papua New Guinea","ipsl-cm6a-lr ssp585",0,0,20,0.241299504,0.323788128858,1
"Paraguay","gfdl-esm4 ssp126",0.639480345393218,0.15238367663446,20,0,0.248662659429,0.99578584220119
"Paraguay","gfdl-esm4 ssp585",0.471304281091213,0.0536753124469681,20,0.609874289379439,0.801233869367669,1
"Paraguay","ipsl-cm6a-lr ssp126",0.131739344393945,0.00524973149810359,20,0.139036311783277,0.762965792209332,0.951923245752288
"Paraguay","ipsl-cm6a-lr ssp585",0.819391773647196,0.243243546004427,20,0.0829399646519592,0.894859616067891,0.999705742520568
"Peru","gfdl-esm4 ssp126",0.00826280999999995,0,20,0.0443223742283999,0.497016285696442,0.791350167978086
"Peru","gfdl-esm4 ssp585",0.153042961939769,0.00300435771599994,20,0.207489440641111,0.75012998535982,1
"Peru","ipsl-cm6a-lr ssp126",0.105923441142,0,20,0.192740423937761,0.870400395104843,1
"Peru","ipsl-cm6a-lr ssp585",0.530968513676774,0.112276921955401,20,0.213128230415659,0.713194344715079,1
"Philippines","gfdl-esm4 ssp126",0.0984117205709999,0,20,0.2840875,0.535114669375,1
"Philippines","gfdl-esm4 ssp585",0.0841430048580001,1.11022302462516e-16,20,0.227163136012577,0.72237004362089,1
"Philippines","ipsl-cm6a-lr ssp126",0,0,20,0,0.487733648094408,0.453552352202712
"Philippines","ipsl-cm6a-lr ssp585",0.0909,0,20,0.152729820253297,0.618273124736546,1
"Poland","gfdl-esm4 ssp126",0.267799309250151,0.00075108942900004,20,0.069866190864,0.441136036820625,1
"Poland","gfdl-esm4 ssp585",0.18029036095745,0.00450653657400002,20,0.123472124495966,0.580104636163839,0.97361989406724
"Poland","ipsl-cm6a-lr ssp126",0.01818,0,20,0,0.25617438,1
"Poland","ipsl-cm6a-lr ssp585",0.173562104440353,0.00302769617086984,20,0.424989068755183,0.919192524830355,1
"Portugal","gfdl-esm4 ssp126",0.00826280999999995,0,20,0.0164573459709038,0.907621403400463,0.673403312704311
"Portugal","gfdl-esm4 ssp585",0.189877062572532,0.0165256199999999,20,0.126180673515675,0.93561629566587,1
"Portugal","ipsl-cm6a-lr ssp126",0,0,20,0.00826280999999995,0.741280195145231,0.6429637024
"Portugal","ipsl-cm6a-lr ssp585",0.79042208716,0.31559970142,20,0,0.958197923465139,0.990970607155154
"Qatar","gfdl-esm4 ssp126",0,0,20,0,1,0.25
"Qatar","gfdl-esm4 ssp585",0,0,20,0,0,0.8
"Qatar","ipsl-cm6a-lr ssp126",0,0,20,0.10002,0.30561111,0.872
"Qatar","ipsl-cm6a-lr ssp585",0,0,20,0.26664,0.691351853055568,0.9933336
"Republic of the Congo","gfdl-esm4 ssp126",0.0826281,0,20,0.27683595,0.921278279535996,0.841541041405563
"Republic of the Congo","gfdl-esm4 ssp585",0.0383096922839999,0.00150217885799997,20,0.0374519570723711,0.618273124736546,0.814462598781975
"Republic of the Congo","ipsl-cm6a-lr ssp126",0.0806629226379116,0.00165256199999975,20,0.25396550598791,0.901838090667917,1
"Republic of the Congo","ipsl-cm6a-lr ssp585",0.168540278441883,0.00661024799999999,20,0.0336677496052191,0.932151336651493,0.972138247070392
"Romania","gfdl-esm4 ssp126",0.663717572139126,0.0623605353740928,20,0.306496227473768,0.783545367304947,0.997631701696622
"Romania","gfdl-esm4 ssp585",0.15929652619575,0,20,0.271311645436144,0.843825992157839,1
"Romania","ipsl-cm6a-lr ssp126",0.13914187427,0.00826597786499994,20,0.03030606,0.647206538416002,0.835345202876032
"Romania","ipsl-cm6a-lr ssp585",0.187458182153763,0.0134934379723911,20,0.323423945602998,0.911841982867246,0.993267003268404
"Russia","gfdl-esm4 ssp126",0.0574300258254233,0,20,0.0796562820017412,0.886886124276674,0.786216993551512
"Russia","gfdl-esm4 ssp585",0.133031652755277,1.11022302462516e-16,20,0.259957631783282,0.942294983660166,0.972757192489352
"Russia","ipsl-cm6a-lr ssp126",0.259604849076911,0.00354852235609493,20,0.299750840727666,0.969634850212578,1
"Russia","ipsl-cm6a-lr ssp585",0.358853551708355,0.0180279123744782,20,0.0487620847334898,0.981231430158372,0.970208964255123
"Rwanda","gfdl-esm4 ssp126",0.0631069823296754,0.00075108942900004,20,0.0239069986220526,0.49193677107363,0.809917200068364
"Rwanda","gfdl-esm4 ssp585",0.534095010728831,0.100506952236124,20,0.0399708988455074,0.618273124736546,1
"Rwanda","ipsl-cm6a-lr ssp126",0.134605616392483,0.00450653657400002,20,0,0.687671070659442,0.864824226691937
"Rwanda","ipsl-cm6a-lr ssp585",0.336705111664768,0.0179216897482554,20,0.235767811881486,0.825450616733165,1
"Saint Kitts and Nevis","gfdl-esm4 ssp126",0,0,20,0,0.25,0.8
"Saint Kitts and Nevis","gfdl-esm4 ssp585",0,0,20,0,0,0.92
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp126",0,0,20,0,0.6667,0.977778444497776
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp585",0,0,20,0,0.88886111,0.972568450005471
"Saint Lucia","gfdl-esm4 ssp126",0,0,20,0,1,0.68
"Saint Lucia","gfdl-esm4 ssp585",0,0,20,0,0,0.97
"Saint Lucia","ipsl-cm6a-lr ssp126",0,0,20,0,0.44443889,0.759988
"Saint Lucia","ipsl-cm6a-lr ssp585",0,0,20,0.081806018425932,0.421365737963,0.742803499151205
"Saint Vincent and the Grenadines","gfdl-esm4 ssp126",0,0,20,0,1,0.85
"Saint Vincent and the Grenadines","gfdl-esm4 ssp585",0,0,20,0,0,0.9775
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp126",0,0,20,0,0.44443889,0.64447288832
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp585",0,0,20,0,0.30561111,0.30561111
"Samoa","gfdl-esm4 ssp126",0,0,20,0.25,0.625,1
"Samoa","gfdl-esm4 ssp585",0,0,20,0,0,0.616
"Samoa","ipsl-cm6a-lr ssp126",0,0,20,0.3333,0.3333,1
"Samoa","ipsl-cm6a-lr ssp585",0.06668,0,20,0,0.30561111,1
"San Marino","gfdl-esm4 ssp126",0.157009752,0,20,0,0.576619150497773,0.962960832555239
"San Marino","gfdl-esm4 ssp585",0.03636,0,20,0.218572853164498,0.996622133625235,0.704396619893144
"San Marino","ipsl-cm6a-lr ssp126",0,0,20,0.00826280999999995,0.92625953336636,0.398913598287
"San Marino","ipsl-cm6a-lr ssp585",0.00826280999999995,0,20,0.0475533133462105,0.744452470013555,0.625867826858253
"Sao Tome and Principe","gfdl-esm4 ssp126",0,0,20,0.05,0.25,0.76
"Sao Tome and Principe","gfdl-esm4 ssp585",0,0,20,0,0,0.936
"Sao Tome and Principe","ipsl-cm6a-lr ssp126",0,0,20,0,0.30561111,0.96
"Sao Tome and Principe","ipsl-cm6a-lr ssp585",0,0,20,0,0,0.6
"Saudi Arabia","gfdl-esm4 ssp126",0,0,20,0.161251101881724,0.822224344156999,0.801289777354994
"Saudi Arabia","gfdl-esm4 ssp585",0.0330512399999998,-2.22044604925031e-16,20,0.221424847940736,0.770549166110743,0.979135016797809
"Saudi Arabia","ipsl-cm6a-lr ssp126",0.2035873777716,0.00826281000000006,20,0.280758739084769,0.64789480169092,1
