"regions","climates","at_least_one_shock","at_least_two_shocks","at_least_three_shocks","time_window"
"Overlapping claim Liancourt Rocks: Japan / South Korea","gfdl-esm4 ssp585",0.68359375,0,0,30
"Overlapping claim Liancourt Rocks: Japan / South Korea","ipsl-cm6a-lr ssp126",0.767506371993003,0,0,30
"Overlapping claim Liancourt Rocks: Japan / South Korea","ipsl-cm6a-lr ssp585",0.678533307098693,0,0,30
"Overlapping claim Qatar / Saudi Arabia / United Arab Emirates","gfdl-esm4 ssp126",0.984375,0,0,30
"Overlapping claim Qatar / Saudi Arabia / United Arab Emirates","gfdl-esm4 ssp585",0.90625,0,0,30
"Overlapping claim Qatar / Saudi Arabia / United Arab Emirates","ipsl-cm6a-lr ssp126",0.8125,0,0,30
"Overlapping claim Qatar / Saudi Arabia / United Arab Emirates","ipsl-cm6a-lr ssp585",1,0,0,30
"Overlapping claim South China Sea","gfdl-esm4 ssp126",0.578125,0,0,30
"Overlapping claim South China Sea","gfdl-esm4 ssp585",0,0,0,30
"Overlapping claim South China Sea","ipsl-cm6a-lr ssp126",0.30561111,0,0,30
"Overlapping claim South China Sea","ipsl-cm6a-lr ssp585",0,0,0,30
"Overlapping claim: Canada / USA","gfdl-esm4 ssp126",0.9208984375,0,0,30
"Overlapping claim: Canada / USA","gfdl-esm4 ssp585",1,0,0,30
"Overlapping claim: Canada / USA","ipsl-cm6a-lr ssp126",0.758912034722284,0,0,30
"Overlapping claim: Canada / USA","ipsl-cm6a-lr ssp585",0.999503393963724,0.194748119282406,0,30
"Overlapping claim: Kenya / Somalia","gfdl-esm4 ssp126",0.919165905358789,0.022725,0,30
"Overlapping claim: Kenya / Somalia","gfdl-esm4 ssp585",0.757069016582338,0,0,30
"Overlapping claim: Kenya / Somalia","ipsl-cm6a-lr ssp126",1,0.118442975427,0,30
"Overlapping claim: Kenya / Somalia","ipsl-cm6a-lr ssp585",1,0,0,30
"Overlapping claim: Puerto Rico / Dominican Republic","gfdl-esm4 ssp126",0.7890625,0,0,30
"Overlapping claim: Puerto Rico / Dominican Republic","gfdl-esm4 ssp585",0.9901123046875,0,0,30
"Overlapping claim: Puerto Rico / Dominican Republic","ipsl-cm6a-lr ssp126",0.807141200463068,0,0,30
"Overlapping claim: Puerto Rico / Dominican Republic","ipsl-cm6a-lr ssp585",0.732121804805341,0,0,30
"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","gfdl-esm4 ssp126",0.578125,0,0,30
"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","gfdl-esm4 ssp585",0,0,0,30
"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","ipsl-cm6a-lr ssp126",1,0,0,30
"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","ipsl-cm6a-lr ssp585",0.1667,0,0,30
"Overlapping claim: Venezuela / Aruba / Dominican Republic","gfdl-esm4 ssp126",0.25,0,0,30
"Overlapping claim: Venezuela / Aruba / Dominican Republic","gfdl-esm4 ssp585",0,0,0,30
"Overlapping claim: Venezuela / Aruba / Dominican Republic","ipsl-cm6a-lr ssp126",0.944185904545843,0,0,30
"Overlapping claim: Venezuela / Aruba / Dominican Republic","ipsl-cm6a-lr ssp585",0.906994178691789,0,0,30
"Overlapping claim: Venezuela / Colombia / Dominican Republic","gfdl-esm4 ssp126",0.25,0,0,30
"Overlapping claim: Venezuela / Colombia / Dominican Republic","gfdl-esm4 ssp585",0.5,0,0,30
"Overlapping claim: Venezuela / Colombia / Dominican Republic","ipsl-cm6a-lr ssp126",0.944202645426303,0,0,30
"Overlapping claim: Venezuela / Colombia / Dominican Republic","ipsl-cm6a-lr ssp585",0.976752032216869,0,0,30
"Pakistan","gfdl-esm4 ssp126",0.999049062256504,0.320455334170991,0.0104804299119174,30
"Pakistan","gfdl-esm4 ssp585",1,0.867834969897156,0.2268789624419,30
"Pakistan","ipsl-cm6a-lr ssp126",1,0.733870816965231,0.154088237741209,30
"Pakistan","ipsl-cm6a-lr ssp585",1,0.724778130741044,0.105316925328591,30
"Palau","gfdl-esm4 ssp126",0.75,0,0,30
"Palau","gfdl-esm4 ssp585",0.8125,0,0,30
"Palau","ipsl-cm6a-lr ssp126",1,0,0,30
"Palau","ipsl-cm6a-lr ssp585",1,0,0,30
"Palestine","gfdl-esm4 ssp126",0.99159990968014,0.491182720342459,0.0371894624999998,30
"Palestine","gfdl-esm4 ssp585",0.997533486997725,0.38857232639604,0,30
"Palestine","ipsl-cm6a-lr ssp126",0.98792772019103,0.265211298675784,0.010996516302187,30
"Palestine","ipsl-cm6a-lr ssp585",0.998961523645337,0.40743221500224,0.0296149445729994,30
"Palmyra Atoll","gfdl-esm4 ssp126",1,0,0,30
"Palmyra Atoll","gfdl-esm4 ssp585",0.980224609375,0,0,30
"Palmyra Atoll","ipsl-cm6a-lr ssp126",0.629607407963,0,0,30
"Palmyra Atoll","ipsl-cm6a-lr ssp585",0.30561111,0,0,30
"Panama","gfdl-esm4 ssp126",1,0.327716319094374,0.0185571854854516,30
"Panama","gfdl-esm4 ssp585",1,0.409367294387676,0.0288174239563558,30
"Panama","ipsl-cm6a-lr ssp126",1,0.369581864844831,0.0027548208539997,30
"Panama","ipsl-cm6a-lr ssp585",1,0.790168550448353,0.210441113043914,30
"Papua New Guinea","gfdl-esm4 ssp126",1,0.2096966425,0.0113624999999999,30
"Papua New Guinea","gfdl-esm4 ssp585",1,0,0,30
"Papua New Guinea","ipsl-cm6a-lr ssp126",0.870889720067157,0.022725,0,30
"Papua New Guinea","ipsl-cm6a-lr ssp585",1,0.25617438,0,30
"Paraguay","gfdl-esm4 ssp126",1,0.777085381696481,0.225555444303381,30
"Paraguay","gfdl-esm4 ssp585",1,0.893012431329335,0.331686023629569,30
"Paraguay","ipsl-cm6a-lr ssp126",0.99861853848256,0.337262562984042,0.0198536857908687,30
"Paraguay","ipsl-cm6a-lr ssp585",0.999999513138586,0.941216375256163,0.347519831692614,30
"Perejil Island","gfdl-esm4 ssp126",0.995807366645718,0.230976947207382,0,30
"Perejil Island","gfdl-esm4 ssp585",0.987453203976899,0.355853615625,0,30
"Perejil Island","ipsl-cm6a-lr ssp126",1,0.0909,0,30
"Perejil Island","ipsl-cm6a-lr ssp585",1,0.204573485,0,30
"Peru","gfdl-esm4 ssp126",0.996952134191978,0.51741399635531,0.107820929869433,30
"Peru","gfdl-esm4 ssp585",0.999920308471768,0.778966461955705,0.112828668533294,30
"Peru","ipsl-cm6a-lr ssp126",1,0.170663043257944,-2.22044604925031e-16,30
"Peru","ipsl-cm6a-lr ssp585",0.968279059998579,0.158097984985294,0.00749567026296982,30
"Peñón de Vélez de la Gomera","gfdl-esm4 ssp126",0.991734006557945,0,0,30
"Peñón de Vélez de la Gomera","gfdl-esm4 ssp585",1,0.0909,0,30
"Peñón de Vélez de la Gomera","ipsl-cm6a-lr ssp126",0.961200583346487,0,0,30
"Peñón de Vélez de la Gomera","ipsl-cm6a-lr ssp585",1,0.0909,0,30
"Philippines","gfdl-esm4 ssp126",1,0.438468832956149,0.022725,30
"Philippines","gfdl-esm4 ssp585",1,0.42011960719971,0.0205887509709037,30
"Philippines","ipsl-cm6a-lr ssp126",0.935091613200545,0.0832263030870453,0,30
"Philippines","ipsl-cm6a-lr ssp585",1,0.441019650924028,0.00206570249999949,30
"Phoenix Group","gfdl-esm4 ssp126",1,0.75,0,30
"Phoenix Group","gfdl-esm4 ssp585",0.99835205078125,0.453125,0,30
"Phoenix Group","ipsl-cm6a-lr ssp126",0.8611097225,0,0,30
"Phoenix Group","ipsl-cm6a-lr ssp585",0.98915017359375,0.125025,0,30
"Pitcairn","gfdl-esm4 ssp126",0.993408203125,0,0,30
"Pitcairn","gfdl-esm4 ssp585",0.982421875,0,0,30
"Pitcairn","ipsl-cm6a-lr ssp126",0.991731244993892,0.249975,0,30
"Pitcairn","ipsl-cm6a-lr ssp585",0.986050661356576,0,0,30
"Poland","gfdl-esm4 ssp126",1,0.811962001843656,0.174902030974644,30
"Poland","gfdl-esm4 ssp585",0.999208104829443,0.380618405106764,0.0125322105639025,30
"Poland","ipsl-cm6a-lr ssp126",1,0.44302089689832,0.0440831948759999,30
"Poland","ipsl-cm6a-lr ssp585",1,0.586154978007961,0.0740746029380642,30
"Portugal","gfdl-esm4 ssp126",1,0.536111383144838,0.0511622244383053,30
"Portugal","gfdl-esm4 ssp585",0.999929420408234,0.536012833189725,0.0724115314787983,30
"Portugal","ipsl-cm6a-lr ssp126",0.995050567254572,0.427420822715179,0.0534626615273315,30
"Portugal","ipsl-cm6a-lr ssp585",0.999997215061922,0.942890950963867,0.480882345139,30
"Prince Edward Islands","gfdl-esm4 ssp126",0.71875,0,0,30
"Prince Edward Islands","gfdl-esm4 ssp585",0.96875,0,0,30
"Prince Edward Islands","ipsl-cm6a-lr ssp126",0.687496875625,0,0,30
"Prince Edward Islands","ipsl-cm6a-lr ssp585",0.994976329448183,0.0416749999999999,0,30
"Protected Zone established under the Torres Strait Treaty","gfdl-esm4 ssp126",1,0,0,30
"Protected Zone established under the Torres Strait Treaty","gfdl-esm4 ssp585",1,0.5,0,30
"Protected Zone established under the Torres Strait Treaty","ipsl-cm6a-lr ssp126",0.90625,0,0,30
"Protected Zone established under the Torres Strait Treaty","ipsl-cm6a-lr ssp585",0,0,0,30
"Puerto Rico","gfdl-esm4 ssp126",1,0,0,30
"Puerto Rico","gfdl-esm4 ssp585",1,0,0,30
"Puerto Rico","ipsl-cm6a-lr ssp126",0.983255938519758,0.0833249999999999,0,30
"Puerto Rico","ipsl-cm6a-lr ssp585",1,0,0,30
"Qatar","gfdl-esm4 ssp126",1,0,0,30
"Qatar","gfdl-esm4 ssp585",1,0.2890625,0,30
"Qatar","ipsl-cm6a-lr ssp126",0.9349010415625,0.08335,0,30
"Qatar","ipsl-cm6a-lr ssp585",1,0.3610847225,0,30
"Republic of Mauritius","gfdl-esm4 ssp126",0.984375,0,0,30
"Republic of Mauritius","gfdl-esm4 ssp585",1,0,0,30
"Republic of Mauritius","ipsl-cm6a-lr ssp126",0.895832291875,0,0,30
"Republic of Mauritius","ipsl-cm6a-lr ssp585",0.90625,0,0,30
"Republic of the Congo","gfdl-esm4 ssp126",0.999863027694489,0.526262623561256,0.0467605845534375,30
"Republic of the Congo","gfdl-esm4 ssp585",0.99586354620559,0.215110952582424,0.00600194580803548,30
"Republic of the Congo","ipsl-cm6a-lr ssp126",1,0.44676836264112,0.026279563638344,30
"Republic of the Congo","ipsl-cm6a-lr ssp585",1,0.252772120481652,0.00694354234706651,30
"Romania","gfdl-esm4 ssp126",1,0.942871869087781,0.415940012428966,30
"Romania","gfdl-esm4 ssp585",1,0.609509097501775,0.0551489307114125,30
"Romania","ipsl-cm6a-lr ssp126",1,0.553144453230184,0.0492175253962226,30
"Romania","ipsl-cm6a-lr ssp585",0.999986881376652,0.71843098649461,0.0978411623079632,30
"Russia","gfdl-esm4 ssp126",0.999799407213887,0.541389347549148,0.0482079643922297,30
"Russia","gfdl-esm4 ssp585",1,0.863874661060686,0.185237551479579,30
"Russia","ipsl-cm6a-lr ssp126",0.997279789614995,0.276659947210671,0.0218690686862891,30
"Russia","ipsl-cm6a-lr ssp585",1,0.60656109423831,0.0449589040658791,30
"Rwanda","gfdl-esm4 ssp126",0.999365354118502,0.616455384254044,0.060561456154111,30
"Rwanda","gfdl-esm4 ssp585",1,0.248198146274162,0.0104853850244565,30
"Rwanda","ipsl-cm6a-lr ssp126",1,0.608881046054769,0.0612362822404681,30
"Rwanda","ipsl-cm6a-lr ssp585",1,0.622177542652475,0.0496476811464537,30
"Réunion","gfdl-esm4 ssp126",0.9110107421875,0,0,30
"Réunion","gfdl-esm4 ssp585",1,0,0,30
"Réunion","ipsl-cm6a-lr ssp126",0.421365737963,0,0,30
"Réunion","ipsl-cm6a-lr ssp585",0.985469148249563,0.125025,0,30
"Saba","gfdl-esm4 ssp126",0.4375,0,0,30
"Saba","gfdl-esm4 ssp585",0.4375,0,0,30
"Saba","ipsl-cm6a-lr ssp126",0.962799903705716,0,0,30
"Saba","ipsl-cm6a-lr ssp585",0.992557078682716,0,0,30
"Saint Helena","gfdl-esm4 ssp126",0.7890625,0,0,30
"Saint Helena","gfdl-esm4 ssp585",0.25,0,0,30
"Saint Helena","ipsl-cm6a-lr ssp126",0.984374218867197,0,0,30
"Saint Helena","ipsl-cm6a-lr ssp585",0.7685254635185,0,0,30
"Saint Kitts and Nevis","gfdl-esm4 ssp126",1,0.375,0,30
"Saint Kitts and Nevis","gfdl-esm4 ssp585",1,0,0,30
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp126",1,0,0,30
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp585",0.998213645302321,0,0,30
"Saint Lucia","gfdl-esm4 ssp126",1,0.125,0,30
"Saint Lucia","gfdl-esm4 ssp585",1,0,0,30
"Saint Lucia","ipsl-cm6a-lr ssp126",0.986606224251695,0,0,30
"Saint Lucia","ipsl-cm6a-lr ssp585",0.919629308441012,0,0,30
"Saint Vincent and the Grenadines","gfdl-esm4 ssp126",1,0.375,0,30
"Saint Vincent and the Grenadines","gfdl-esm4 ssp585",1,0,0,30
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp126",0.977398003424735,0.0833249999999999,0,30
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp585",0.720996486251054,0,0,30
"Saint-Barthélemy","gfdl-esm4 ssp126",0.4375,0,0,30
"Saint-Barthélemy","gfdl-esm4 ssp585",0.5,0,0,30
"Saint-Barthélemy","ipsl-cm6a-lr ssp126",0.892855151255994,0,0,30
"Saint-Barthélemy","ipsl-cm6a-lr ssp585",0.991962609529298,0,0,30
"Saint-Pierre and Miquelon","gfdl-esm4 ssp126",1,0,0,30
"Saint-Pierre and Miquelon","gfdl-esm4 ssp585",0.25,0,0,30
"Saint-Pierre and Miquelon","ipsl-cm6a-lr ssp126",1,0,0,30
"Saint-Pierre and Miquelon","ipsl-cm6a-lr ssp585",1,0,0,30
"Samoa","gfdl-esm4 ssp126",1,0.25,0,30
"Samoa","gfdl-esm4 ssp585",0.71875,0,0,30
"Samoa","ipsl-cm6a-lr ssp126",1,0.3333,0,30
"Samoa","ipsl-cm6a-lr ssp585",1,0.08335,0,30
"San Marino","gfdl-esm4 ssp126",0.99350800713866,0.226124801198973,0.00206570249999993,30
"San Marino","gfdl-esm4 ssp585",0.999600371529647,0.873241032472521,0.427839020704848,30
"San Marino","ipsl-cm6a-lr ssp126",0.999034826182909,0.537292687384989,0.052219087616409,30
"San Marino","ipsl-cm6a-lr ssp585",0.999650502665997,0.653328799195241,0.0970702693668517,30
"Sao Tome and Principe","gfdl-esm4 ssp126",0.95550537109375,0.12109375,0,30
"Sao Tome and Principe","gfdl-esm4 ssp585",1,0,0,30
"Sao Tome and Principe","ipsl-cm6a-lr ssp126",1,0,0,30
"Sao Tome and Principe","ipsl-cm6a-lr ssp585",1,0,0,30
"Saudi Arabia","gfdl-esm4 ssp126",0.997171314265455,0.357057145705698,0.0144087119781781,30
"Saudi Arabia","gfdl-esm4 ssp585",0.998950467303444,0.331000116674686,-2.22044604925031e-16,30
"Saudi Arabia","ipsl-cm6a-lr ssp126",1,0.4867304757518,0.0531773075882782,30
"Saudi Arabia","ipsl-cm6a-lr ssp585",0.999898802699953,0.682569804622193,0.0738878592742673,30
"Senegal","gfdl-esm4 ssp126",0.985805050639738,0.307885413787135,0.0185913224999996,30
"Senegal","gfdl-esm4 ssp585",0.950805273354232,0.108548122284,0,30
"Senegal","ipsl-cm6a-lr ssp126",1,0.508228672985452,0.041318595,30
"Senegal","ipsl-cm6a-lr ssp585",1,0.875859968496254,0.1652562,30
"Senkaku Islands","gfdl-esm4 ssp126",0.7626953125,0,0,30
"Senkaku Islands","gfdl-esm4 ssp585",0.625,0,0,30
"Senkaku Islands","ipsl-cm6a-lr ssp126",0.3333,0,0,30
"Senkaku Islands","ipsl-cm6a-lr ssp585",0.30561111,0,0,30
"Serbia","gfdl-esm4 ssp126",0.999658868014593,0.834526934021858,0.414835332431348,30
"Serbia","gfdl-esm4 ssp585",0.999998608347573,0.950639316576144,0.454939906234636,30
"Serbia","ipsl-cm6a-lr ssp126",0.987862516559693,0.354058257978422,0.0338880200451026,30
"Serbia","ipsl-cm6a-lr ssp585",0.999916968615303,0.670953747047302,0.092080390672797,30
"Serrana Bank","gfdl-esm4 ssp126",0.4375,0,0,30
"Serrana Bank","gfdl-esm4 ssp585",0.68359375,0,0,30
"Serrana Bank","ipsl-cm6a-lr ssp126",0.906994178691789,0,0,30
"Serrana Bank","ipsl-cm6a-lr ssp585",0.922498249103868,0,0,30
"Serranilla Bank","gfdl-esm4 ssp126",0.4375,0,0,30
"Serranilla Bank","gfdl-esm4 ssp585",0.4375,0,0,30
"Serranilla Bank","ipsl-cm6a-lr ssp126",0.940203452406959,0,0,30
"Serranilla Bank","ipsl-cm6a-lr ssp585",0.832591195398448,0,0,30
"Seychelles","gfdl-esm4 ssp126",0.947265625,0,0,30
"Seychelles","gfdl-esm4 ssp585",1,0,0,30
"Seychelles","ipsl-cm6a-lr ssp126",0.969486083837893,0,0,30
"Seychelles","ipsl-cm6a-lr ssp585",0,0,0,30
"Sierra Leone","gfdl-esm4 ssp126",1,0.923143465885287,0.353929630871273,30
"Sierra Leone","gfdl-esm4 ssp585",1,0.333693815650463,0.00525085637903544,30
"Sierra Leone","ipsl-cm6a-lr ssp126",1,0.848157299974838,0.126189124497339,30
"Sierra Leone","ipsl-cm6a-lr ssp585",1,0.964643841124933,0.41326111978218,30
"Singapore","gfdl-esm4 ssp126",1,0.132218595,0,30
"Singapore","gfdl-esm4 ssp585",0.919167140277815,0,0,30
"Singapore","ipsl-cm6a-lr ssp126",1,0.191379592285875,0,30
"Singapore","ipsl-cm6a-lr ssp585",0.983866984713307,0.068175,0,30
"Sint-Eustatius","gfdl-esm4 ssp126",1,0.1875,0,30
"Sint-Eustatius","gfdl-esm4 ssp585",1,0,0,30
"Sint-Eustatius","ipsl-cm6a-lr ssp126",1,0,0,30
"Sint-Eustatius","ipsl-cm6a-lr ssp585",0.99832527571464,0,0,30
"Sint-Maarten","gfdl-esm4 ssp126",1,0.0625,0,30
"Sint-Maarten","gfdl-esm4 ssp585",1,0,0,30
"Sint-Maarten","ipsl-cm6a-lr ssp126",1,0.401046875,0,30
"Sint-Maarten","ipsl-cm6a-lr ssp585",0.999080248841529,0.12155138875,0,30
"Slovakia","gfdl-esm4 ssp126",0.994755255103194,0.706379888352927,0.162277459722,30
"Slovakia","gfdl-esm4 ssp585",1,0.322658327853126,0,30
"Slovakia","ipsl-cm6a-lr ssp126",1,0.400723408156211,0.0372569740862677,30
"Slovakia","ipsl-cm6a-lr ssp585",0.999830762680284,0.559382119101718,0.0330691367789647,30
"Slovenia","gfdl-esm4 ssp126",0.999845487968577,0.881649435029058,0.230892398465604,30
"Slovenia","gfdl-esm4 ssp585",0.99839355779723,0.429281535671,0.0175460462454469,30
"Slovenia","ipsl-cm6a-lr ssp126",0.999913645953263,0.713625956450854,0.05702556326454,30
"Slovenia","ipsl-cm6a-lr ssp585",1,0.592971987567941,0.0269357247195202,30
"Solomon Islands","gfdl-esm4 ssp126",1,0,0,30
"Solomon Islands","gfdl-esm4 ssp585",1,0,0,30
"Solomon Islands","ipsl-cm6a-lr ssp126",0.71875,0.125,0,30
"Solomon Islands","ipsl-cm6a-lr ssp585",1,0,0,30
"South Africa","gfdl-esm4 ssp126",1,0.682791929326926,0.0516685395950081,30
"South Africa","gfdl-esm4 ssp585",1,0.586324350001575,0.0327804053925552,30
"South Africa","ipsl-cm6a-lr ssp126",0.998350289180681,0.350187898248182,0.0275946209609149,30
"South Africa","ipsl-cm6a-lr ssp585",0.990477510990991,0.30867096378729,0.0183699595744232,30
"South Georgia and the South Sandwich Islands","gfdl-esm4 ssp126",1,0.34375,0,30
"South Georgia and the South Sandwich Islands","gfdl-esm4 ssp585",0.859375,0,0,30
"South Georgia and the South Sandwich Islands","ipsl-cm6a-lr ssp126",0.849326048900559,0,0,30
"South Georgia and the South Sandwich Islands","ipsl-cm6a-lr ssp585",0.58335,0,0,30
"South Korea","gfdl-esm4 ssp126",0.999968656709645,0.792840910836499,0.170779891923113,30
"South Korea","gfdl-esm4 ssp585",0.999803658388956,0.72383329528062,0.199174608431095,30
"South Korea","ipsl-cm6a-lr ssp126",0.999634872127112,0.672255968752338,0.131407599100737,30
"South Korea","ipsl-cm6a-lr ssp585",0.99891832681279,0.415064784700591,0.0135015573914282,30
"South Sudan","gfdl-esm4 ssp126",0.999699065428619,0.85682458853304,0.415191099789974,30
"South Sudan","gfdl-esm4 ssp585",0.98694129611215,0.165030616889903,0.00150217885799997,30
"South Sudan","ipsl-cm6a-lr ssp126",1,0.887654827706931,0.283343535254494,30
"South Sudan","ipsl-cm6a-lr ssp585",1,0.745094746078018,0.0918842620343646,30
"Spain","gfdl-esm4 ssp126",0.999505280321055,0.286618088645195,0.0037520623330175,30
"Spain","gfdl-esm4 ssp585",0.999999578833081,0.884796459969383,0.244451395379172,30
"Spain","ipsl-cm6a-lr ssp126",0.999904438128281,0.666771353338714,0.0773439706083202,30
"Spain","ipsl-cm6a-lr ssp585",0.999999901550227,0.979311028017687,0.485646116734363,30
"Sri Lanka","gfdl-esm4 ssp126",0.98092305542157,0.120998830316523,0,30
"Sri Lanka","gfdl-esm4 ssp585",0.986992067399836,0.30975923731813,0.00413140499999987,30
"Sri Lanka","ipsl-cm6a-lr ssp126",1,0.167171736079032,0,30
"Sri Lanka","ipsl-cm6a-lr ssp585",1,0.385995527316377,0.0330512399999998,30
"Sudan","gfdl-esm4 ssp126",0.981926302592042,0.392155861829665,0.0538236603915665,30
"Sudan","gfdl-esm4 ssp585",1,0.94831256234282,0.235157044093048,30
"Sudan","ipsl-cm6a-lr ssp126",1,0.789938451526245,0.293745662947617,30
"Sudan","ipsl-cm6a-lr ssp585",1,0.919665406614326,0.158235626512453,30
"Suriname","gfdl-esm4 ssp126",1,0.440565183245165,0,30
"Suriname","gfdl-esm4 ssp585",1,0.649584134417976,0.0711752258564999,30
"Suriname","ipsl-cm6a-lr ssp126",1,0.387984499841082,0,30
"Suriname","ipsl-cm6a-lr ssp585",0.999903071775985,0.525349417441056,0.0272634100351117,30
"Svalbard","gfdl-esm4 ssp126",0.875,0.375,0,30
"Svalbard","gfdl-esm4 ssp585",1,0.25,0,30
"Svalbard","ipsl-cm6a-lr ssp126",0.993023935587478,0.125025,0,30
"Svalbard","ipsl-cm6a-lr ssp585",0.992275856005707,0.375,0,30
"Swaziland","gfdl-esm4 ssp126",0.999918460044778,0.628644654857439,0.0703006299500191,30
"Swaziland","gfdl-esm4 ssp585",0.999661683801824,0.636231342170292,0.0922078947474303,30
"Swaziland","ipsl-cm6a-lr ssp126",1,0.197245909248451,0.00281524040168879,30
"Swaziland","ipsl-cm6a-lr ssp585",0.9959524509316,0.361731749662134,0.0153591074872678,30
"Sweden","gfdl-esm4 ssp126",0.956440326341748,0.0246518819418077,0,30
"Sweden","gfdl-esm4 ssp585",0.97827601383096,0.13635,0,30
"Sweden","ipsl-cm6a-lr ssp126",0.973428909870249,0,0,30
"Sweden","ipsl-cm6a-lr ssp585",1,0.188560631142,0,30
"Switzerland","gfdl-esm4 ssp126",0.999761462484291,0.782338023559665,0.1856767813422,30
"Switzerland","gfdl-esm4 ssp585",0.999971041238597,0.627090266081988,0.0489473419238912,30
"Switzerland","ipsl-cm6a-lr ssp126",1,0.0990113291875889,0,30
"Switzerland","ipsl-cm6a-lr ssp585",1,0.512141232672387,0.0403833626119366,30
"Syria","gfdl-esm4 ssp126",1,0.678752995549766,0.0701383688889905,30
"Syria","gfdl-esm4 ssp585",0.99977858878084,0.67983424294711,0.0777371506585001,30
"Syria","ipsl-cm6a-lr ssp126",1,0.631473902254809,0.0427129518981202,30
"Syria","ipsl-cm6a-lr ssp585",0.999182180858987,0.339530399314283,0.00751089428999985,30
"Taiwan","gfdl-esm4 ssp126",1,0.42988849505468,0.0246518819418075,30
"Taiwan","gfdl-esm4 ssp585",0.991833789811931,0.229128136713,0.00826280999999984,30
"Taiwan","ipsl-cm6a-lr ssp126",1,0.0246518819418077,0,30
"Taiwan","ipsl-cm6a-lr ssp585",1,0.0959852905679189,0,30
"Tajikistan","gfdl-esm4 ssp126",1,0.559420602512277,0.0731168441738166,30
"Tajikistan","gfdl-esm4 ssp585",0.999102510979057,0.529866079433717,0.0806317439804655,30
"Tajikistan","ipsl-cm6a-lr ssp126",1,0.207676847480347,0.00150217885799986,30
"Tajikistan","ipsl-cm6a-lr ssp585",1,0.796602240720007,0.0944892289320068,30
"Tanzania","gfdl-esm4 ssp126",0.999993376791673,0.907512470548875,0.452536637921052,30
"Tanzania","gfdl-esm4 ssp585",0.999780683664404,0.765404636175872,0.229193120176876,30
"Tanzania","ipsl-cm6a-lr ssp126",0.991078532503094,0.422357619674775,0.0616888393920876,30
"Tanzania","ipsl-cm6a-lr ssp585",1,0.894013978202344,0.343119313664958,30
"Thailand","gfdl-esm4 ssp126",1,0.86797553587164,0.415608848252557,30
"Thailand","gfdl-esm4 ssp585",1,0.636762732722649,0.124885979958992,30
"Thailand","ipsl-cm6a-lr ssp126",0.947198107758895,0.0552355327497317,0.00075108942900004,30
"Thailand","ipsl-cm6a-lr ssp585",1,0.972667222458926,0.637468552043938,30
"Togo","gfdl-esm4 ssp126",0.986961781986714,0.135367974033565,0,30
"Togo","gfdl-esm4 ssp585",0.999292154947886,0.490259341964124,0.0391032007841522,30
"Togo","ipsl-cm6a-lr ssp126",1,0.798701179165769,0.0677318382588209,30
"Togo","ipsl-cm6a-lr ssp585",1,0.437284909838994,0.0446294831812885,30
"Tokelau","gfdl-esm4 ssp126",0.977752685546875,0.0625,0,30
"Tokelau","gfdl-esm4 ssp585",0.9736328125,0,0,30
"Tokelau","ipsl-cm6a-lr ssp126",0.918629556901047,0,0,30
"Tokelau","ipsl-cm6a-lr ssp585",0.95833125,0,0,30
"Tonga","gfdl-esm4 ssp126",0.25,0,0,30
"Tonga","gfdl-esm4 ssp585",1,0,0,30
"Tonga","ipsl-cm6a-lr ssp126",0.969862497540502,0,0,30
"Tonga","ipsl-cm6a-lr ssp585",0.99835205078125,0,0,30
"Trinidad and Tobago","gfdl-esm4 ssp126",1,0.549728485429863,0.0409044058254233,30
"Trinidad and Tobago","gfdl-esm4 ssp585",1,0.0801378238110008,-2.22044604925031e-16,30
"Trinidad and Tobago","ipsl-cm6a-lr ssp126",0.994719350235554,0.261585884901804,0.00826446256199997,30
"Trinidad and Tobago","ipsl-cm6a-lr ssp585",1,0.415506862863502,0.0205513347285401,30
"Trinidade","gfdl-esm4 ssp126",0.95550537109375,0.0625,0,30
"Trinidade","gfdl-esm4 ssp585",0.9208984375,0,0,30
"Trinidade","ipsl-cm6a-lr ssp126",0.909601053819554,0.0416749999999999,0,30
"Trinidade","ipsl-cm6a-lr ssp585",0.967713738912632,0,0,30
"Tristan Da Cunha","gfdl-esm4 ssp126",1,0,0,30
"Tristan Da Cunha","gfdl-esm4 ssp585",0.993408203125,0.1875,0,30
"Tristan Da Cunha","ipsl-cm6a-lr ssp126",0.935700874787801,0,0,30
"Tristan Da Cunha","ipsl-cm6a-lr ssp585",1,0.0416749999999999,0,30
"Tromelin Island","gfdl-esm4 ssp126",0.9736328125,0,0,30
"Tromelin Island","gfdl-esm4 ssp585",0.96875,0,0,30
"Tromelin Island","ipsl-cm6a-lr ssp126",0.9349010415625,0,0,30
"Tromelin Island","ipsl-cm6a-lr ssp585",0.9375,0,0,30
"Tunisia","gfdl-esm4 ssp126",1,0.3030337465278,0,30
"Tunisia","gfdl-esm4 ssp585",0.97559960061939,0.11052644625,0,30
