"regions","climates","spans","at_least_one_shock","at_least_two_shocks","at_least_three_shocks","time_window"
"Lesotho","ipsl-cm6a-lr ssp126","shock_0.5",0.992123764698128,0.420332996131607,0.0493478291336436,30
"Lesotho","ipsl-cm6a-lr ssp585","shock_0.5",0.999649301474408,0.660133087163769,0.108920455375929,30
"Liberia","gfdl-esm4 ssp126","shock_0.5",0.99759782624568,0.13500423069146,0.00605939399999977,30
"Liberia","gfdl-esm4 ssp585","shock_0.5",0.999787521744439,0.642394637308739,0.0963311134832963,30
"Liberia","ipsl-cm6a-lr ssp126","shock_0.5",1,0.572457705821441,0.0576444037009092,30
"Liberia","ipsl-cm6a-lr ssp585","shock_0.5",1,0.70512335333558,0.0644321156866354,30
"Libya","gfdl-esm4 ssp126","shock_0.5",1,0.402124277674779,-2.22044604925031e-16,30
"Libya","gfdl-esm4 ssp585","shock_0.5",1,0.696886899495451,0.0895779503999998,30
"Libya","ipsl-cm6a-lr ssp126","shock_0.5",0.998837739660592,0.424897273622712,0.0205180973140856,30
"Libya","ipsl-cm6a-lr ssp585","shock_0.5",1,0.919217505313649,0.148295066997743,30
"Liechtenstein","gfdl-esm4 ssp126","shock_0.5",0.997644933455378,0.428610667187255,0.0262364170102539,30
"Liechtenstein","gfdl-esm4 ssp585","shock_0.5",1,0.717412172816365,0.16949987312765,30
"Liechtenstein","ipsl-cm6a-lr ssp126","shock_0.5",1,0.1274766,0,30
"Liechtenstein","ipsl-cm6a-lr ssp585","shock_0.5",0.996538005297607,0.223452604492187,0.00499999999999989,30
"Lithuania","gfdl-esm4 ssp126","shock_0.5",0.999911230396651,0.540294991327226,0.0389576903765808,30
"Lithuania","gfdl-esm4 ssp585","shock_0.5",1,0.46429251641485,0.00113624999999995,30
"Lithuania","ipsl-cm6a-lr ssp126","shock_0.5",0.999964717232653,0.759751330685597,0.238001504295269,30
"Lithuania","ipsl-cm6a-lr ssp585","shock_0.5",0.998294736654508,0.393383278306378,0.029964344899354,30
"Macedonia","gfdl-esm4 ssp126","shock_0.5",0.999998500339847,0.97390104496291,0.534115120444636,30
"Macedonia","gfdl-esm4 ssp585","shock_0.5",0.999995682528955,0.928356008551064,0.391889684086491,30
"Macedonia","ipsl-cm6a-lr ssp126","shock_0.5",0.996764737429143,0.524385862249846,0.0441199481616673,30
"Macedonia","ipsl-cm6a-lr ssp585","shock_0.5",0.999982601164404,0.869886295637545,0.299621085365575,30
"Madagascar","gfdl-esm4 ssp126","shock_0.5",1,0.354378834724031,0.00504949499999996,30
"Madagascar","gfdl-esm4 ssp585","shock_0.5",1,0.536895143566554,0.0381313869623517,30
"Madagascar","ipsl-cm6a-lr ssp126","shock_0.5",1,0.194456505409693,0.00336700326599992,30
"Madagascar","ipsl-cm6a-lr ssp585","shock_0.5",1,0.335082437107172,0,30
"Malawi","gfdl-esm4 ssp126","shock_0.5",0.99920335558844,0.612631461149659,0.0699578862260235,30
"Malawi","gfdl-esm4 ssp585","shock_0.5",0.999961555015721,0.763891402984619,0.160780258899633,30
"Malawi","ipsl-cm6a-lr ssp126","shock_0.5",1,0.692951448002926,0.153144538776243,30
"Malawi","ipsl-cm6a-lr ssp585","shock_0.5",1,0.559571733039112,0.0493775251563023,30
"Malaysia","gfdl-esm4 ssp126","shock_0.5",1,0.520288038694685,0.0125309238137562,30
"Malaysia","gfdl-esm4 ssp585","shock_0.5",0.999735841093761,0.477245241867541,0.00112199778899968,30
"Malaysia","ipsl-cm6a-lr ssp126","shock_0.5",0.999699928443597,0.305459280253458,-2.22044604925031e-16,30
"Malaysia","ipsl-cm6a-lr ssp585","shock_0.5",0.993682085071731,0.271692792252784,0.00224399557799959,30
"Maldives","gfdl-esm4 ssp126","shock_0.5",0.750025,0,NA,30
"Maldives","gfdl-esm4 ssp585","shock_0.5",0.3333,0,NA,30
"Maldives","ipsl-cm6a-lr ssp126","shock_0.5",0.8148037039815,0,NA,30
"Maldives","ipsl-cm6a-lr ssp585","shock_0.5",1,0,NA,30
"Mali","gfdl-esm4 ssp126","shock_0.5",0.999673121746399,0.438511143756097,0.0137699728649999,30
"Mali","gfdl-esm4 ssp585","shock_0.5",0.997925377669815,0.319520422433384,0.0137724517080001,30
"Mali","ipsl-cm6a-lr ssp126","shock_0.5",1,0.498424638395036,0.0351303779315935,30
"Mali","ipsl-cm6a-lr ssp585","shock_0.5",1,0.925052738250626,0.338162754748446,30
"Malta","gfdl-esm4 ssp126","shock_0.5",0.95550537109375,0,NA,30
"Malta","gfdl-esm4 ssp585","shock_0.5",0.90625,0,NA,30
"Malta","ipsl-cm6a-lr ssp126","shock_0.5",0.919633326774673,0,NA,30
"Malta","ipsl-cm6a-lr ssp585","shock_0.5",0.979071806762433,0.197932291875,NA,30
"Marshall Islands","gfdl-esm4 ssp126","shock_0.5",1,0,NA,30
"Marshall Islands","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"Marshall Islands","ipsl-cm6a-lr ssp126","shock_0.5",0.9259259264815,0,NA,30
"Marshall Islands","ipsl-cm6a-lr ssp585","shock_0.5",1,0,NA,30
"Mauritania","gfdl-esm4 ssp126","shock_0.5",0.997707475199893,0.539506382023563,0.0743199012141609,30
"Mauritania","gfdl-esm4 ssp585","shock_0.5",1,0.140073242563005,0,30
"Mauritania","ipsl-cm6a-lr ssp126","shock_0.5",0.99322215665627,0.334881899403239,0,30
"Mauritania","ipsl-cm6a-lr ssp585","shock_0.5",1,0.780083982342995,0.194213129577595,30
"Mauritius","gfdl-esm4 ssp126","shock_0.5",1,0.5,NA,30
"Mauritius","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"Mauritius","ipsl-cm6a-lr ssp126","shock_0.5",0.9074157410185,0.33335,NA,30
"Mauritius","ipsl-cm6a-lr ssp585","shock_0.5",1,0,NA,30
"Mexico","gfdl-esm4 ssp126","shock_0.5",0.998206076340632,0.58342743831057,0.0708768305277712,30
"Mexico","gfdl-esm4 ssp585","shock_0.5",0.999919979447027,0.814210786336666,0.347652035368784,30
"Mexico","ipsl-cm6a-lr ssp126","shock_0.5",1,0.959828039928733,0.523439370201515,30
"Mexico","ipsl-cm6a-lr ssp585","shock_0.5",1,0.664794760476628,0.0613334957524772,30
"Micronesia","gfdl-esm4 ssp126","shock_0.5",1,0,NA,30
"Micronesia","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"Micronesia","ipsl-cm6a-lr ssp126","shock_0.5",1,0,NA,30
"Micronesia","ipsl-cm6a-lr ssp585","shock_0.5",0.981690917939453,0,NA,30
"Moldova","gfdl-esm4 ssp126","shock_0.5",0.999964735720458,0.771025112998585,0.0770561175986209,30
"Moldova","gfdl-esm4 ssp585","shock_0.5",1,0.554635099661414,0.0393506000394479,30
"Moldova","ipsl-cm6a-lr ssp126","shock_0.5",0.893551117478868,0.1611412551328,0.0109079999999998,30
"Moldova","ipsl-cm6a-lr ssp585","shock_0.5",1,0.579083084270221,0.0715475248393679,30
"Monaco","gfdl-esm4 ssp126","shock_0.5",0.999927336095407,0.269416671898666,0.00906934297499984,30
"Monaco","gfdl-esm4 ssp585","shock_0.5",0.986978810160118,0.185498808529026,1.11022302462516e-16,30
"Monaco","ipsl-cm6a-lr ssp126","shock_0.5",0.993254977815274,0.18676304412096,0,30
"Monaco","ipsl-cm6a-lr ssp585","shock_0.5",1,0.702441684835498,0.100596734564185,30
"Mongolia","gfdl-esm4 ssp126","shock_0.5",0.997563915589497,0.371146634858581,0.0224479396542597,30
"Mongolia","gfdl-esm4 ssp585","shock_0.5",1,0.247815824231876,0.00113625000000006,30
"Mongolia","ipsl-cm6a-lr ssp126","shock_0.5",0.990772500773935,0.226853144145125,0.00454500000000002,30
"Mongolia","ipsl-cm6a-lr ssp585","shock_0.5",0.998643433996499,0.328345697693377,0.0199267687869493,30
"Montenegro","gfdl-esm4 ssp126","shock_0.5",0.999162133676836,0.545634347686524,0.0598074921292762,30
"Montenegro","gfdl-esm4 ssp585","shock_0.5",0.998877306767197,0.421153719830421,0.0145316057849999,30
"Montenegro","ipsl-cm6a-lr ssp126","shock_0.5",0.998845486751787,0.464599144777387,0.000908999999999827,30
"Montenegro","ipsl-cm6a-lr ssp585","shock_0.5",0.999871190813163,0.570848800033876,0.0330787902904762,30
"Morocco","gfdl-esm4 ssp126","shock_0.5",0.999882651018421,0.666645405415132,0.0659985960160117,30
"Morocco","gfdl-esm4 ssp585","shock_0.5",1,0.862744487361617,0.190423162897432,30
"Morocco","ipsl-cm6a-lr ssp126","shock_0.5",0.999878741209831,0.67988852739959,0.0544673486229708,30
"Morocco","ipsl-cm6a-lr ssp585","shock_0.5",0.999980778060264,0.531410228027244,0.0269656455078032,30
"Mozambique","gfdl-esm4 ssp126","shock_0.5",0.99996537801323,0.630836348110297,0.0492448221660624,30
"Mozambique","gfdl-esm4 ssp585","shock_0.5",1,0.917283693568615,0.304314945141411,30
"Mozambique","ipsl-cm6a-lr ssp126","shock_0.5",0.999991688725525,0.74818328032458,0.105155480316377,30
"Mozambique","ipsl-cm6a-lr ssp585","shock_0.5",1,0.858140130377147,0.240422029645488,30
"Myanmar","gfdl-esm4 ssp126","shock_0.5",1,0.986113922084336,0.815913305176943,30
"Myanmar","gfdl-esm4 ssp585","shock_0.5",0.996125201019304,0.198215557336994,0.00275230913164248,30
"Myanmar","ipsl-cm6a-lr ssp126","shock_0.5",1,0.688050627045703,0.0765273754239789,30
"Myanmar","ipsl-cm6a-lr ssp585","shock_0.5",1,0.812246956344373,0.156218095860615,30
"Namibia","gfdl-esm4 ssp126","shock_0.5",0.979846685365845,0.2585505365426,0,30
"Namibia","gfdl-esm4 ssp585","shock_0.5",0.990723668469799,0.186234502337882,0,30
"Namibia","ipsl-cm6a-lr ssp126","shock_0.5",0.74956736843225,0.10908,0,30
"Namibia","ipsl-cm6a-lr ssp585","shock_0.5",1,0.567986619281606,0.0363563639999998,30
"Nauru","gfdl-esm4 ssp126","shock_0.5",1,1,NA,30
"Nauru","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"Nauru","ipsl-cm6a-lr ssp126","shock_0.5",0.857111626500327,0.11108889,NA,30
"Nauru","ipsl-cm6a-lr ssp585","shock_0.5",1,0.1667,NA,30
"Nepal","gfdl-esm4 ssp126","shock_0.5",1,0.713811282141738,0.108174464871698,30
"Nepal","gfdl-esm4 ssp585","shock_0.5",1,0.886981921645403,0.255412374427195,30
"Nepal","ipsl-cm6a-lr ssp126","shock_0.5",1,0.641690940662058,0.0693620397346528,30
"Nepal","ipsl-cm6a-lr ssp585","shock_0.5",1,0.9739996327852,0.340719665614908,30
"Netherlands","gfdl-esm4 ssp126","shock_0.5",0.999546672478723,0.336312746307783,0,30
"Netherlands","gfdl-esm4 ssp585","shock_0.5",0.998691772474593,0.238868760681535,0,30
"Netherlands","ipsl-cm6a-lr ssp126","shock_0.5",1,0.00908999999999993,0,30
"Netherlands","ipsl-cm6a-lr ssp585","shock_0.5",1,0.325652541380741,0.0100019999999996,30
"New Zealand","gfdl-esm4 ssp126","shock_0.5",0.998025236409022,0.584294609728113,0.0867731400000001,30
"New Zealand","gfdl-esm4 ssp585","shock_0.5",1,0.2216431069648,0,30
"New Zealand","ipsl-cm6a-lr ssp126","shock_0.5",1,0.498029677001032,0.0418650141707998,30
"New Zealand","ipsl-cm6a-lr ssp585","shock_0.5",1,0.134792220376325,0.0013774104269999,30
"Nicaragua","gfdl-esm4 ssp126","shock_0.5",1,0.614570926793632,0.0156045050499999,30
"Nicaragua","gfdl-esm4 ssp585","shock_0.5",0.999906351164308,0.678913555845896,0.0969503039999996,30
"Nicaragua","ipsl-cm6a-lr ssp126","shock_0.5",0.999999866688725,0.967530016641414,0.413542802077111,30
"Nicaragua","ipsl-cm6a-lr ssp585","shock_0.5",0.999995359505916,0.815768275263721,0.177792,30
"Niger","gfdl-esm4 ssp126","shock_0.5",0.991656423818298,0.420791154233725,0.0399599532871383,30
"Niger","gfdl-esm4 ssp585","shock_0.5",1,0.68720663022473,0.0884054723030212,30
"Niger","ipsl-cm6a-lr ssp126","shock_0.5",1,0.985696729186998,0.677276931072201,30
"Niger","ipsl-cm6a-lr ssp585","shock_0.5",1,0.705235670858095,0.0698908477506142,30
"Nigeria","gfdl-esm4 ssp126","shock_0.5",0.997354018743073,0.331149363816187,0.0235714679455462,30
"Nigeria","gfdl-esm4 ssp585","shock_0.5",1,0.713817506209299,0.0992018850471856,30
"Nigeria","ipsl-cm6a-lr ssp126","shock_0.5",1,0.920483546547851,0.416872795886522,30
"Nigeria","ipsl-cm6a-lr ssp585","shock_0.5",0.999863104977472,0.554763314261015,0.0459133454332498,30
"North Korea","gfdl-esm4 ssp126","shock_0.5",1,0.310470054248149,0.00165256199999964,30
"North Korea","gfdl-esm4 ssp585","shock_0.5",1,0.608041014694049,0.085312991996729,30
"North Korea","ipsl-cm6a-lr ssp126","shock_0.5",0.998531317422848,0.417174359498345,0.0266834625443344,30
"North Korea","ipsl-cm6a-lr ssp585","shock_0.5",1,0.531016984435524,0.0243627035259816,30
"Norway","gfdl-esm4 ssp126","shock_0.5",1,0.0499999999999998,-2.22044604925031e-16,30
"Norway","gfdl-esm4 ssp585","shock_0.5",0.984074752,0.0399999999999998,-2.22044604925031e-16,30
"Norway","ipsl-cm6a-lr ssp126","shock_0.5",0.971430589016611,0.0845197699999999,0,30
"Norway","ipsl-cm6a-lr ssp585","shock_0.5",1,0.6628219839802,0.0626692,30
"Oman","gfdl-esm4 ssp126","shock_0.5",1,0.1321525,0,30
"Oman","gfdl-esm4 ssp585","shock_0.5",1,0,0,30
"Oman","ipsl-cm6a-lr ssp126","shock_0.5",1,0.4286,0,30
"Oman","ipsl-cm6a-lr ssp585","shock_0.5",1,0.187229737857077,0,30
"Pakistan","gfdl-esm4 ssp126","shock_0.5",1,0.404895005672273,0.00495768599999991,30
"Pakistan","gfdl-esm4 ssp585","shock_0.5",1,0.927776820661159,0.254502812613569,30
"Pakistan","ipsl-cm6a-lr ssp126","shock_0.5",1,0.86014307439973,0.266435802108555,30
"Pakistan","ipsl-cm6a-lr ssp585","shock_0.5",1,0.731235020384468,0.0938107387205509,30
"Palau","gfdl-esm4 ssp126","shock_0.5",0.4375,0,NA,30
"Palau","gfdl-esm4 ssp585","shock_0.5",0.71875,0,NA,30
"Palau","ipsl-cm6a-lr ssp126","shock_0.5",1,0,NA,30
"Palau","ipsl-cm6a-lr ssp585","shock_0.5",1,0,NA,30
"Panama","gfdl-esm4 ssp126","shock_0.5",1,0.394170990509533,0.0276192381014699,30
"Panama","gfdl-esm4 ssp585","shock_0.5",1,0.335170939458656,0.02019798,30
"Panama","ipsl-cm6a-lr ssp126","shock_0.5",1,0.500179393532903,0.0301501049774107,30
"Panama","ipsl-cm6a-lr ssp585","shock_0.5",1,0.857418850125254,0.285690933053495,30
"Papua New Guinea","gfdl-esm4 ssp126","shock_0.5",0.9921635835904,0.334,0.03,30
"Papua New Guinea","gfdl-esm4 ssp585","shock_0.5",1,0.1,0,30
"Papua New Guinea","ipsl-cm6a-lr ssp126","shock_0.5",0.87200512,0,0,30
"Papua New Guinea","ipsl-cm6a-lr ssp585","shock_0.5",1,0.264,0,30
"Paraguay","gfdl-esm4 ssp126","shock_0.5",1,0.826573958367514,0.19531245065821,30
"Paraguay","gfdl-esm4 ssp585","shock_0.5",1,0.805249059900658,0.217207091133585,30
"Paraguay","ipsl-cm6a-lr ssp126","shock_0.5",0.997942831624404,0.270084326361927,0.0105726700823013,30
"Paraguay","ipsl-cm6a-lr ssp585","shock_0.5",0.999999852750917,0.942647548658675,0.327963463331783,30
"Peru","gfdl-esm4 ssp126","shock_0.5",1,0.69489243667705,0.162353504518185,30
"Peru","gfdl-esm4 ssp585","shock_0.5",1,0.643295273260556,0.107943987088278,30
"Peru","ipsl-cm6a-lr ssp126","shock_0.5",1,0.321199149184837,0.0117654899668431,30
"Peru","ipsl-cm6a-lr ssp585","shock_0.5",1,0.796307039399399,0.169854577993706,30
"Philippines","gfdl-esm4 ssp126","shock_0.5",1,0.361238320574992,0,30
"Philippines","gfdl-esm4 ssp585","shock_0.5",1,0.410491448874513,0.0221769821603919,30
"Philippines","ipsl-cm6a-lr ssp126","shock_0.5",0.935670120897722,0.05556111,0,30
"Philippines","ipsl-cm6a-lr ssp585","shock_0.5",1,0.257012658120293,0,30
"Poland","gfdl-esm4 ssp126","shock_0.5",1,0.814124065487661,0.1603198222726,30
"Poland","gfdl-esm4 ssp585","shock_0.5",0.999844004872604,0.366817116270947,0.0146544167810555,30
"Poland","ipsl-cm6a-lr ssp126","shock_0.5",1,0.420264134176479,0.0484963639999998,30
"Poland","ipsl-cm6a-lr ssp585","shock_0.5",0.99991791650314,0.587808359603305,0.0729884436653448,30
"Portugal","gfdl-esm4 ssp126","shock_0.5",0.998311989286383,0.221962801125526,0.0055079891459997,30
"Portugal","gfdl-esm4 ssp585","shock_0.5",1,0.475589599900741,0.0336544823214876,30
"Portugal","ipsl-cm6a-lr ssp126","shock_0.5",0.999364622016705,0.643549119244612,0.132230852865,30
"Portugal","ipsl-cm6a-lr ssp585","shock_0.5",0.999999607879488,0.962956689923308,0.401411928377056,30
"Qatar","gfdl-esm4 ssp126","shock_0.5",1,0,NA,30
"Qatar","gfdl-esm4 ssp585","shock_0.5",0.9865,0.2,NA,30
"Qatar","ipsl-cm6a-lr ssp126","shock_0.5",0.90741851807408,0.10002,NA,30
"Qatar","ipsl-cm6a-lr ssp585","shock_0.5",0.998809525487255,0.2910902224,NA,30
"Republic of the Congo","gfdl-esm4 ssp126","shock_0.5",0.999968995763896,0.56453195256215,0.0557784900577999,30
"Republic of the Congo","gfdl-esm4 ssp585","shock_0.5",0.998324662152196,0.230232282974149,0.00448799115599963,30
"Republic of the Congo","ipsl-cm6a-lr ssp126","shock_0.5",1,0.608574779535713,0.0729846332293833,30
"Republic of the Congo","ipsl-cm6a-lr ssp585","shock_0.5",1,0.483028675277087,0.00918501727472565,30
"Romania","gfdl-esm4 ssp126","shock_0.5",0.999999716479643,0.971075328557938,0.431341086059595,30
"Romania","gfdl-esm4 ssp585","shock_0.5",1,0.673447932102617,0.0531711291080822,30
"Romania","ipsl-cm6a-lr ssp126","shock_0.5",0.997051091808149,0.575396613267641,0.118624047102013,30
"Romania","ipsl-cm6a-lr ssp585","shock_0.5",0.999990234355984,0.747201569089532,0.0962502520781632,30
"Russia","gfdl-esm4 ssp126","shock_0.5",0.999731844959393,0.445260491741131,0.0268391726157479,30
"Russia","gfdl-esm4 ssp585","shock_0.5",1,0.972279744921292,0.606656444526235,30
"Russia","ipsl-cm6a-lr ssp126","shock_0.5",1,0.652252884670211,0.0725281221576566,30
"Russia","ipsl-cm6a-lr ssp585","shock_0.5",0.99999447864897,0.713794982980382,0.0364229338911012,30
"Rwanda","gfdl-esm4 ssp126","shock_0.5",0.999937261774743,0.804843411112325,0.173078639870541,30
"Rwanda","gfdl-esm4 ssp585","shock_0.5",1,0.692582954282527,0.175643203023865,30
"Rwanda","ipsl-cm6a-lr ssp126","shock_0.5",0.995658023535901,0.329140801230607,0.0128760800085612,30
"Rwanda","ipsl-cm6a-lr ssp585","shock_0.5",1,0.614634205141766,0.064637933018247,30
"Saint Kitts and Nevis","gfdl-esm4 ssp126","shock_0.5",1,0.1875,NA,30
"Saint Kitts and Nevis","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp126","shock_0.5",1,0.0833249999999999,NA,30
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp585","shock_0.5",0.996650551429279,0,NA,30
"Saint Lucia","gfdl-esm4 ssp126","shock_0.5",1,0.1875,NA,30
"Saint Lucia","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"Saint Lucia","ipsl-cm6a-lr ssp126","shock_0.5",0.979910340860499,0,NA,30
"Saint Lucia","ipsl-cm6a-lr ssp585","shock_0.5",0.933027102723895,0,NA,30
"Saint Vincent and the Grenadines","gfdl-esm4 ssp126","shock_0.5",0.99853515625,0.375,NA,30
"Saint Vincent and the Grenadines","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp126","shock_0.5",0.983726074208979,0.16665,NA,30
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp585","shock_0.5",0.665182390796896,0,NA,30
"Samoa","gfdl-esm4 ssp126","shock_0.5",1,0.25,NA,30
"Samoa","gfdl-esm4 ssp585","shock_0.5",0.96544,0,NA,30
"Samoa","ipsl-cm6a-lr ssp126","shock_0.5",1,0,NA,30
"Samoa","ipsl-cm6a-lr ssp585","shock_0.5",1,0.06668,NA,30
"San Marino","gfdl-esm4 ssp126","shock_0.5",0.998395915922479,0.344328006567339,0.00839849180032304,30
"San Marino","gfdl-esm4 ssp585","shock_0.5",0.9997998193472,0.919404746645261,0.541651630515275,30
"San Marino","ipsl-cm6a-lr ssp126","shock_0.5",0.999642344211573,0.609353382639696,0.074618700322285,30
"San Marino","ipsl-cm6a-lr ssp585","shock_0.5",0.999895319350235,0.78162567965303,0.17494466881472,30
"Sao Tome and Principe","gfdl-esm4 ssp126","shock_0.5",0.96044921875,0.125,NA,30
"Sao Tome and Principe","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"Sao Tome and Principe","ipsl-cm6a-lr ssp126","shock_0.5",1,0,NA,30
"Sao Tome and Principe","ipsl-cm6a-lr ssp585","shock_0.5",1,0,NA,30
"Saudi Arabia","gfdl-esm4 ssp126","shock_0.5",0.996316510948884,0.299442824004487,0.00806695324811746,30
"Saudi Arabia","gfdl-esm4 ssp585","shock_0.5",1,0.379049801787664,0,30
"Saudi Arabia","ipsl-cm6a-lr ssp126","shock_0.5",1,0.490712015096475,0.06059394,30
"Saudi Arabia","ipsl-cm6a-lr ssp585","shock_0.5",0.999986693193162,0.710362597321946,0.0593406071981699,30
"Senegal","gfdl-esm4 ssp126","shock_0.5",0.998076178084002,0.490466662296342,0.137354344,30
"Senegal","gfdl-esm4 ssp585","shock_0.5",0.986520716980282,0.230249742571187,0.0111099999999998,30
"Senegal","ipsl-cm6a-lr ssp126","shock_0.5",1,0.445989704109727,-2.22044604925031e-16,30
"Senegal","ipsl-cm6a-lr ssp585","shock_0.5",1,0.733369997806365,0.0606050499999999,30
"Serbia","gfdl-esm4 ssp126","shock_0.5",0.99991468181705,0.74629677968928,0.260237843612995,30
"Serbia","gfdl-esm4 ssp585","shock_0.5",0.999999678057937,0.963934624059076,0.462201394242653,30
"Serbia","ipsl-cm6a-lr ssp126","shock_0.5",0.994914500299181,0.458914250645012,0.0642711232929002,30
"Serbia","ipsl-cm6a-lr ssp585","shock_0.5",0.999974201515009,0.737627842247809,0.126731309704785,30
"Seychelles","gfdl-esm4 ssp126","shock_0.5",0.9208984375,0,NA,30
"Seychelles","gfdl-esm4 ssp585","shock_0.5",1,0,NA,30
"Seychelles","ipsl-cm6a-lr ssp126","shock_0.5",0.97711456287842,0,NA,30
"Seychelles","ipsl-cm6a-lr ssp585","shock_0.5",0.375025,0,NA,30
"Sierra Leone","gfdl-esm4 ssp126","shock_0.5",1,0.881695749943842,0.276683214368129,30
"Sierra Leone","gfdl-esm4 ssp585","shock_0.5",1,0.383832136009246,0.00201979799999963,30
"Sierra Leone","ipsl-cm6a-lr ssp126","shock_0.5",1,0.899323503541228,0.130742086172857,30
"Sierra Leone","ipsl-cm6a-lr ssp585","shock_0.5",1,0.978950380669642,0.453323350468855,30
"Singapore","gfdl-esm4 ssp126","shock_0.5",1,0.4402909459465,0.0370296299999999,30
"Singapore","gfdl-esm4 ssp585","shock_0.5",1,0,0,30
"Singapore","ipsl-cm6a-lr ssp126","shock_0.5",1,0.230431532736625,NA,30
"Singapore","ipsl-cm6a-lr ssp585","shock_0.5",0.970523959794694,0.05555,NA,30
"Slovakia","gfdl-esm4 ssp126","shock_0.5",0.998391082031964,0.743017504913373,0.131702000992,30
"Slovakia","gfdl-esm4 ssp585","shock_0.5",1,0.265706228838335,0,30
"Slovakia","ipsl-cm6a-lr ssp126","shock_0.5",1,0.231703493168583,0,30
"Slovakia","ipsl-cm6a-lr ssp585","shock_0.5",0.9999345091324,0.685601738429258,0.0726615254889471,30
"Slovenia","gfdl-esm4 ssp126","shock_0.5",1,0.967449313935466,0.3123953058,30
"Slovenia","gfdl-esm4 ssp585","shock_0.5",0.999910849203607,0.704141989375685,0.138749987244018,30
"Slovenia","ipsl-cm6a-lr ssp126","shock_0.5",1,0.848625047686518,0.0947845371212956,30
"Slovenia","ipsl-cm6a-lr ssp585","shock_0.5",1,0.59658417318273,0.0271445494971702,30
"Solomon Islands","gfdl-esm4 ssp126","shock_0.5",1,0,NA,30
"Solomon Islands","gfdl-esm4 ssp585","shock_0.5",0.91808,0,NA,30
"Solomon Islands","ipsl-cm6a-lr ssp126","shock_0.5",0.840016,0.13334,NA,30
"Solomon Islands","ipsl-cm6a-lr ssp585","shock_0.5",1,0,NA,30
"South Africa","gfdl-esm4 ssp126","shock_0.5",1,0.678316846242056,0.0926482081216102,30
"South Africa","gfdl-esm4 ssp585","shock_0.5",0.999772789281885,0.6982545068988,0.0992129504696113,30
"South Africa","ipsl-cm6a-lr ssp126","shock_0.5",0.99642240544259,0.234851517311248,0.0120580154465982,30
"South Africa","ipsl-cm6a-lr ssp585","shock_0.5",0.96946912985007,0.214407607449991,0.0184548697908929,30
"South Korea","gfdl-esm4 ssp126","shock_0.5",0.999998862681272,0.946859899536854,0.306663700336037,30
"South Korea","gfdl-esm4 ssp585","shock_0.5",0.99988888910545,0.771137312543095,0.220300164595445,30
"South Korea","ipsl-cm6a-lr ssp126","shock_0.5",0.998961301886162,0.567314014924644,0.0811776948834131,30
"South Korea","ipsl-cm6a-lr ssp585","shock_0.5",0.9999652909535,0.684787057514337,0.0706775370509085,30
"South Sudan","gfdl-esm4 ssp126","shock_0.5",0.99987793592094,0.878524406981077,0.424363792496878,30
"South Sudan","gfdl-esm4 ssp585","shock_0.5",0.996924980576738,0.307533223813953,0.0078842287003632,30
"South Sudan","ipsl-cm6a-lr ssp126","shock_0.5",1,0.943425390750261,0.313107031869638,30
"South Sudan","ipsl-cm6a-lr ssp585","shock_0.5",1,0.802219407587954,0.0864243388433703,30
"Spain","gfdl-esm4 ssp126","shock_0.5",1,0.415607251741517,0.0260860533053594,30
"Spain","gfdl-esm4 ssp585","shock_0.5",0.999999975999152,0.936314499438323,0.32522532656246,30
"Spain","ipsl-cm6a-lr ssp126","shock_0.5",0.99987372617706,0.708862259308156,0.074995423726773,30
"Spain","ipsl-cm6a-lr ssp585","shock_0.5",0.999999996180161,0.990055804260118,0.567604418237988,30
"Sri Lanka","gfdl-esm4 ssp126","shock_0.5",0.9860217638054,0.172136362102052,0.00757424249999983,30
"Sri Lanka","gfdl-esm4 ssp585","shock_0.5",0.993721695664712,0.375851888102353,-2.22044604925031e-16,30
"Sri Lanka","ipsl-cm6a-lr ssp126","shock_0.5",1,0.15007149271401,0,30
"Sri Lanka","ipsl-cm6a-lr ssp585","shock_0.5",1,0.588708576985424,0.06059394,30
"Sudan","gfdl-esm4 ssp126","shock_0.5",0.984938216962214,0.337293363397231,0.0387282094487025,30
"Sudan","gfdl-esm4 ssp585","shock_0.5",1,0.975661739255658,0.20699095555909,30
"Sudan","ipsl-cm6a-lr ssp126","shock_0.5",1,0.781374508790437,0.244491430884647,30
"Sudan","ipsl-cm6a-lr ssp585","shock_0.5",1,0.963864256392336,0.235310758802775,30
"Suriname","gfdl-esm4 ssp126","shock_0.5",1,0.614982782480422,0,30
"Suriname","gfdl-esm4 ssp585","shock_0.5",1,0.73679522415183,0.125067493986334,30
"Suriname","ipsl-cm6a-lr ssp126","shock_0.5",1,0.524906865500443,0,30
