"regions","climates","spans","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down","at_least_one_shock_up","at_least_one_shock_down","at_least_two_shocks_up","at_least_three_shocks_up"
"Lebanon","gfdl-esm4 ssp585","0.5",0.547900303372923,-4.44089209850063e-16,30,0.151966029134346,0.956189656096062,0.998080264481798,0.0967139072831115,0
"Lebanon","ipsl-cm6a-lr ssp126","0.5",0.01818,0,30,0.245612568725425,0.988572972183011,0.800109485222043,0.122443464502855,-2.22044604925031e-16
"Lebanon","ipsl-cm6a-lr ssp585","0.5",0.132576694565915,-2.22044604925031e-16,30,0.487893811968599,0.987435699776207,0.99308616279041,0.214110271857682,0.0096304894320931
"Lesotho","gfdl-esm4 ssp126","0.5",0.690427850077456,0.17924513498382,30,0.0998679170977421,0.625881544565435,0.996628913221337,0.0164573459709038,0
"Lesotho","gfdl-esm4 ssp585","0.5",0.782606267952294,0.233308490775168,30,0.187556667579604,0.923024662779595,0.998573082436628,0.139086889967473,0.00247884300000001
"Lesotho","ipsl-cm6a-lr ssp126","0.5",0.375597800789945,0.046198000048576,30,0.0586372800045353,0.580109768104243,0.981242156393323,0.0164573459709038,0
"Lesotho","ipsl-cm6a-lr ssp585","0.5",0.596527567384074,0.0993725694351023,30,0.170731100153267,0.758143226428044,0.998474656390789,0.00826280999999995,0
"Liberia","gfdl-esm4 ssp126","0.5",0,0,30,0.105543522045819,0.850384892523087,0.983618387469212,0.0517906808321703,0
"Liberia","gfdl-esm4 ssp585","0.5",0.17026907139369,0.00201979799999996,30,0.368835695348953,0.987921839023244,0.981722823846141,0.3432045649755,0.024237576
"Liberia","ipsl-cm6a-lr ssp126","0.5",0.0862941249400132,0.00201979799999985,30,0.427467126685354,0.98321557449692,1,0.287803927268684,0.00805881056006696
"Liberia","ipsl-cm6a-lr ssp585","0.5",0.565902959280813,0.0634863314693,30,0.327849646959484,0.926630386556002,1,0.0651924823998601,0
"Libya","gfdl-esm4 ssp126","0.5",0.15794375,-2.22044604925031e-16,30,0.1818,0.961049720173824,1,0.132218595,0
"Libya","gfdl-esm4 ssp585","0.5",0,0,30,0.661631255409963,0.984647986300507,1,0.197915202229619,0
"Libya","ipsl-cm6a-lr ssp126","0.5",0.0509138787999998,-2.22044604925031e-16,30,0.338401126368639,0.949223027818067,0.977110483562442,0.0977775555999998,-2.22044604925031e-16
"Libya","ipsl-cm6a-lr ssp585","0.5",0.673620438944923,0.0717267439537198,30,0.670474581011935,0.995166030389371,1,0.262352277145466,0
"Liechtenstein","gfdl-esm4 ssp126","0.5",0.283068696064542,0,30,0.217626395804726,0.877844874582294,0.978634422690333,0.05164432454634,0
"Liechtenstein","gfdl-esm4 ssp585","0.5",0.667440969069304,0.122075391481176,30,0.166982286534792,0.83606137428565,1,0.00908999999999993,0
"Liechtenstein","ipsl-cm6a-lr ssp126","0.5",0.0199999999999999,0,30,0.136201834,0.73546048,1,0,0
"Liechtenstein","ipsl-cm6a-lr ssp585","0.5",0.0125,0,30,0.1765,0.76069720703125,0.985532995,0.0492226562499998,0
"Lithuania","gfdl-esm4 ssp126","0.5",0.511436828160493,0.0389576903765808,30,0.0334843749999999,0.805049456643215,0.999538963975974,0.0349409374999999,0
"Lithuania","gfdl-esm4 ssp585","0.5",0.162900856,0,30,0.318576519449973,0.866836463264313,1,0.05,0
"Lithuania","ipsl-cm6a-lr ssp126","0.5",0.583665477548293,0.0653860743749997,30,0.46224859633595,0.795450454934095,0.99982750992022,0.01667,0
"Lithuania","ipsl-cm6a-lr ssp585","0.5",0.26510468876284,0.0136349999999997,30,0.181089941841594,0.839802038578561,0.989087492992947,0.0208375000000001,0
"Macedonia","gfdl-esm4 ssp126","0.5",0.25517208188747,0.0161583839999999,30,0.0712378229279488,0.999969137212151,0.949609567200185,0.963188614718278,0.52540899521561
"Macedonia","gfdl-esm4 ssp585","0.5",0.487228276763112,0.13630726096,30,0.208190500172784,0.999755510601409,0.982120126851127,0.82843470406093,0.228560457293347
"Macedonia","ipsl-cm6a-lr ssp126","0.5",0.101490696644236,0.00100989899999993,30,0.0729125862090003,0.972349456091699,0.877145441232221,0.447951445182865,0.0420893912831355
"Macedonia","ipsl-cm6a-lr ssp585","0.5",0.344931933792447,0.048475152,30,0.032094568,0.998176063715506,0.990309450708918,0.796755032538508,0.26394048867295
"Madagascar","gfdl-esm4 ssp126","0.5",0.165520021601047,0,30,0.130051527745358,0.972409100697226,1,0.106694017546244,0.00504949499999996
"Madagascar","gfdl-esm4 ssp585","0.5",0.28086378873756,0.00807919199999996,30,0.389272024448385,0.863176060662317,1,0.02019798,0
"Madagascar","ipsl-cm6a-lr ssp126","0.5",0.129053984422,0,30,0.01234321,0.81155334477344,1,0.0750936565732939,0.00336700326599992
"Madagascar","ipsl-cm6a-lr ssp585","0.5",0.232353976747033,0,30,0.122071879369,0.675684695865841,1,0.0100989899999999,0
"Malawi","gfdl-esm4 ssp126","0.5",0.308868419110456,0.0131164482481175,30,0.330326965722064,0.940893058507741,0.985499810489145,0.19803545580186,0.0128347684835676
"Malawi","gfdl-esm4 ssp585","0.5",0.477981990358336,0.04064441669918,30,0.554021752161861,0.928352336760544,0.999363760911534,0.159558702399216,0.0121187879999998
"Malawi","ipsl-cm6a-lr ssp126","0.5",0.591413498362236,0.147986196273335,30,0.253073838072097,0.840083545902125,1,0.0200990100999999,0
"Malawi","ipsl-cm6a-lr ssp585","0.5",0.343156038507091,0.0210533116765494,30,0.261847016957502,0.951554242782177,1,0.153051298843968,0.00715476150344629
"Malaysia","gfdl-esm4 ssp126","0.5",0.45768775333588,0,30,0.119384693483938,0.673471685581049,1,0,0
"Malaysia","gfdl-esm4 ssp585","0.5",0.391361796571571,0,30,0.143856013182611,0.856225822672827,0.998133524730178,0.0100989899999999,0
"Malaysia","ipsl-cm6a-lr ssp126","0.5",0.11112,0,30,0.146739229545384,0.946904784643339,0.994348425665336,0.084258704452354,0
"Malaysia","ipsl-cm6a-lr ssp585","0.5",0.210396362329762,0.00224399557800004,30,0.032094568,0.720939892386297,0.977000738562705,0.0561811311273881,-2.22044604925031e-16
"Maldives","gfdl-esm4 ssp126","0.5",0,NA,30,0,0.25,0.6667,0,NA
"Maldives","gfdl-esm4 ssp585","0.5",0,NA,30,0,0,0.3333,0,NA
"Maldives","ipsl-cm6a-lr ssp126","0.5",0,NA,30,0,0.8148037039815,0,0,NA
"Maldives","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0,0.907387962963,1,0,NA
"Mali","gfdl-esm4 ssp126","0.5",0.382674515651523,0.0110159782919999,30,0.105556765928193,0.750723197543745,0.99854047965795,0.0282938979288763,0
"Mali","gfdl-esm4 ssp585","0.5",0.257489522175611,0.013772451708,30,0.0680121221574054,0.837112764708763,0.987134820902177,0.02478843,0
"Mali","ipsl-cm6a-lr ssp126","0.5",0.143380780162796,0.00367199276399988,30,0.35946868608673,0.891214122536555,1,0.112916862265952,0.00550798914599993
"Mali","ipsl-cm6a-lr ssp585","0.5",0.131059285546826,0,30,0.898367540585096,0.994716446763652,1,0.450728231987024,0.00458493463092768
"Malta","gfdl-esm4 ssp126","0.5",0,NA,30,0,0.578125,0.89453125,0,NA
"Malta","gfdl-esm4 ssp585","0.5",0,NA,30,0,0.5,0.8125,0,NA
"Malta","ipsl-cm6a-lr ssp126","0.5",0,NA,30,0.02778889,0.799101398534079,0.58335,0,NA
"Malta","ipsl-cm6a-lr ssp585","0.5",0.125025,NA,30,0.083325,0.44443889,0.962329628800751,0,NA
"Marshall Islands","gfdl-esm4 ssp126","0.5",0,NA,30,0,0.75,1,0,NA
"Marshall Islands","gfdl-esm4 ssp585","0.5",0,NA,30,0,0,1,0,NA
"Marshall Islands","ipsl-cm6a-lr ssp126","0.5",0,NA,30,0,0.66665,0.77778889,0,NA
"Marshall Islands","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0,0,1,0,NA
"Mauritania","gfdl-esm4 ssp126","0.5",0.173685547233187,0,30,0.40355672870794,0.792196391372453,0.988967829696279,0.1009899,0
"Mauritania","gfdl-esm4 ssp585","0.5",0,0,30,0.1313002525,0.710287310811056,1,0.0100989899999999,0
"Mauritania","ipsl-cm6a-lr ssp126","0.5",0.0733905726531998,-2.22044604925031e-16,30,0.288773600075341,0.897043385865038,0.931730351803259,0.0100989899999999,0
"Mauritania","ipsl-cm6a-lr ssp585","0.5",0.44443889,0,30,0.604155125874443,0.821647987126033,1,0,0
"Mauritius","gfdl-esm4 ssp126","0.5",0,NA,30,0.5,0.8125,1,0,NA
"Mauritius","gfdl-esm4 ssp585","0.5",0,NA,30,0,0,1,0,NA
"Mauritius","ipsl-cm6a-lr ssp126","0.5",0.33335,NA,30,0,0,0.9074157410185,0,NA
"Mauritius","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0,0,1,0,NA
"Mexico","gfdl-esm4 ssp126","0.5",0.273112647498243,0.0260335081209873,30,0.079680022312,0.97973426586573,0.908202256323574,0.379963150835433,0.0340426914339977
"Mexico","gfdl-esm4 ssp585","0.5",0.301791722149392,0.0221769821603918,30,0.0486033589025011,0.98805239498936,0.993218656809201,0.722854610472,0.332856812808
"Mexico","ipsl-cm6a-lr ssp126","0.5",0.74682203040565,0.181014152155644,30,0.421292590408866,0.992006494718257,1,0.741181171209015,0.255372172258363
"Mexico","ipsl-cm6a-lr ssp585","0.5",0.400533562760505,0.044033670196346,30,0.301837207726572,0.932293658225055,1,0.213978473849864,0.0141141084962352
"Micronesia","gfdl-esm4 ssp126","0.5",0,NA,30,0,0,1,0,NA
"Micronesia","gfdl-esm4 ssp585","0.5",0,NA,30,0,0,1,0,NA
"Micronesia","ipsl-cm6a-lr ssp126","0.5",0,NA,30,0,0.1667,1,0,NA
"Micronesia","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0,0.1667,0.97802822265625,0,NA
"Moldova","gfdl-esm4 ssp126","0.5",0.757598526047793,0.0770561175986209,30,0.02,0.792949627756562,0.99982968260738,0.0361121157,0
"Moldova","gfdl-esm4 ssp585","0.5",0.192780956579128,0.0078655567474698,30,0.445130263651235,0.937637343430995,1,0.0368336963619998,0
"Moldova","ipsl-cm6a-lr ssp126","0.5",0.0388172999999999,0,30,0.0836319999999999,0.57154989736,0.751548939152491,0.0545399999999999,0
"Moldova","ipsl-cm6a-lr ssp585","0.5",0.19022578048,0.00181799999999988,30,0.449413056183479,0.915496268654169,1,0.104632704228635,0.00272699999999992
"Monaco","gfdl-esm4 ssp126","0.5",0.129034614956353,0.00454499999999991,30,0.089526592,0.992980689964401,0.98935222753039,0.0954499999999999,0.00454499999999991
"Monaco","gfdl-esm4 ssp585","0.5",0.0538789752,0,30,0.098125,0.873660139956868,0.896935220322102,0.04545,0
"Monaco","ipsl-cm6a-lr ssp126","0.5",0.122986632,0,30,0.042724,0.815941486943406,0.962895848452631,0.03636,0
"Monaco","ipsl-cm6a-lr ssp585","0.5",0.285963384713042,0,30,0.591878223359374,0.925757526764001,1,0.0421170302999998,0
"Mongolia","gfdl-esm4 ssp126","0.5",0.260433596016944,0.0224479396542596,30,0.126902794440917,0.849345950157376,0.983286731264118,0.0495768599999999,0
"Mongolia","gfdl-esm4 ssp585","0.5",0.0591159034252701,0.00113624999999995,30,0.140326661720649,0.923556584358589,1,0.0700606889179688,1.11022302462516e-16
"Mongolia","ipsl-cm6a-lr ssp126","0.5",0.151027395519982,0.00454500000000002,30,0.0727360365190562,0.751557085538581,0.962394407638294,0.02770034764275,0
"Mongolia","ipsl-cm6a-lr ssp585","0.5",0.189531666967867,0.0171877355999999,30,0.146102662419336,0.956129969785199,0.967716145328358,0.061310934073554,0
"Montenegro","gfdl-esm4 ssp126","0.5",0.200464588124123,0.0168167499999998,30,0.33863819704841,0.914815477756598,0.990041152666451,0.178934781176739,0.00181799999999999
"Montenegro","gfdl-esm4 ssp585","0.5",0.0360983799999997,0.000908999999999827,30,0.200944672835613,0.97838749360584,0.940829733619617,0.292197329262923,1.11022302462516e-16
"Montenegro","ipsl-cm6a-lr ssp126","0.5",0.202957778052884,0.000908999999999827,30,0.0822384443999999,0.96165812979263,0.96988896884871,0.2680728264,0
"Montenegro","ipsl-cm6a-lr ssp585","0.5",0.147045391833354,0,30,0.214300553059485,0.99276688519077,0.98098742098077,0.392975133118829,0.0214285484262644
"Morocco","gfdl-esm4 ssp126","0.5",0.318638416943863,0.025707988944,30,0.195231874027057,0.988512791435151,0.9896222622382,0.406341653532784,0.0256882132848003
"Morocco","gfdl-esm4 ssp585","0.5",0.41045575638519,0.000917998190999914,30,0.682451249911063,0.998420904881884,1,0.321005006341619,0.00756149380012194
"Morocco","ipsl-cm6a-lr ssp126","0.5",0.52826499258899,0.0440765837189999,30,0.223422245546146,0.986178776417517,0.987746359525391,0.093467200693809,0
"Morocco","ipsl-cm6a-lr ssp585","0.5",0.169187020305416,0.011015978292,30,0.260608456764378,0.999165619020315,0.974868900740634,0.262063507306246,0.00336700326599992
"Mozambique","gfdl-esm4 ssp126","0.5",0.183147313359852,0.00247747751941785,30,0.173720916648651,0.99749073628143,0.985780078464278,0.462477431182915,0.0313794006751041
"Mozambique","gfdl-esm4 ssp585","0.5",0.681140125675502,0.104295089515172,30,0.709249884655759,0.987030478660938,1,0.313016057160787,0.0320473446293743
"Mozambique","ipsl-cm6a-lr ssp126","0.5",0.430033363850987,0.0470624898420097,30,0.510315929839172,0.990522995574774,0.999105203612247,0.145415584255429,0
"Mozambique","ipsl-cm6a-lr ssp585","0.5",0.656370183818335,0.150704972192976,30,0.565905317144824,0.961195337534205,1,0.135083060751617,0.00571629696653708
"Myanmar","gfdl-esm4 ssp126","0.5",0.386637072535911,0.0190895319078459,30,0.967692759751552,0.998444100507938,1,0.758652654153415,0.362951939056
"Myanmar","gfdl-esm4 ssp585","0.5",0.0643379662069454,0,30,0.105037184438614,0.773777343151563,0.98230565609392,0.06059394,0
"Myanmar","ipsl-cm6a-lr ssp126","0.5",0.258697698886953,2.22044604925031e-16,30,0.230349616695685,0.998758191523545,1,0.504888737439947,0.0545445449999998
"Myanmar","ipsl-cm6a-lr ssp585","0.5",0.554581854834848,0.0661024799999999,30,0.204406169068988,0.996029857124982,1,0.494153016693176,0.0534376683485047
"Namibia","gfdl-esm4 ssp126","0.5",0,0,30,0.2585505365426,0.847593606222319,0.8677659504,0,0
"Namibia","gfdl-esm4 ssp585","0.5",0,0,30,0.186234502337882,0.937643685179512,0.8512366942,0,0
"Namibia","ipsl-cm6a-lr ssp126","0.5",0,0,30,0.10908,0.449031681281,0.545468182,0,0
"Namibia","ipsl-cm6a-lr ssp585","0.5",0.13332,0,30,0.511334804072242,0.774199766209827,1,0,0
"Nauru","gfdl-esm4 ssp126","0.5",1,NA,30,0,0.8125,1,0,NA
"Nauru","gfdl-esm4 ssp585","0.5",0,NA,30,0,0.71875,1,0,NA
"Nauru","ipsl-cm6a-lr ssp126","0.5",0.11108889,NA,30,0,0.1667,0.828527092884108,0,NA
"Nauru","ipsl-cm6a-lr ssp585","0.5",0.1667,NA,30,0,0.691351853055568,1,0,NA
"Nepal","gfdl-esm4 ssp126","0.5",0.400739507386433,0,30,0.478707220748256,0.901460602779051,1,0.152008123132947,0.00897907388244301
"Nepal","gfdl-esm4 ssp585","0.5",0.859885455375107,0.221613547660902,30,0.120076992211,0.682148900690087,1,0.0222199999999999,0
"Nepal","ipsl-cm6a-lr ssp126","0.5",0.433405552725318,0.0176415897844142,30,0.360742555476789,0.925409822582542,1,0.0858477140122852,0.00367199276399988
"Nepal","ipsl-cm6a-lr ssp585","0.5",0.900364285904385,0.236990388022675,30,0.333924161830407,0.997265225454681,1,0.617797867457017,0.0845734108382261
"Netherlands","gfdl-esm4 ssp126","0.5",0.165382766115,0,30,0.220625709115424,0.741259128988465,0.998181421109983,0.00908999999999993,0
"Netherlands","gfdl-esm4 ssp585","0.5",0.1447344,0,30,0.118963831907562,0.87878825647552,0.98907217790158,0,0
"Netherlands","ipsl-cm6a-lr ssp126","0.5",0,0,30,0.00909000000000004,0.571561679296,1,0,0
"Netherlands","ipsl-cm6a-lr ssp585","0.5",0.18480208876,0.0100019999999996,30,0.14318018155909,0.83227027069058,1,0.0345469394,0
"New Zealand","gfdl-esm4 ssp126","0.5",0.137497240337808,0,30,0.543154748794419,0.952563884339762,0.957424129375169,0.022725,0
"New Zealand","gfdl-esm4 ssp585","0.5",0.113311025873297,0,30,0.120637568395601,0.64946754426189,1,0.00826280999999995,0
"New Zealand","ipsl-cm6a-lr ssp126","0.5",0.35964801157746,0.012118788,30,0.197279526107304,0.843832065320616,1,0.0473683573892592,0
"New Zealand","ipsl-cm6a-lr ssp585","0.5",0.0300764456818189,0,30,0.116291052131126,0.738661637616875,1,0,0
"Nicaragua","gfdl-esm4 ssp126","0.5",0.47215668070765,0,30,0.206705357733182,0.814857835826891,1,0.07954,0.00454499999999991
"Nicaragua","gfdl-esm4 ssp585","0.5",0.523045246309219,0.0969503039999996,30,0.142075668481485,0.936487290537852,0.998300687605985,0.2508406912,0
"Nicaragua","ipsl-cm6a-lr ssp126","0.5",0.961132661393427,0.399646389333712,30,0.13741481827562,0.808777956395423,0.999999294131244,0.0390750101768798,0.00100989899999993
"Nicaragua","ipsl-cm6a-lr ssp585","0.5",0.310457810386501,0,30,0.61674404864,0.987811455514094,0.999619274139795,0.392464005282109,0
"Niger","gfdl-esm4 ssp126","0.5",0.0165256199999999,0,30,0.326768160767029,0.902629225681584,0.914311288576,0.149330756198817,0.00550798914599993
"Niger","gfdl-esm4 ssp585","0.5",0.456489788409769,0.0610103952358219,30,0.346165352826246,0.894891367951124,1,0.13983457927735,0.00615107446739993
"Niger","ipsl-cm6a-lr ssp126","0.5",0.899710193682614,0.498721054970736,30,0.857978605329818,0.951843780388281,1,0.360765790543063,0.0644595955776
"Niger","ipsl-cm6a-lr ssp585","0.5",0.348845462021906,0.0177759999999998,30,0.526565529759451,0.879353935840585,1,0.0995065637547934,0.00385208604017939
"Nigeria","gfdl-esm4 ssp126","0.5",0.193417358893987,0.00444399999999989,30,0.148561711541161,0.882729073781312,0.976924278944055,0.0485193899698695,0
"Nigeria","gfdl-esm4 ssp585","0.5",0.34004062276115,0.00655561801809001,30,0.491501784428246,0.939048082989046,1,0.21705167614276,0.0181455453283135
"Nigeria","ipsl-cm6a-lr ssp126","0.5",0.48314117257855,0.0124872880707517,30,0.787429655531169,0.981780761968446,1,0.429230068482044,0.0983271084875998
"Nigeria","ipsl-cm6a-lr ssp585","0.5",0.402470395944186,0.0346285980541895,30,0.125001709159248,0.947542867661704,0.997390344907808,0.151861044669885,0.006059394
"North Korea","gfdl-esm4 ssp126","0.5",0.104777243728087,0.000826280999999707,30,0.0726361529463349,0.942533896437866,1,0.18776690676713,0
"North Korea","gfdl-esm4 ssp585","0.5",0.48179828009886,0.075581270667745,30,0.158975989290422,0.911885617640643,1,0.117780122108436,0.00605939399999977
"North Korea","ipsl-cm6a-lr ssp126","0.5",0.183345565289463,0.0170945850619895,30,0.202492749846857,0.959547814668836,0.963326716565001,0.11264296982183,0.00201979799999985
"North Korea","ipsl-cm6a-lr ssp585","0.5",0.184006774075587,0.00366797223387361,30,0.274247426615732,0.980635908891449,1,0.262630732483736,0.0122500015660413
"Norway","gfdl-esm4 ssp126","0.5",0.0499999999999998,-2.22044604925031e-16,30,0,0.7539625,1,0,0
"Norway","gfdl-esm4 ssp585","0.5",0,0,30,0.12448,0.89632,0.813376,0,0
"Norway","ipsl-cm6a-lr ssp126","0.5",0.01667,0,30,0.0967438000000002,0.76672,0.8724579866813,0,0
"Norway","ipsl-cm6a-lr ssp585","0.5",0.153348,0.0133359999999999,30,0.595,0.892391806672013,1,0.0658365,0
"Oman","gfdl-esm4 ssp126","0.5",0.1,0,30,0.06124694,0.987351551247143,1,0.035725,0
"Oman","gfdl-esm4 ssp585","0.5",0,0,30,0,0.78582709544592,1,0,0
"Oman","ipsl-cm6a-lr ssp126","0.5",0.1429,0,30,0.2857,0.475260641137,1,0,0
"Oman","ipsl-cm6a-lr ssp585","0.5",0.0517206135305999,0,30,0.1429,0.614515757048926,1,0,0
"Pakistan","gfdl-esm4 ssp126","0.5",0.122177752982038,0.00495768600000013,30,0.282819993043243,0.990254806478288,1,0.0940564393749997,0
"Pakistan","gfdl-esm4 ssp585","0.5",0.286135978573027,0,30,0.880343140188012,0.996126352764937,1,0.321817201072874,0.00734398552799975
"Pakistan","ipsl-cm6a-lr ssp126","0.5",0.430091266890508,0.0826910496684871,30,0.632643708292,0.977772174250548,1,0.44176040836328,0.0535834645680582
"Pakistan","ipsl-cm6a-lr ssp585","0.5",0.398815458780697,0.051874641221143,30,0.446713771290012,0.962599214761067,1,0.218978442687563,0.00756149380012228
"Palau","gfdl-esm4 ssp126","0.5",0,NA,30,0,0,0.4375,0,NA
"Palau","gfdl-esm4 ssp585","0.5",0,NA,30,0,0,0.71875,0,NA
"Palau","ipsl-cm6a-lr ssp126","0.5",0,NA,30,0,0.5,1,0,NA
"Palau","ipsl-cm6a-lr ssp585","0.5",0,NA,30,0,0,1,0,NA
"Panama","gfdl-esm4 ssp126","0.5",0.2010815427135,0.00757424250000005,30,0.20006199361902,0.800416342932999,1,0.0521341275859851,0
"Panama","gfdl-esm4 ssp585","0.5",0.29290202,0.02019798,30,0.0742549825064179,0.823094600815106,1,0.0300929908019598,0
"Panama","ipsl-cm6a-lr ssp126","0.5",0.321807196943837,0.0120820717443525,30,0.168728633568111,0.985576216806894,1,0.128774879042646,0
"Panama","ipsl-cm6a-lr ssp585","0.5",0.535376450239645,0.0420208658324512,30,0.615702286576148,0.977254674196073,1,0.243108615292173,0
"Papua New Guinea","gfdl-esm4 ssp126","0.5",0.205,0.0149999999999999,30,0.073,0.763804,0.96640768,0.1,0
"Papua New Guinea","gfdl-esm4 ssp585","0.5",0.1,0,30,0,0.28,1,0,0
"Papua New Guinea","ipsl-cm6a-lr ssp126","0.5",0,0,30,0,0.1667,0.8464,0,0
"Papua New Guinea","ipsl-cm6a-lr ssp585","0.5",0,0,30,0.264,0.4600216,1,0,0
"Paraguay","gfdl-esm4 ssp126","0.5",0.803305180741167,0.191888230569337,30,0.110830825322118,0.581071010555633,1,0.0220965678999999,0
"Paraguay","gfdl-esm4 ssp585","0.5",0.308997675677634,0.0166894542851153,30,0.702443634420542,0.936503967827059,1,0.170760632261001,0.00666599999999995
"Paraguay","ipsl-cm6a-lr ssp126","0.5",0.135147011472287,0.00504133995204581,30,0.180211398060063,0.865141022957781,0.984241627433545,0,0
"Paraguay","ipsl-cm6a-lr ssp585","0.5",0.90860913499823,0.314570142860391,30,0.286263765033002,0.979930250773066,0.999990291629418,0.217872383221539,0.00423731000884375
"Peru","gfdl-esm4 ssp126","0.5",0.40002399723906,0.03029697,30,0.431130811650259,0.912773562635533,1,0.0400899912029395,0
"Peru","gfdl-esm4 ssp585","0.5",0.458911875863944,0.0678906851044149,30,0.301844769014867,0.844885736957342,1,0.0861961681665437,0.00366862188128514
"Peru","ipsl-cm6a-lr ssp126","0.5",0.120076992211,0,30,0.198888042275657,0.938464676290463,1,0.0479203983443867,0
"Peru","ipsl-cm6a-lr ssp585","0.5",0.706325180537722,0.0968005214393015,30,0.3057815551188,0.835181062348529,1,0.018278353964438,0
"Philippines","gfdl-esm4 ssp126","0.5",0.148317760766656,0,30,0.25,0.554751926446275,1,0,0
"Philippines","gfdl-esm4 ssp585","0.5",0.0907525910147935,0,30,0.341188134639998,0.855037278862251,1,0.0597780232078391,0
"Philippines","ipsl-cm6a-lr ssp126","0.5",0,0,30,0.01652562,0.758140544780754,0.727976007628045,0.05556111,0
"Philippines","ipsl-cm6a-lr ssp585","0.5",0.147007968844,0,30,0.152660215617914,0.75969058950006,1,0.0100989899999999,0
"Poland","gfdl-esm4 ssp126","0.5",0.777165668191436,0.123215074030681,30,0.152781178348,0.61349358952,1,0.0263619999999998,0.000908999999999827
"Poland","gfdl-esm4 ssp585","0.5",0.242882476216651,0.00544738975199988,30,0.158046834453253,0.858197130571478,0.998830472750791,0.0514271252049998,0
"Poland","ipsl-cm6a-lr ssp126","0.5",0.32351870076472,0,30,0.160941514076362,0.45327187,1,0,0
"Poland","ipsl-cm6a-lr ssp585","0.5",0.246571683159498,0.00876638336937674,30,0.450390886487255,0.939140980551601,0.998463676069959,0.105757973273281,0.00181799999999999
"Portugal","gfdl-esm4 ssp126","0.5",0.0100989899999999,0,30,0.0282938979288762,0.991398202193555,0.803760707749648,0.191139431624563,0.0055079891459997
"Portugal","gfdl-esm4 ssp585","0.5",0.249750850114165,0.02019798,30,0.155512836701436,0.983107979890653,1,0.182516895792654,0.0137338993457961
"Portugal","ipsl-cm6a-lr ssp126","0.5",0.495299031497799,0,30,0.265053347517489,0.917762130679481,0.99227390022936,0.05555,0
"Portugal","ipsl-cm6a-lr ssp585","0.5",0.85585803382,0.38572194809,30,0.0738190977672312,0.999851119754726,0.997366201868819,0.722525215011167,0.0255421469776935
"Qatar","gfdl-esm4 ssp126","0.5",0,NA,30,0,1,0.4,0,NA
"Qatar","gfdl-esm4 ssp585","0.5",0,NA,30,0.2,0.4375,0.976,0,NA
"Qatar","ipsl-cm6a-lr ssp126","0.5",0,NA,30,0.10002,0.421365737963,0.84,0,NA
"Qatar","ipsl-cm6a-lr ssp585","0.5",0.0333399999999998,NA,30,0.26664,0.614224537499932,0.996914074044445,0,NA
"Republic of the Congo","gfdl-esm4 ssp126","0.5",0.201239820096636,-2.22044604925031e-16,30,0.399032507074621,0.968291478190346,0.999006694334531,0.132053198148147,0
"Republic of the Congo","gfdl-esm4 ssp585","0.5",0.0959214140582807,0.00224399557800004,30,0.171328692065474,0.932513892162653,0.973860850891111,0.0100989899999999,0
"Republic of the Congo","ipsl-cm6a-lr ssp126","0.5",0.302652942847378,0.00403959599999992,30,0.427520830277535,0.956069553148596,1,0.0817816340046329,0.00205761310699992
"Republic of the Congo","ipsl-cm6a-lr ssp585","0.5",0.230263432761576,0,30,0.06325875442524,0.990653061304595,1,0.284498869524267,0.00673299663299964
"Romania","gfdl-esm4 ssp126","0.5",0.892771842595109,0.306158982029658,30,0.253794270535436,0.996508324717228,0.999917786066009,0.64670554347016,0.166476276210482
"Romania","gfdl-esm4 ssp585","0.5",0.209707001684058,0.00574907866167296,30,0.302192964208889,0.993293002552398,1,0.445365415913651,0.0272699999999999
"Romania","ipsl-cm6a-lr ssp126","0.5",0.533353498225689,0.114102001585031,30,0.0907525899739037,0.745046906668645,0.988288945604715,0.00908999999999993,0
"Romania","ipsl-cm6a-lr ssp585","0.5",0.432998899910315,0.0408830383048593,30,0.393916566535197,0.988970776740566,0.99910051518796,0.292699323338862,0.019268986039798
"Russia","gfdl-esm4 ssp126","0.5",0.15696843933703,0.00681727274999999,30,0.085796987861301,0.97218401424345,0.990262323331898,0.288571557342345,0.0117988177046202
"Russia","gfdl-esm4 ssp585","0.5",0.959440225868824,0.59486370306873,30,0.282942697494475,0.960976342556389,1,0.0695001139356993,0.000826280999999929
"Russia","ipsl-cm6a-lr ssp126","0.5",0.402482380142973,0.00979631438318718,30,0.310003022990938,0.975361149660371,1,0.200215574226196,0.00907612401168945
"Russia","ipsl-cm6a-lr ssp585","0.5",0.525238991077946,0.0207149608610914,30,0.0779576159090706,0.990634806522605,0.999390954146418,0.3614082673765,0.0160402461001772
"Rwanda","gfdl-esm4 ssp126","0.5",0.77290366659826,0.166773131916696,30,0.0495962563237349,0.806106091640598,0.999673162481365,0.105180783923736,0.00333053135799977
"Rwanda","gfdl-esm4 ssp585","0.5",0.622079882917497,0.169453930430146,30,0.0911949883182597,0.876449725166025,1,0.108666799169167,0.00222199999999984
