"regions","climates","spans","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down","at_least_one_shock_up","at_least_one_shock_down"
123,"ipsl-cm6a-lr ssp585","0.5",0.918286472164005,0.316561207068846,30,0.537833489529061,0.999999256080536,1
124,"gfdl-esm4 ssp126","0.5",0.389535308802509,0.0181799999999998,30,0.127216485658954,0.973722187844747,1
124,"gfdl-esm4 ssp585","0.5",0.397153040317771,0.000826280999999929,30,0.546530916235967,0.982479024202235,1
124,"ipsl-cm6a-lr ssp126","0.5",0.254585635147315,1.11022302462516e-16,30,0.194131408930982,0.9223831851065,1
124,"ipsl-cm6a-lr ssp585","0.5",0.295531513407355,0.00596745646740016,30,0.40586156365711,0.9793061181932,0.997218763243228
127,"gfdl-esm4 ssp126","0.5",0.928869286790455,0.47751588700128,30,0.269554614311262,0.820941877088966,1
127,"gfdl-esm4 ssp585","0.5",0.979892315670383,0.735489889394212,30,0.597389050133912,0.999728741372577,0.999991904899797
127,"ipsl-cm6a-lr ssp126","0.5",0.687676018338767,0.0851963981196506,30,0.376684861708201,0.978695010468818,1
127,"ipsl-cm6a-lr ssp585","0.5",0.958009817348193,0.415238103586525,30,0.819360999114108,0.999002342338985,1
128,"gfdl-esm4 ssp126","0.5",0.41351125250332,0.0396687600000001,30,0.213895785777815,0.979433067020721,0.988649936946073
128,"gfdl-esm4 ssp585","0.5",0.209757328214423,0.00841623056913599,30,0.373267355139023,1,0.99557973768498
128,"ipsl-cm6a-lr ssp126","0.5",0.108054716319255,0.00303060599999994,30,0.452327381993123,0.959353022583376,0.99710951230351
128,"ipsl-cm6a-lr ssp585","0.5",0.111027832201846,-2.22044604925031e-16,30,0.187311939548342,0.987316073063598,0.997874662875231
130,"gfdl-esm4 ssp126","0.5",0.92008986361993,0.373727367586177,30,0.225317200786568,0.965295333292764,1
130,"gfdl-esm4 ssp585","0.5",0.443342551740032,0.000826280999999929,30,0.454692189958206,0.984130599768422,0.998964434407812
130,"ipsl-cm6a-lr ssp126","0.5",0.667623043406453,0.117635508018723,30,0.482499350081286,0.991300291543523,1
130,"ipsl-cm6a-lr ssp585","0.5",0.797436761874339,0.209635509691672,30,0.529534711865543,0.951754501892237,1
132,"gfdl-esm4 ssp126","0.5",0.461244533142335,1.11022302462516e-16,30,0.052331405427,0.961248141048606,0.999287576160766
132,"gfdl-esm4 ssp585","0.5",0.362885361893519,0.0411305421707999,30,0.404983135884848,0.999659357961197,0.999823837672942
132,"ipsl-cm6a-lr ssp126","0.5",0.353084102469664,0.00761347131715495,30,0.63109544814722,0.909849573562822,1
132,"ipsl-cm6a-lr ssp585","0.5",0.80989652889753,0.195588737370033,30,0.505303021683568,0.99999938009191,1
135,"gfdl-esm4 ssp126","0.5",0.862703915497205,0.254750328505075,30,0.447491627123892,0.919209160713764,0.999994381805145
135,"gfdl-esm4 ssp585","0.5",0.725201154144843,0.0508554484926704,30,0.636258209467469,0.991576182351155,0.999983064803889
135,"ipsl-cm6a-lr ssp126","0.5",0.409508583289252,0.034789241240836,30,0.251187204440757,0.966108188389943,0.99963334432391
135,"ipsl-cm6a-lr ssp585","0.5",0.743407286839004,0.157428653554682,30,0.409799227036852,0.873358746845869,0.999987954001601
136,"gfdl-esm4 ssp126","0.5",0.10778052990652,0.00555030900904474,30,0.353183755183018,0.997706456134549,0.97936279943501
136,"gfdl-esm4 ssp585","0.5",0.0906803253595604,-2.22044604925031e-16,30,0.80824058921723,0.98799086350309,1
136,"ipsl-cm6a-lr ssp126","0.5",0.0474683839999999,0.00201979799999996,30,0.143627381451769,0.955484139805625,0.902879934941949
136,"ipsl-cm6a-lr ssp585","0.5",0.340655958929296,0.00302969699999989,30,0.784499693784328,0.998016669152168,1
137,"gfdl-esm4 ssp126","0.5",0.540125731751087,0,30,0.18240829878464,0.988852806560561,1
137,"gfdl-esm4 ssp585","0.5",0.45176289162017,0.0446780429366138,30,0.369117760126854,0.997538641647614,1
137,"ipsl-cm6a-lr ssp126","0.5",0.550317633965871,0.0726732442743789,30,0.215217125555584,0.907106282272484,0.998720582441188
137,"ipsl-cm6a-lr ssp585","0.5",0.630527019321107,0.121498391909535,30,0.267664513298802,0.99999739596723,0.997918329869088
140,"gfdl-esm4 ssp126","0.5",0.258238587074466,1.11022302462516e-16,30,0.213748632114035,0.967725801214917,0.998910520925456
140,"gfdl-esm4 ssp585","0.5",0.600952667389475,0.119855661715046,30,0.58406218584667,0.990622851405303,0.999657089864702
140,"ipsl-cm6a-lr ssp126","0.5",0.420680901184971,0.00908093183207825,30,0.157174781284901,0.966412686194528,0.9994984584587
140,"ipsl-cm6a-lr ssp585","0.5",0.552565631855229,0.0586436476583841,30,0.17521183115301,0.976529813062432,0.999928682253481
141,"gfdl-esm4 ssp126","0.5",0.0984732442202338,0.00453944602004885,30,0.370444898841953,0.941377948200214,1
141,"gfdl-esm4 ssp585","0.5",0.529418343526716,0.0925773316576599,30,0.350525406110623,0.925963115155729,1
141,"ipsl-cm6a-lr ssp126","0.5",0.227764665848019,0.00605939399999977,30,0.177816837017443,0.939891670781762,1
141,"ipsl-cm6a-lr ssp585","0.5",0.603748280262837,0.00100989899999993,30,0.546501153132034,0.980138305251483,1
145,"gfdl-esm4 ssp126","0.5",0.591214583933488,0,30,0.532074936847836,0.985137075414081,1
145,"gfdl-esm4 ssp585","0.5",0.437998751901027,0.0437113116455693,30,0.211397200158567,0.996390043849395,0.999450907037593
145,"ipsl-cm6a-lr ssp126","0.5",0.751766896240005,0.175489441990976,30,0.46662226440561,0.943697399153317,1
145,"ipsl-cm6a-lr ssp585","0.5",0.874844455594538,0.192603368061103,30,0.303236911503766,0.999996777581951,1
146,"gfdl-esm4 ssp126","0.5",0.334953773451413,0.0173519010000002,30,0.285328172682638,0.79188180891231,0.998805808640571
146,"gfdl-esm4 ssp585","0.5",0.107426761876284,0,30,0.352542124533846,0.975937943542264,0.996684194694548
146,"ipsl-cm6a-lr ssp126","0.5",0.310840502348598,0.00302969699999989,30,0.16699211788988,0.988568493682777,0.992804137392279
146,"ipsl-cm6a-lr ssp585","0.5",0.47189375138349,0.0834820739401959,30,0.448913928402763,0.967613933387887,1
147,"gfdl-esm4 ssp126","0.5",0.562474571277576,0.07069350380625,30,0.234200469429,0.982715311165103,1
147,"gfdl-esm4 ssp585","0.5",0.547293315819051,0.0429992900841757,30,0.389747131654853,0.99813096297878,1
147,"ipsl-cm6a-lr ssp126","0.5",0.344990306072746,0.0281792619849404,30,0.13454334552,0.853661368938884,1
147,"ipsl-cm6a-lr ssp585","0.5",0.700978138047992,0.158355640945887,30,0.257230042871125,0.943807932338708,1
149,"gfdl-esm4 ssp126","0.5",0.289077280819068,-2.22044604925031e-16,30,0.508573941594568,0.979220899472972,0.985640374748485
149,"gfdl-esm4 ssp585","0.5",0.203045070780479,0.00423731000884375,30,0.43296203842758,0.948308252973251,0.994782779899574
149,"ipsl-cm6a-lr ssp126","0.5",0.0663963398361042,0.00100989899999993,30,0.21753313051998,0.956057517770437,0.959381660589906
149,"ipsl-cm6a-lr ssp585","0.5",0.389210114457379,0.00201979799999985,30,0.679210531029492,0.982757293581452,1
151,"gfdl-esm4 ssp126","0.5",0.29851333228751,0.0100826716641568,30,0.0860569347996505,0.727068039313611,0.990148311843876
151,"gfdl-esm4 ssp585","0.5",0.97418249209661,0.530454107678532,30,0.0992218214050128,0.960727366738129,1
151,"ipsl-cm6a-lr ssp126","0.5",0.983405933424366,0.672532763204901,30,0.124568346218054,0.769166151248004,1
151,"ipsl-cm6a-lr ssp585","0.5",0.770416048492755,0.166396305456035,30,0.529953671646571,0.997820021293726,1
152,"gfdl-esm4 ssp126","0.5",0.419073696751047,0.00666599999999951,30,0.577642843664847,0.988311755953547,0.998529574374245
152,"gfdl-esm4 ssp585","0.5",0.38260162024431,0.00201979799999996,30,0.435748183543449,0.948308252973251,1
152,"ipsl-cm6a-lr ssp126","0.5",0.139964308257019,0.0010098989999997,30,0.279653392845239,0.934089572177047,1
152,"ipsl-cm6a-lr ssp585","0.5",0.555605028867256,0.0745929182894397,30,0.409646074157092,0.979307924614727,1
188,"gfdl-esm4 ssp126","0.5",0.148275678699361,0,30,0.158950894240394,0.968147787959546,1
188,"gfdl-esm4 ssp585","0.5",0.422104798484241,0.000826280999999929,30,0.0903927019556051,0.968537038177544,1
188,"ipsl-cm6a-lr ssp126","0.5",0.212564659505997,1.11022302462516e-16,30,0.469394333448642,0.9223831851065,1
188,"ipsl-cm6a-lr ssp585","0.5",0.366122891210249,0.00201979799999996,30,0.746650378594676,0.992550558508573,1
579,"gfdl-esm4 ssp126","0.5",0.271763944876568,0.0293079597353665,30,0.36745471279043,0.990408629512401,0.996358381773742
579,"gfdl-esm4 ssp585","0.5",0.747120208778321,0.114980719744373,30,0.341930595662118,0.962216078065537,0.999952251837454
579,"ipsl-cm6a-lr ssp126","0.5",0.329458917727038,0.00980862642831548,30,0.0921118549234443,0.982288072788977,0.998867762030717
579,"ipsl-cm6a-lr ssp585","0.5",0.63912158882462,0.121954185016826,30,0.213488861203458,0.987397705506249,1
582,"gfdl-esm4 ssp126","0.5",0.149,0,30,0.1005625,0.763804,0.99028
582,"gfdl-esm4 ssp585","0.5",0,0,30,0,0.73,1
582,"ipsl-cm6a-lr ssp126","0.5",0,0,30,0.13336,0.537050927037,1
582,"ipsl-cm6a-lr ssp585","0.5",0.2026912,-2.22044604925031e-16,30,0,0.352,1
583,"gfdl-esm4 ssp126","0.5",0.344546253822584,0.0141886719822191,30,0.255821303189516,0.973450509471398,0.989947638067115
583,"gfdl-esm4 ssp585","0.5",0.571847974554059,0.126714049146,30,0.178845746838936,0.999032040387917,0.996554908252043
583,"ipsl-cm6a-lr ssp126","0.5",0.97470402475036,0.664046677713416,30,0.207908662157393,0.984705366377766,1
583,"ipsl-cm6a-lr ssp585","0.5",0.20169015192225,0.00403959599999992,30,0.377107459250642,0.996490042445242,0.987650264024024
620,"gfdl-esm4 ssp126","0.5",0.838192675849861,0.28587541492537,30,0.159494788974318,0.731738591264427,0.999826995178182
620,"gfdl-esm4 ssp585","0.5",0.437151738297119,0.00264277882114172,30,0.291729027410438,0.944127968126944,1
620,"ipsl-cm6a-lr ssp126","0.5",0.198384506477732,0,30,0.285600516873187,0.971199707280618,0.979890075264678
620,"ipsl-cm6a-lr ssp585","0.5",0.250218776553768,0.00908093183207825,30,0.231118984168687,0.959275729063154,1
640,"gfdl-esm4 ssp126","0.5",0.45580991378965,0,30,0.619464654654159,0.999209573746442,0.998640067265659
640,"gfdl-esm4 ssp585","0.5",0.754349337039586,0.159375651972179,30,0.439840227861793,0.991030698510846,0.999930245737729
640,"ipsl-cm6a-lr ssp126","0.5",0.325242400077261,0.0183487500651238,30,0.410517856696834,0.932884444342535,1
640,"ipsl-cm6a-lr ssp585","0.5",0.419478258981402,0.0370474080000001,30,0.287915951783888,0.985552045000187,0.997458130777209
755,"gfdl-esm4 ssp126","0.5",0.567463979047851,0.0748498613421585,30,0.120672984915416,0.8488759375289,0.995904959005382
755,"gfdl-esm4 ssp585","0.5",0.81210712695251,0.177499517279863,30,0.508782529342464,0.99788269219402,1
755,"ipsl-cm6a-lr ssp126","0.5",0.639594557902348,0.0638569852482449,30,0.393477382146718,0.943473333731244,1
755,"ipsl-cm6a-lr ssp585","0.5",0.627906829916209,0.114374657245484,30,0.398895388963572,0.994575453825304,0.999880207552957
762,"gfdl-esm4 ssp126","0.5",0.714196189238422,0.163513634460018,30,0.265213327520669,0.971787833662645,0.999055525721451
762,"gfdl-esm4 ssp585","0.5",0.375181268782239,0.01720668653724,30,0.22115081609035,0.914489430526495,1
762,"ipsl-cm6a-lr ssp126","0.5",0.325291764004268,0.0258494177106088,30,0.261569124426095,0.944573711572792,0.999106766067645
762,"ipsl-cm6a-lr ssp585","0.5",0.439316198631092,0.0260891204592723,30,0.204724348637533,0.993382048731626,1
764,"gfdl-esm4 ssp126","0.5",0.478994788647662,0.0573824829877723,30,0.122600928129587,0.811298548797457,0.995640868221921
764,"gfdl-esm4 ssp585","0.5",0.952659728582442,0.563697207735609,30,0.17255283044976,0.98106457465277,0.99999221653833
764,"ipsl-cm6a-lr ssp126","0.5",0.946529654045433,0.446816193200558,30,0.078789394,0.783604628006482,0.999999206079778
764,"ipsl-cm6a-lr ssp585","0.5",0.650568156266465,0.107010504195427,30,0.136871825089994,0.998754296103727,0.997610519561566
838,"gfdl-esm4 ssp126","0.5",0.668406207296768,0.162223901179197,30,0.126374939499166,0.991498822838441,0.99870487712317
838,"gfdl-esm4 ssp585","0.5",0.251113101559807,0.0190666977126269,30,0.36830530353713,0.950615631608195,0.993904923029675
838,"ipsl-cm6a-lr ssp126","0.5",0.0894965363147178,0.00348867773369999,30,0.240747333380388,0.912778384349438,1
