"regions","climates","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down","at_least_one_shock_up","at_least_one_shock_down"
1096,"ipsl-cm6a-lr ssp585",0.632638349203889,0.0923703436733828,30,0.40835966407757,0.993299023179824,0.999830153550906
1097,"gfdl-esm4 ssp126",0.318333605694862,0.0203911961108423,30,0.187971159514265,0.8603566533385,0.996896493788093
1097,"gfdl-esm4 ssp585",0.33021095177452,0.0115379159926108,30,0.491301219090181,0.980045973549177,1
1097,"ipsl-cm6a-lr ssp126",0.444751357024917,0,30,0.237782832664146,0.921933774010587,1
1097,"ipsl-cm6a-lr ssp585",0.579777896589,0.026351025702136,30,0.383124020447178,0.974822839887713,0.999597265193782
1098,"gfdl-esm4 ssp126",0.0967776682295648,0,30,0.0857415303038974,0.652972097697994,0.96040585769614
1098,"gfdl-esm4 ssp585",0.833029234694622,0.189218967538476,30,0.332265433058706,0.971439444524057,1
1098,"ipsl-cm6a-lr ssp126",0.828287304977881,0.189354597360817,30,0.229676876139852,0.734453076042254,0.999997238230624
1098,"ipsl-cm6a-lr ssp585",0.809224730867971,0.188481971553405,30,0.367258323337086,0.99236822011276,1
1101,"gfdl-esm4 ssp126",0.261918040468933,0.0148124280149535,30,0.422063869748702,0.97805380829934,0.98391176787235
1101,"gfdl-esm4 ssp585",0.850275887943554,0.240702325887425,30,0.667255187559759,0.988644869980289,1
1101,"ipsl-cm6a-lr ssp126",0.568416880207062,0.084146806296,30,0.235426123327011,0.879789330470396,1
1101,"ipsl-cm6a-lr ssp585",0.65477049011428,0.0944534347265105,30,0.543511178746696,0.950325782024956,1
1111,"gfdl-esm4 ssp126",0.0388750752854999,0,30,0.177807452737996,0.741871755412911,0.985743790005127
1111,"gfdl-esm4 ssp585",0.132087428729176,0.00330512400000005,30,0.139733621235818,0.891998649117154,0.973519402986392
1111,"ipsl-cm6a-lr ssp126",0.120946882284,-2.22044604925031e-16,30,0.120637568395601,0.646567647288852,1
1111,"ipsl-cm6a-lr ssp585",0.358771360588878,0.0311637353129963,30,0.187835745712393,0.837051656681518,1
1115,"gfdl-esm4 ssp126",0.437492537012428,0,30,0.393775298557833,0.842903635035833,1
1115,"gfdl-esm4 ssp585",0.219152674805732,0.0122820099358812,30,0.304389843661797,0.9453567222631,1
1115,"ipsl-cm6a-lr ssp126",0.171188573264332,0.000751089429000151,30,0.180347817084941,0.923801397117053,1
1115,"ipsl-cm6a-lr ssp585",0.18909310060166,0.00758944736098244,30,0.392566586994264,0.959856821544148,1
1144,"gfdl-esm4 ssp126",0.107497424988469,0,30,0.158510948083506,0.854802862419762,0.954380128016407
1144,"gfdl-esm4 ssp585",0.0522189568714018,1.11022302462516e-16,30,0.110919225265001,0.891998649117154,0.93379850746598
1144,"ipsl-cm6a-lr ssp126",0.0506303684567998,-2.22044604925031e-16,30,0.0828883566620385,0.803646729817883,1
1144,"ipsl-cm6a-lr ssp585",0.319427303415552,0.0110192834159998,30,0.188507562798638,0.864215145512709,1
1145,"gfdl-esm4 ssp126",0.104623239231311,0,30,0.187479854152514,0.741871755412911,0.992700820482625
1145,"gfdl-esm4 ssp585",0.0164573459709038,0,30,0.0944564434061241,0.891998649117154,1
1145,"ipsl-cm6a-lr ssp126",0.0477034435687426,-2.22044604925031e-16,30,0.109512385001407,0.646567647288852,0.98575089917064
1145,"ipsl-cm6a-lr ssp585",0.279363294134745,-2.22044604925031e-16,30,0.4150483113568,0.837051656681518,1
1170,"gfdl-esm4 ssp126",0.610112350469851,0.119803908270824,30,0.177098547722881,0.982659745740295,0.989292255718597
1170,"gfdl-esm4 ssp585",0.330476922763303,0.0264409919999997,30,0.297776426218757,0.96995616003632,1
1170,"ipsl-cm6a-lr ssp126",0.235176245126299,0.0210338091359999,30,0.221181627924682,0.946670740632025,0.967293514234977
1170,"ipsl-cm6a-lr ssp585",0.976777166963081,0.505508148756874,30,0.554549096065491,0.982971244027746,1
1173,"gfdl-esm4 ssp126",0.178608299962572,0.00150217885799997,30,0.208398112958066,0.856254514382625,0.990875468039459
1173,"gfdl-esm4 ssp585",0.135413763569054,-2.22044604925031e-16,30,0.14277529106114,0.911843941714449,1
1173,"ipsl-cm6a-lr ssp126",0.153357951004321,0.00661024799999999,30,0.21701390921037,0.823283823644426,1
1173,"ipsl-cm6a-lr ssp585",0.250699798748274,0,30,0.162359625710594,0.830981686964596,1
4,"gfdl-esm4 ssp126",0.124171872168577,0.00300435771599983,20,0.0658194615137677,0.82650513519276,0.943313433061696
4,"gfdl-esm4 ssp585",0.230933148548153,0.0198307439999998,20,0.186208353403981,0.997414274259905,1
4,"ipsl-cm6a-lr ssp126",0.119957335627907,0.00600871543199988,20,0.03030606,0.730041250589393,0.922395626212611
4,"ipsl-cm6a-lr ssp585",0.49064610718658,0.02478843,20,0.231944737606847,0.960975009877724,1
6,"gfdl-esm4 ssp126",0.285064682944908,0.00826280999999973,20,0,0.435492200663697,1
6,"gfdl-esm4 ssp585",0.363735023471371,0.0747467832105724,20,0.131808147640722,0.997542083412036,0.970137779215422
6,"ipsl-cm6a-lr ssp126",0.00826280999999995,0,20,0.186082187356853,0.858287519307992,1
6,"ipsl-cm6a-lr ssp585",0.886241396466014,0.27214737140776,20,0.404431424596687,0.931429497224313,1
7,"gfdl-esm4 ssp126",0.394841495212037,0.034709256,20,0.0433842975000001,0.779936940689542,0.991487090929062
7,"gfdl-esm4 ssp585",0.00826280999999995,0,20,0.116602220123631,0.895041950192012,0.993508445377467
7,"ipsl-cm6a-lr ssp126",0.265591135571857,0.00826198371899967,20,0,0.373910594102186,1
7,"ipsl-cm6a-lr ssp585",0.140961247507975,0.0055079891459997,20,0.246794694545727,0.576630911335656,0.996531371199624
9,"gfdl-esm4 ssp126",0.154391794197338,0,20,0.449185518983024,0.883363824473401,1
9,"gfdl-esm4 ssp585",0.206149886502651,0.00454499999999958,20,0.248112293253019,0.900023873336804,1
9,"ipsl-cm6a-lr ssp126",0.04131405,0,20,0.00826280999999995,0.430822121098297,1
9,"ipsl-cm6a-lr ssp585",0.485090521679297,0.00991537200000003,20,0.17353719,0.625867826858253,1
16,"gfdl-esm4 ssp126",0.188560631142,0,20,0.0998052718188701,0.873505234465584,1
16,"gfdl-esm4 ssp585",0.743421178623618,0.240822340290234,20,0.0761621759490538,0.897779423824348,1
16,"ipsl-cm6a-lr ssp126",0.023286251142,0.00075108942900004,20,0.00826280999999995,0.973605741421909,0.486805959623367
16,"ipsl-cm6a-lr ssp585",0.147922440845476,0.00150217885799997,20,0.21209953925293,0.919191627124141,0.948584714916921
17,"gfdl-esm4 ssp126",0.1818,0,20,0.28756352457381,0.940741448052333,1
17,"gfdl-esm4 ssp585",0.0683565745679999,0.00300435771599994,20,0.0802262462476769,0.810367419067042,0.755052484528233
17,"ipsl-cm6a-lr ssp126",0.158591999389091,0.00075108942900004,20,0.215571361879075,0.706590738249044,0.898210238349748
17,"ipsl-cm6a-lr ssp585",0.0772396955984211,0.00075108942900004,20,0.247537900754269,0.942770756045067,1
27,"gfdl-esm4 ssp126",0.821105213165596,0.246830205644571,20,0.247480642535149,0.82285664338162,0.999864877088186
27,"gfdl-esm4 ssp585",0.897021535307577,0.545345176777483,20,0.215139874919186,0.985922847032135,0.999547025783714
27,"ipsl-cm6a-lr ssp126",0.0473640831697878,0.00075108942900004,20,0.028928649573,0.683786905809924,0.954190484607134
27,"ipsl-cm6a-lr ssp585",0.156973377646613,1.11022302462516e-16,20,0.0801204238563447,0.878531809300954,0.967416718019673
36,"gfdl-esm4 ssp126",0.314076022990528,0,20,0.0239069986220526,0.533455297893603,0.951413803316468
36,"gfdl-esm4 ssp585",0.41807497586294,0.0320620394327312,20,0.268319237102406,0.897147673870219,1
36,"ipsl-cm6a-lr ssp126",0.230587116243475,0.00495768599999991,20,0.226754471058764,0.94951712898188,0.99116665645956
36,"ipsl-cm6a-lr ssp585",0.440016033000333,0.0248771071346485,20,0.468554386844305,0.857521960956216,1
46,"gfdl-esm4 ssp126",0.0738281126582883,0,20,0.0898052011575329,0.920940773502709,0.899236197806075
46,"gfdl-esm4 ssp585",0.0703144308958997,0,20,0.0926856447424561,0.80212169481533,0.884798559058298
46,"ipsl-cm6a-lr ssp126",0.613320304524327,0.0247979335949999,20,0.0410409538836156,0.96768039479874,1
46,"ipsl-cm6a-lr ssp585",0.72686235930467,0.0578487599999996,20,0.23833633436861,0.92113337233162,1
52,"gfdl-esm4 ssp126",0.144743688819327,0,20,0.01818,0.538119718583037,0.960914392887658
52,"gfdl-esm4 ssp585",0.261336793244671,0.0340918909858654,20,0.950166583230114,0.997086691148322,1
52,"ipsl-cm6a-lr ssp126",0.0151530299999999,0,20,0.10908,0.861432875369681,0.972404324686659
52,"ipsl-cm6a-lr ssp585",0.513440791134464,0.0283771179941805,20,0.387422295792186,0.943895614628933,1
94,"gfdl-esm4 ssp126",0.33533526118991,0.0431171603982,20,0,0.947606503451934,0.938415021631406
94,"gfdl-esm4 ssp585",0.0443223742284,1.11022302462516e-16,20,0.1224525318858,0.942053957885617,1
94,"ipsl-cm6a-lr ssp126",0.190078354112992,0.00484798182842339,20,0.216756105432427,0.894837955991055,0.989656873004865
94,"ipsl-cm6a-lr ssp585",0.40867385553454,0.032706940275234,20,0.419187889628893,0.565312849954346,1
95,"gfdl-esm4 ssp126",0.110703524527356,0.00619710750000002,20,0.221130925494239,0.830341019079009,1
95,"gfdl-esm4 ssp585",0.0806023282378496,0,20,0.295237551666246,0.951923245752288,1
95,"ipsl-cm6a-lr ssp126",0.1091,0,20,0.225279157798899,0.870941076334006,0.865644569105633
95,"ipsl-cm6a-lr ssp585",0.187636128363027,0.00825634236569617,20,0.198073514378874,0.962297218359304,0.957846680300932
97,"gfdl-esm4 ssp126",0.193856622025332,0.00974723851708914,20,0.0551988179318612,0.626753974434075,0.985252728677996
97,"gfdl-esm4 ssp585",0.200871985902725,0.0120032851543063,20,0.158910203803098,0.853143389611237,0.977701740150544
97,"ipsl-cm6a-lr ssp126",0.0489646502794563,-2.22044604925031e-16,20,0.0894770422346439,0.904996943113334,0.945244585352457
97,"ipsl-cm6a-lr ssp585",0.104837819497309,0,20,0.51247705292319,0.886886124276674,1
98,"gfdl-esm4 ssp126",0,0,20,0.0443223742283999,0.385255787944808,0.7619758016
98,"gfdl-esm4 ssp585",0.0363600000000001,1.11022302462516e-16,20,0,0.49791157,0.951312745277776
98,"ipsl-cm6a-lr ssp126",0.06668,0,20,0.045451818,0.0909,0.8545658176
98,"ipsl-cm6a-lr ssp585",0.06668,0,20,0,0.436512647777371,0.878796363539392
99,"gfdl-esm4 ssp126",0.0760545671800936,0.00300435771599994,20,0.160427548193849,0.970488145205413,0.640747236502377
99,"gfdl-esm4 ssp585",0.0262925921141999,0,20,0.0889667430304737,0.915183270388163,0.731259577060354
99,"ipsl-cm6a-lr ssp126",0.087853544764191,0,20,0.023286251142,0.894830214797587,0.779550665577136
99,"ipsl-cm6a-lr ssp585",0.30220518650621,-2.22044604925031e-16,20,0.306780889950782,0.97996667500907,1
120,"gfdl-esm4 ssp126",0.170687614951846,0.00165256199999975,20,0.104122314,0.435492200663697,0.993919804359253
120,"gfdl-esm4 ssp585",0.321691624946307,0.0440528666464117,20,0.243221647923323,0.998361363907578,0.985666134023403
120,"ipsl-cm6a-lr ssp126",0,0,20,0.0971005948156553,0.659876441396838,0.801303189871537
120,"ipsl-cm6a-lr ssp585",0.42758859514504,0.0217399065803591,20,0.26452323315849,0.94343147233726,0.994944091922045
121,"gfdl-esm4 ssp126",0.0827935973967894,0.00300210117467858,20,0.144543350953624,0.924414677529801,0.917053948759432
121,"gfdl-esm4 ssp585",0.262690020650076,-2.22044604925031e-16,20,0.17792074608114,0.939665550200356,1
121,"ipsl-cm6a-lr ssp126",0.0393603672214945,0.00075108942900004,20,0.341080415658881,0.805989065531527,1
121,"ipsl-cm6a-lr ssp585",0.331572170501031,0.025786808066982,20,0.477219887613393,0.845393401120286,1
123,"gfdl-esm4 ssp126",0.249625238429693,0,20,0.069858753426,0.693885055935422,1
123,"gfdl-esm4 ssp585",0.519191694701213,0.100290663636068,20,0.29877612969749,0.993846513945835,1
123,"ipsl-cm6a-lr ssp126",0.00826280999999995,0,20,0.02778889,0.750581669349896,1
123,"ipsl-cm6a-lr ssp585",0.827590860550772,0.280227421728,20,0.359951709139785,0.904173507090264,1
124,"gfdl-esm4 ssp126",0.322467698103524,0.0165256199999999,20,0.00826280999999995,0.935582802495485,1
124,"gfdl-esm4 ssp585",0.24792975,0,20,0.485828470578638,0.918221290229291,1
124,"ipsl-cm6a-lr ssp126",0.0988315609106424,0.00300435771599994,20,0.118089216453956,0.75012998535982,0.955386026130879
124,"ipsl-cm6a-lr ssp585",0.314145553615974,0,20,0.360841146625857,0.95256578060739,0.982366216372816
127,"gfdl-esm4 ssp126",0.588839193236653,0.00826280999999995,20,0.0876488569755831,0.575864211315074,1
127,"gfdl-esm4 ssp585",0.962345666258148,0.611122257191302,20,0.352853836734507,0.992116349824044,0.9999262886873
127,"ipsl-cm6a-lr ssp126",0.488192105361002,0.0387415054704937,20,0.164609793433509,0.885064267283254,0.989092832957122
127,"ipsl-cm6a-lr ssp585",0.896552064342874,0.301211790217631,20,0.754640500997928,0.991329590306854,1
128,"gfdl-esm4 ssp126",0.2030070681722,0.00991719000000002,20,0.115916386848557,0.870354821925874,0.967487927443879
128,"gfdl-esm4 ssp585",0.120517699688427,0.00330512399999983,20,0.206512458007056,0.943663152154213,0.977892830079991
128,"ipsl-cm6a-lr ssp126",0.0165256199999999,0,20,0.359655205017799,0.821854620726475,0.993002305740703
128,"ipsl-cm6a-lr ssp585",0.16422337890007,0.00605202742727251,20,0.102131341103186,0.82043401767453,0.939685720757332
130,"gfdl-esm4 ssp126",0.861611750599339,0.263945174742817,20,0.0821939487814588,0.67075792614795,1
130,"gfdl-esm4 ssp585",0.366587190764892,0.00150217885799975,20,0.230939593138128,0.93891155622144,0.989696530558891
130,"ipsl-cm6a-lr ssp126",0.316792133973434,0.0265920630532486,20,0.531309808900198,0.97423154174343,1
130,"ipsl-cm6a-lr ssp585",0.849575681611456,0.311274736830876,20,0.175875807912477,0.780110539217363,1
132,"gfdl-esm4 ssp126",0.228096850036078,1.11022302462516e-16,20,0.069858753426,0.690793672873865,0.984009638411887
132,"gfdl-esm4 ssp585",0.180661560471034,0.0117873763573095,20,0.312634893043658,0.99326967751143,0.995971100388771
132,"ipsl-cm6a-lr ssp126",0.00826280999999995,0,20,0.513108113148,0.67075792614795,1
132,"ipsl-cm6a-lr ssp585",0.600129337113496,0.131943598774708,20,0.17392571176888,0.920147783458317,1
135,"gfdl-esm4 ssp126",0.737618385128259,0.141357827956444,20,0.222068822785424,0.664074471325443,0.999749885873759
135,"gfdl-esm4 ssp585",0.678783584476313,0.0584486335539214,20,0.482770936167789,0.959359400971502,0.999715797457096
135,"ipsl-cm6a-lr ssp126",0.173202535929114,0.00750186812471421,20,0.139419256769664,0.925649490694189,0.997922619360219
135,"ipsl-cm6a-lr ssp585",0.699592986879325,0.16087185413906,20,0.308787931620762,0.826493037889721,0.999654275780024
136,"gfdl-esm4 ssp126",0.0797879303883866,0.000751089428999818,20,0.242746314802932,0.993902699810861,1
136,"gfdl-esm4 ssp585",0.0990903845012451,0.00279953562871149,20,0.756637310678867,0.954939204997357,1
136,"ipsl-cm6a-lr ssp126",0.0600937645679999,0.00300435771599983,20,0.111084070757638,0.831616358342172,0.927441194318971
136,"ipsl-cm6a-lr ssp585",0.118526846470399,0.00225326828700001,20,0.620898312386824,0.982862402183202,1
137,"gfdl-esm4 ssp126",0.264070983269682,-2.22044604925031e-16,20,0.0915182560912551,0.789175396007223,1
137,"gfdl-esm4 ssp585",0.130189402629206,0.00579323231419082,20,0.102040767972709,0.985040746323635,1
137,"ipsl-cm6a-lr ssp126",0.0164573459709038,0,20,0.0883974518094549,0.770963938840983,0.771911479426378
137,"ipsl-cm6a-lr ssp585",0.113997139702012,0,20,0.0472424526609904,0.917860854993304,0.869646829673003
140,"gfdl-esm4 ssp126",0.107503722482033,1.11022302462516e-16,20,0.1744751345568,0.920940773502709,0.98839200998726
140,"gfdl-esm4 ssp585",0.300868876614564,0.00991537200000003,20,0.247007572040538,0.80212169481533,0.992922023468542
140,"ipsl-cm6a-lr ssp126",0.272562508296,0,20,0.140889988796486,0.922429844710766,0.995297181496304
140,"ipsl-cm6a-lr ssp585",0.409091591222892,0.0396752893167999,20,0.0869451379015043,0.92113337233162,0.995523340828467
141,"gfdl-esm4 ssp126",0.00826280999999995,0,20,0.195321262284,0.622089553744641,1
141,"gfdl-esm4 ssp585",0.358775833369158,0.0400782645000001,20,0.225460836068916,0.791777532715667,0.992959960833256
141,"ipsl-cm6a-lr ssp126",0.00826280999999995,0,20,0.00826280999999995,0.568817573229042,1
141,"ipsl-cm6a-lr ssp585",0.441657272038203,0.000751089428999818,20,0.466798865884951,0.922424435964655,1
145,"gfdl-esm4 ssp126",0.264070983269682,-2.22044604925031e-16,20,0.0915182560912551,0.716061770336499,1
145,"gfdl-esm4 ssp585",0.175156848793053,0.0037509357572213,20,0.158902425032987,0.983378810172105,0.95082105003679
145,"ipsl-cm6a-lr ssp126",0.0164573459709038,0,20,0.270623871627093,0.934818870258755,0.89735605998427
145,"ipsl-cm6a-lr ssp585",0.729063578632653,0.19608805287,20,0.0164573459709038,0.909647844014195,1
146,"gfdl-esm4 ssp126",0.304693535228355,0.0157753568519996,20,0.122547033120784,0.580104636163839,0.986620675840733
146,"gfdl-esm4 ssp585",0.131871365096827,0.00300435771599994,20,0.239057645982029,0.956648835590619,0.967875368895144
146,"ipsl-cm6a-lr ssp126",0.194541087944938,0.0022532682869999,20,0.143235634885058,0.932539350350817,0.962682919483007
146,"ipsl-cm6a-lr ssp585",0.422248317339528,0.0696173037997546,20,0.352271168802398,0.87483457011341,1
147,"gfdl-esm4 ssp126",0.471392829403597,0.06347387356875,20,0.064043595,0.794216787885557,0.99875279749201
147,"gfdl-esm4 ssp585",0.467849145710069,0.0349223386326454,20,0.322747323177084,0.986615817177784,1
147,"ipsl-cm6a-lr ssp126",0.184775056856283,0.00959474616641631,20,0.015774530571,0.67075792614795,1
147,"ipsl-cm6a-lr ssp585",0.644457415067664,0.0950055179150023,20,0.230256399102096,0.890056610619692,1
149,"gfdl-esm4 ssp126",0.23102741491016,0,20,0.44061780343676,0.953424043409375,0.94026876197119
149,"gfdl-esm4 ssp585",0.116865554228795,0.00150217885799975,20,0.166192094570002,0.808339352510167,0.929763602300041
149,"ipsl-cm6a-lr ssp126",0.0394270514044026,0.00075108942900004,20,0.095191497068654,0.580104636163839,0.872767887425268
149,"ipsl-cm6a-lr ssp585",0.248461883983653,0,20,0.463421560436801,0.814904108082047,1
151,"gfdl-esm4 ssp126",0.210049738835743,0.00600871543199988,20,0.036807513426,0.379047630253764,0.946567676013
151,"gfdl-esm4 ssp585",0.67193264125774,0.0440237649770245,20,0.0526591054141234,0.815268209962372,1
151,"ipsl-cm6a-lr ssp126",0.560031981074409,0.124903770456973,20,0,0.430822121098297,0.99926736481258
151,"ipsl-cm6a-lr ssp585",0.645736692075726,0.0888247579333716,20,0.547314954955276,0.994880127766945,1
152,"gfdl-esm4 ssp126",0.345663797207807,0.00495768600000024,20,0.468584349408489,0.965068032557031,0.99044300191539
152,"gfdl-esm4 ssp585",0.309664403857296,0.00150217885799975,20,0.322411445250863,0.808339352510167,1
152,"ipsl-cm6a-lr ssp126",0.0918167000208067,0.000751089429000151,20,0.128090334235238,0.650101193315327,1
152,"ipsl-cm6a-lr ssp585",0.502376290180216,0.06610248,20,0.175816395149475,0.814904108082047,1
188,"gfdl-esm4 ssp126",0.104177588642873,0,20,0.00826280999999995,0.92191776766486,0.960644218683386
188,"gfdl-esm4 ssp585",0.316292935725,0,20,0.0462559565754987,0.918221290229291,1
188,"ipsl-cm6a-lr ssp126",0.235375510585314,0.00300435771599994,20,0.331943227331561,0.75012998535982,1
188,"ipsl-cm6a-lr ssp585",0.420811249218489,0.0198307440000001,20,0.516634026158562,0.977043674487616,1
579,"gfdl-esm4 ssp126",0.183260420358013,0.0199807966296,20,0.325197492066292,0.958275280199751,0.965305398406756
579,"gfdl-esm4 ssp585",0.150736003047064,1.11022302462516e-16,20,0.301630080943671,0.915717565318663,0.996168874841824
579,"ipsl-cm6a-lr ssp126",0.399939101825,0.0249704608418817,20,0.103180070438266,0.951010510594675,0.998628631392184
579,"ipsl-cm6a-lr ssp585",0.579781024312818,0.109711397560774,20,0.175419487568864,0.97823951406032,1
582,"gfdl-esm4 ssp126",0.068175,0,20,0.0702407025,0.692627893972404,0.814043595
582,"gfdl-esm4 ssp585",0,0,20,0,0.66527438,0.323788128858
582,"ipsl-cm6a-lr ssp126",0,0,20,0,0.39390303,1
582,"ipsl-cm6a-lr ssp585",0.1654665456,0,20,0,0.323788128858,1
583,"gfdl-esm4 ssp126",0.208603134830257,0.00826281000000006,20,0.233994510213532,0.927714279502947,0.931164749833223
583,"gfdl-esm4 ssp585",0.485674950601096,0.0986153400888299,20,0.184729307440014,0.994332935997034,0.98300349538597
583,"ipsl-cm6a-lr ssp126",0.03029697,0,20,0.0246518819418078,0.907999234880823,0.623642650182487
583,"ipsl-cm6a-lr ssp585",0.123875831038127,0.00599968926671401,20,0.193161826303634,0.928301474269888,0.926378680051618
620,"gfdl-esm4 ssp126",0.65512094197916,0.161609444332983,20,0.0454820710847981,0.538941840958606,1
620,"gfdl-esm4 ssp585",0.35046176500814,0.00165256199999997,20,0.137063216075767,0.858863207434526,1
620,"ipsl-cm6a-lr ssp126",0.185293706032189,0.00150217885800008,20,0.32224706293715,0.961027761971108,0.978055899574732
620,"ipsl-cm6a-lr ssp585",0.122177752982038,0.00495768600000013,20,0.0631069823296756,0.934296295205357,1
640,"gfdl-esm4 ssp126",0.220442423165766,0,20,0.452486390822485,0.995952142804449,0.981376792139408
640,"gfdl-esm4 ssp585",0.686467328122663,0.141014780080366,20,0.210830186355218,0.962292494573265,0.99884653884749
640,"ipsl-cm6a-lr ssp126",0.223039403645027,0.00991537200000003,20,0.0409044058254234,0.689513467059121,0.925693653107453
640,"ipsl-cm6a-lr ssp585",0.319334894323127,0.0242448479999999,20,0.224195999892063,0.872303172462751,0.986807687474
755,"gfdl-esm4 ssp126",0.252293750256795,0.0165014020247857,20,0.0875058247710092,0.653589788937278,0.944466063980609
755,"gfdl-esm4 ssp585",0.255787980208658,0.0103285125000001,20,0.362615498497783,0.974145256855296,0.999278367181394
755,"ipsl-cm6a-lr ssp126",0.404873557263928,0.0210291462149234,20,0.221765840614524,0.817054522252095,1
755,"ipsl-cm6a-lr ssp585",0.537313129775857,0.096663660415078,20,0.363953081136012,0.985228519464877,0.99834754061876
762,"gfdl-esm4 ssp126",0.598223342877655,0.113149130274895,20,0.162303364203549,0.868578134150034,0.994063274854397
762,"gfdl-esm4 ssp585",0.0779764690278001,1.11022302462516e-16,20,0.215803889324513,0.906131663855905,1
762,"ipsl-cm6a-lr ssp126",0.0801957722020651,0.00287695680989319,20,0.256683187865035,0.91982858896423,0.994943839116529
762,"ipsl-cm6a-lr ssp585",0.307253162619021,0.0186911668434095,20,0.167875014679307,0.992021065291886,1
764,"gfdl-esm4 ssp126",0.127395450797285,0.00450653657400002,20,0.036807513426,0.441136036820625,0.909144764251538
764,"gfdl-esm4 ssp585",0.348881421263251,0.0360589028399998,20,0.100416888055807,0.916868408450026,0.979339198004412
764,"ipsl-cm6a-lr ssp126",0.57673898824859,0.156522457754298,20,0,0.482560390290462,0.997996636825347
764,"ipsl-cm6a-lr ssp585",0.439633080107694,0.0311892432691228,20,0.280714951314772,0.994785313871485,0.9877618696296
838,"gfdl-esm4 ssp126",0.201981972596127,0.0022532682869999,20,0,0.947606503451934,0.90146403461025
838,"gfdl-esm4 ssp585",0.00826280999999995,0,20,0.431153472766885,0.956540468414213,0.966744619737979
838,"ipsl-cm6a-lr ssp126",0.0963912748931496,0.00484798182842339,20,0.118097439514472,0.772843169690612,0.906908133369124
838,"ipsl-cm6a-lr ssp585",0.491507328788675,0.0695861502448016,20,0.0483106111854188,0.637775197866956,0.989380145695346
857,"gfdl-esm4 ssp126",0.0894641058428808,0.00450653657400002,20,0.113199972486918,0.958275280199751,0.974300295116115
857,"gfdl-esm4 ssp585",0.0668555526851999,0,20,0.1534152871127,0.915717565318663,0.866974820896666
857,"ipsl-cm6a-lr ssp126",0.023286251142,0.00075108942900004,20,0.103180070438266,0.921609762182814,0.903608421379581
857,"ipsl-cm6a-lr ssp585",0.127363529526816,0.00819378479884669,20,0.270294871535712,0.984889760322485,0.913095303338593
863,"gfdl-esm4 ssp126",0.472981501022447,0.108354358935,20,0.620629398111816,0.84294541909862,1
863,"gfdl-esm4 ssp585",0.269890272032538,0.00150217885799986,20,0.0164573459709038,0.920482858356243,1
863,"ipsl-cm6a-lr ssp126",0.286393558554657,0.00150217885799997,20,0.00826280999999995,0.906314230461466,0.993640883042371
863,"ipsl-cm6a-lr ssp585",0.775645926203005,0.0944143743261815,20,0.015774530571,0.944466063980609,1
869,"gfdl-esm4 ssp126",0.14209334795358,-2.22044604925031e-16,20,0.022725,0.576619150497773,0.990499694311333
869,"gfdl-esm4 ssp585",0.350700106761966,0.0840105363638106,20,0.13785949668748,0.997815151876771,0.93778704003213
869,"ipsl-cm6a-lr ssp126",0.0655553721708,1.11022302462516e-16,20,0.204953309040231,0.659876441396838,0.933764418343677
869,"ipsl-cm6a-lr ssp585",0.51289642255643,0.11275506016988,20,0.161893427888612,0.932115051406769,0.984830910616349
878,"gfdl-esm4 ssp126",0.148099537179432,0.00600871543199988,20,0.124361710455577,0.379047630253764,1
878,"gfdl-esm4 ssp585",0.47181367062577,0.03605890284,20,0.131596943270807,0.815268209962372,1
878,"ipsl-cm6a-lr ssp126",0.568492009615084,0.124903770456973,20,0,0.525704073511211,0.998982451128584
878,"ipsl-cm6a-lr ssp585",0.650268911270068,0.0666430467236981,20,0.831246651451902,0.994880127766945,1
889,"gfdl-esm4 ssp126",0.331330610628419,0.0447244535641542,20,0.226649947809784,0.883178778987191,0.957330713777425
889,"gfdl-esm4 ssp585",0.584253202808853,0.0750605244457965,20,0.588547722449174,0.99187310290242,0.999888181326614
889,"ipsl-cm6a-lr ssp126",0.614916671901537,0.1564059054816,20,0.200721993514184,0.955116484722446,1
889,"ipsl-cm6a-lr ssp585",0.250689599598496,0.00495768600000024,20,0.285198727670172,0.873270389436926,0.997756958388602
901,"gfdl-esm4 ssp126",0.285344948503852,0,20,0.414374744785737,0.97126610135785,1
901,"gfdl-esm4 ssp585",0.254143963582403,0,20,0.0480356146218629,0.659876441396838,0.915673251146408
901,"ipsl-cm6a-lr ssp126",0.407222125440386,0.0300468822839999,20,0.03305124,0.799589510076174,0.990708405141937
901,"ipsl-cm6a-lr ssp585",0.355231380495096,0.0157424147011607,20,0.347484503877226,0.892260440710152,1
909,"gfdl-esm4 ssp126",0.0894641058428808,0.00450653657400002,20,0.0760771971504997,0.954669755020961,0.83937684447572
909,"gfdl-esm4 ssp585",0.0970980169999998,-2.22044604925031e-16,20,0.49522329986886,0.915717565318663,1
909,"ipsl-cm6a-lr ssp126",0.18607813668294,0.0270472198933114,20,0.103180070438266,0.921609762182814,0.957937799620565
909,"ipsl-cm6a-lr ssp585",0.185533961402157,0.0114718273240572,20,0.282115671903594,0.980415323291336,1
910,"gfdl-esm4 ssp126",0.0894641058428808,0.00450653657400002,20,0.081314761531249,0.959202280891157,0.83937684447572
910,"gfdl-esm4 ssp585",0.18372081835653,0.00991537200000003,20,0.153770628717697,0.915717565318663,0.976025909862182
910,"ipsl-cm6a-lr ssp126",0.237444774554459,0.00075108942900004,20,0.277088568325531,0.959177058478542,1
