"regions","climates","spans","at_least_half_shocks","at_least_half_bis_shocks","time_window"
"Liberia","gfdl-esm4 ssp126","shock_0.5",0.00605939399999977,0.0715582939169761,30
"Liberia","gfdl-esm4 ssp585","shock_0.5",0.0963311134832963,0.41411931179955,30
"Liberia","ipsl-cm6a-lr ssp126","shock_0.5",0.0576444037009092,0.352921226881928,30
"Liberia","ipsl-cm6a-lr ssp585","shock_0.5",0.0644321156866354,0.45772786938679,30
"Libya","gfdl-esm4 ssp126","shock_0.5",0.402124277674779,0.402124277674779,30
"Libya","gfdl-esm4 ssp585","shock_0.5",0.696886899495451,0.696886899495451,30
"Libya","ipsl-cm6a-lr ssp126","shock_0.5",0.424897273622712,0.424897273622712,30
"Libya","ipsl-cm6a-lr ssp585","shock_0.5",0.919217505313649,0.919217505313649,30
"Liechtenstein","gfdl-esm4 ssp126","shock_0.5",0.428610667187255,0.428610667187255,30
"Liechtenstein","gfdl-esm4 ssp585","shock_0.5",0.717412172816365,0.717412172816365,30
"Liechtenstein","ipsl-cm6a-lr ssp126","shock_0.5",0.1274766,0.1274766,30
"Liechtenstein","ipsl-cm6a-lr ssp585","shock_0.5",0.223452604492187,0.223452604492187,30
"Lithuania","gfdl-esm4 ssp126","shock_0.5",0.0389576903765808,0.32499336007872,30
"Lithuania","gfdl-esm4 ssp585","shock_0.5",0.00113624999999995,0.259577914313978,30
"Lithuania","ipsl-cm6a-lr ssp126","shock_0.5",0.238001504295269,0.542415592818297,30
"Lithuania","ipsl-cm6a-lr ssp585","shock_0.5",0.029964344899354,0.227370722125234,30
"Macedonia","gfdl-esm4 ssp126","shock_0.5",0.534115120444636,0.841872896862344,30
"Macedonia","gfdl-esm4 ssp585","shock_0.5",0.391889684086491,0.753581778249274,30
"Macedonia","ipsl-cm6a-lr ssp126","shock_0.5",0.0441199481616673,0.309648429541497,30
"Macedonia","ipsl-cm6a-lr ssp585","shock_0.5",0.299621085365575,0.666820519537663,30
"Madagascar","gfdl-esm4 ssp126","shock_0.5",0.354378834724031,0.354378834724031,30
"Madagascar","gfdl-esm4 ssp585","shock_0.5",0.536895143566554,0.536895143566554,30
"Madagascar","ipsl-cm6a-lr ssp126","shock_0.5",0.194456505409693,0.194456505409693,30
"Madagascar","ipsl-cm6a-lr ssp585","shock_0.5",0.335082437107172,0.335082437107172,30
"Malawi","gfdl-esm4 ssp126","shock_0.5",0.0699578862260235,0.387616381184499,30
"Malawi","gfdl-esm4 ssp585","shock_0.5",0.160780258899633,0.535263520276001,30
"Malawi","ipsl-cm6a-lr ssp126","shock_0.5",0.153144538776243,0.47034997713193,30
"Malawi","ipsl-cm6a-lr ssp585","shock_0.5",0.0493775251563023,0.34674372554936,30
"Malaysia","gfdl-esm4 ssp126","shock_0.5",0.0125309238137562,0.301222080397056,30
"Malaysia","gfdl-esm4 ssp585","shock_0.5",0.00112199778899968,0.265462841120776,30
"Malaysia","ipsl-cm6a-lr ssp126","shock_0.5",-2.22044604925031e-16,0.163862707478815,30
"Malaysia","ipsl-cm6a-lr ssp585","shock_0.5",0.00224399557799959,0.144083689534269,30
"Maldives","gfdl-esm4 ssp126","shock_0.5",0.750025,0.750025,30
"Maldives","gfdl-esm4 ssp585","shock_0.5",0.3333,0.3333,30
"Maldives","ipsl-cm6a-lr ssp126","shock_0.5",0.8148037039815,0.8148037039815,30
"Maldives","ipsl-cm6a-lr ssp585","shock_0.5",1,1,30
"Mali","gfdl-esm4 ssp126","shock_0.5",0.438511143756097,0.438511143756097,30
"Mali","gfdl-esm4 ssp585","shock_0.5",0.319520422433384,0.319520422433384,30
"Mali","ipsl-cm6a-lr ssp126","shock_0.5",0.498424638395036,0.498424638395036,30
"Mali","ipsl-cm6a-lr ssp585","shock_0.5",0.925052738250626,0.925052738250626,30
"Malta","gfdl-esm4 ssp126","shock_0.5",0.95550537109375,0.95550537109375,30
"Malta","gfdl-esm4 ssp585","shock_0.5",0.90625,0.90625,30
"Malta","ipsl-cm6a-lr ssp126","shock_0.5",0.919633326774673,0.919633326774673,30
"Malta","ipsl-cm6a-lr ssp585","shock_0.5",0.979071806762433,0.979071806762433,30
"Marshall Islands","gfdl-esm4 ssp126","shock_0.5",1,1,30
"Marshall Islands","gfdl-esm4 ssp585","shock_0.5",1,1,30
"Marshall Islands","ipsl-cm6a-lr ssp126","shock_0.5",0.9259259264815,0.9259259264815,30
"Marshall Islands","ipsl-cm6a-lr ssp585","shock_0.5",1,1,30
"Mauritania","gfdl-esm4 ssp126","shock_0.5",0.539506382023563,0.539506382023563,30
"Mauritania","gfdl-esm4 ssp585","shock_0.5",0.140073242563005,0.140073242563005,30
"Mauritania","ipsl-cm6a-lr ssp126","shock_0.5",0.334881899403239,0.334881899403239,30
"Mauritania","ipsl-cm6a-lr ssp585","shock_0.5",0.780083982342995,0.780083982342995,30
"Mauritius","gfdl-esm4 ssp126","shock_0.5",1,1,30
"Mauritius","gfdl-esm4 ssp585","shock_0.5",1,1,30
"Mauritius","ipsl-cm6a-lr ssp126","shock_0.5",0.9074157410185,0.9074157410185,30
"Mauritius","ipsl-cm6a-lr ssp585","shock_0.5",1,1,30
"Mexico","gfdl-esm4 ssp126","shock_0.5",0.0708768305277712,0.0708768305277712,30
"Mexico","gfdl-esm4 ssp585","shock_0.5",0.347652035368784,0.347652035368784,30
"Mexico","ipsl-cm6a-lr ssp126","shock_0.5",0.523439370201515,0.523439370201515,30
"Mexico","ipsl-cm6a-lr ssp585","shock_0.5",0.0613334957524772,0.0613334957524772,30
"Micronesia","gfdl-esm4 ssp126","shock_0.5",1,1,30
"Micronesia","gfdl-esm4 ssp585","shock_0.5",1,1,30
"Micronesia","ipsl-cm6a-lr ssp126","shock_0.5",1,1,30
"Micronesia","ipsl-cm6a-lr ssp585","shock_0.5",0.981690917939453,0.981690917939453,30
"Moldova","gfdl-esm4 ssp126","shock_0.5",0.0770561175986209,0.513016921155814,30
"Moldova","gfdl-esm4 ssp585","shock_0.5",0.0393506000394479,0.339624859682008,30
"Moldova","ipsl-cm6a-lr ssp126","shock_0.5",0.1611412551328,0.1611412551328,30
"Moldova","ipsl-cm6a-lr ssp585","shock_0.5",0.579083084270221,0.579083084270221,30
"Monaco","gfdl-esm4 ssp126","shock_0.5",0.269416671898666,0.269416671898666,30
"Monaco","gfdl-esm4 ssp585","shock_0.5",0.185498808529026,0.185498808529026,30
"Monaco","ipsl-cm6a-lr ssp126","shock_0.5",0.18676304412096,0.18676304412096,30
"Monaco","ipsl-cm6a-lr ssp585","shock_0.5",0.702441684835498,0.702441684835498,30
"Mongolia","gfdl-esm4 ssp126","shock_0.5",0.0224479396542597,0.212235980916316,30
"Mongolia","gfdl-esm4 ssp585","shock_0.5",0.00113625000000006,0.131540024797841,30
"Mongolia","ipsl-cm6a-lr ssp126","shock_0.5",0.00454500000000002,0.121620052265636,30
"Mongolia","ipsl-cm6a-lr ssp585","shock_0.5",0.0199267687869493,0.185744658734798,30
"Montenegro","gfdl-esm4 ssp126","shock_0.5",0.0598074921292762,0.335859766215937,30
"Montenegro","gfdl-esm4 ssp585","shock_0.5",0.0145316057849999,0.238824642789684,30
"Montenegro","ipsl-cm6a-lr ssp126","shock_0.5",0.000908999999999827,0.258391207379325,30
"Montenegro","ipsl-cm6a-lr ssp585","shock_0.5",0.0330787902904762,0.349235084701783,30
"Morocco","gfdl-esm4 ssp126","shock_0.5",0.0659985960160117,0.427979277716505,30
"Morocco","gfdl-esm4 ssp585","shock_0.5",0.190423162897432,0.640579607742278,30
"Morocco","ipsl-cm6a-lr ssp126","shock_0.5",0.0544673486229708,0.397240914692526,30
"Morocco","ipsl-cm6a-lr ssp585","shock_0.5",0.0269656455078032,0.317695461644156,30
"Mozambique","gfdl-esm4 ssp126","shock_0.5",0.0492448221660624,0.0492448221660624,30
"Mozambique","gfdl-esm4 ssp585","shock_0.5",0.304314945141411,0.304314945141411,30
"Mozambique","ipsl-cm6a-lr ssp126","shock_0.5",0.105155480316377,0.105155480316377,30
"Mozambique","ipsl-cm6a-lr ssp585","shock_0.5",0.240422029645488,0.240422029645488,30
"Myanmar","gfdl-esm4 ssp126","shock_0.5",0.815913305176943,0.815913305176943,30
"Myanmar","gfdl-esm4 ssp585","shock_0.5",0.00275230913164248,0.00275230913164248,30
"Myanmar","ipsl-cm6a-lr ssp126","shock_0.5",0.0765273754239789,0.0765273754239789,30
"Myanmar","ipsl-cm6a-lr ssp585","shock_0.5",0.156218095860615,0.156218095860615,30
"Namibia","gfdl-esm4 ssp126","shock_0.5",0.2585505365426,0.838033075383043,30
"Namibia","gfdl-esm4 ssp585","shock_0.5",0.186234502337882,0.867397710263038,30
"Namibia","ipsl-cm6a-lr ssp126","shock_0.5",0.10908,0.49190660625121,30
"Namibia","ipsl-cm6a-lr ssp585","shock_0.5",0.567986619281606,0.978062096031762,30
"Nauru","gfdl-esm4 ssp126","shock_0.5",1,1,30
"Nauru","gfdl-esm4 ssp585","shock_0.5",1,1,30
"Nauru","ipsl-cm6a-lr ssp126","shock_0.5",0.857111626500327,0.857111626500327,30
"Nauru","ipsl-cm6a-lr ssp585","shock_0.5",1,1,30
"Nepal","gfdl-esm4 ssp126","shock_0.5",0.108174464871698,0.466068309137033,30
"Nepal","gfdl-esm4 ssp585","shock_0.5",0.255412374427195,0.669780849190397,30
"Nepal","ipsl-cm6a-lr ssp126","shock_0.5",0.0693620397346528,0.408466505522064,30
"Nepal","ipsl-cm6a-lr ssp585","shock_0.5",0.340719665614908,0.844539194134532,30
"Netherlands","gfdl-esm4 ssp126","shock_0.5",0.336312746307783,0.336312746307783,30
"Netherlands","gfdl-esm4 ssp585","shock_0.5",0.238868760681535,0.238868760681535,30
"Netherlands","ipsl-cm6a-lr ssp126","shock_0.5",0.00908999999999993,0.00908999999999993,30
"Netherlands","ipsl-cm6a-lr ssp585","shock_0.5",0.325652541380741,0.325652541380741,30
"New Zealand","gfdl-esm4 ssp126","shock_0.5",0.584294609728113,0.584294609728113,30
"New Zealand","gfdl-esm4 ssp585","shock_0.5",0.2216431069648,0.2216431069648,30
"New Zealand","ipsl-cm6a-lr ssp126","shock_0.5",0.498029677001032,0.498029677001032,30
"New Zealand","ipsl-cm6a-lr ssp585","shock_0.5",0.134792220376325,0.134792220376325,30
"Nicaragua","gfdl-esm4 ssp126","shock_0.5",0.0156045050499999,0.369904813489319,30
"Nicaragua","gfdl-esm4 ssp585","shock_0.5",0.0969503039999996,0.438732583632004,30
"Nicaragua","ipsl-cm6a-lr ssp126","shock_0.5",0.413542802077111,0.812561427423281,30
"Nicaragua","ipsl-cm6a-lr ssp585","shock_0.5",0.177792,0.573885489241118,30
"Niger","gfdl-esm4 ssp126","shock_0.5",0.0399599532871383,0.245524331330521,30
"Niger","gfdl-esm4 ssp585","shock_0.5",0.0884054723030212,0.452924945620889,30
"Niger","ipsl-cm6a-lr ssp126","shock_0.5",0.677276931072201,0.895378478975794,30
"Niger","ipsl-cm6a-lr ssp585","shock_0.5",0.0698908477506142,0.458895634519148,30
"Nigeria","gfdl-esm4 ssp126","shock_0.5",0.0235714679455462,0.0235714679455462,30
"Nigeria","gfdl-esm4 ssp585","shock_0.5",0.0992018850471856,0.0992018850471856,30
"Nigeria","ipsl-cm6a-lr ssp126","shock_0.5",0.416872795886522,0.416872795886522,30
"Nigeria","ipsl-cm6a-lr ssp585","shock_0.5",0.0459133454332498,0.0459133454332498,30
"North Korea","gfdl-esm4 ssp126","shock_0.5",0.00165256199999964,0.00165256199999964,30
"North Korea","gfdl-esm4 ssp585","shock_0.5",0.085312991996729,0.085312991996729,30
"North Korea","ipsl-cm6a-lr ssp126","shock_0.5",0.0266834625443344,0.0266834625443344,30
"North Korea","ipsl-cm6a-lr ssp585","shock_0.5",0.0243627035259816,0.0243627035259816,30
"Norway","gfdl-esm4 ssp126","shock_0.5",0.0499999999999998,0.904104104270001,30
"Norway","gfdl-esm4 ssp585","shock_0.5",0.0399999999999998,0.830749436875,30
"Norway","ipsl-cm6a-lr ssp126","shock_0.5",0.0845197699999999,0.811132961672369,30
"Norway","ipsl-cm6a-lr ssp585","shock_0.5",0.6628219839802,0.99133468153333,30
"Oman","gfdl-esm4 ssp126","shock_0.5",0.1321525,0.974953149920104,30
"Oman","gfdl-esm4 ssp585","shock_0.5",0,0.963328919242284,30
"Oman","ipsl-cm6a-lr ssp126","shock_0.5",0.4286,0.830089035681121,30
"Oman","ipsl-cm6a-lr ssp585","shock_0.5",0.187229737857077,0.945166213486961,30
"Pakistan","gfdl-esm4 ssp126","shock_0.5",0.00495768599999991,0.00495768599999991,30
"Pakistan","gfdl-esm4 ssp585","shock_0.5",0.254502812613569,0.254502812613569,30
"Pakistan","ipsl-cm6a-lr ssp126","shock_0.5",0.266435802108555,0.266435802108555,30
"Pakistan","ipsl-cm6a-lr ssp585","shock_0.5",0.0938107387205509,0.0938107387205509,30
"Palau","gfdl-esm4 ssp126","shock_0.5",0.4375,0.4375,30
"Palau","gfdl-esm4 ssp585","shock_0.5",0.71875,0.71875,30
"Palau","ipsl-cm6a-lr ssp126","shock_0.5",1,1,30
"Palau","ipsl-cm6a-lr ssp585","shock_0.5",1,1,30
"Panama","gfdl-esm4 ssp126","shock_0.5",0.394170990509533,0.394170990509533,30
"Panama","gfdl-esm4 ssp585","shock_0.5",0.335170939458656,0.335170939458656,30
"Panama","ipsl-cm6a-lr ssp126","shock_0.5",0.500179393532903,0.500179393532903,30
"Panama","ipsl-cm6a-lr ssp585","shock_0.5",0.857418850125254,0.857418850125254,30
"Papua New Guinea","gfdl-esm4 ssp126","shock_0.5",0.334,0.8977925759176,30
"Papua New Guinea","gfdl-esm4 ssp585","shock_0.5",0.1,0.703112471875,30
"Papua New Guinea","ipsl-cm6a-lr ssp126","shock_0.5",0,0.5656453975,30
"Papua New Guinea","ipsl-cm6a-lr ssp585","shock_0.5",0.264,0.964987585038438,30
"Paraguay","gfdl-esm4 ssp126","shock_0.5",0.19531245065821,0.590117065145799,30
"Paraguay","gfdl-esm4 ssp585","shock_0.5",0.217207091133585,0.57644097002022,30
"Paraguay","ipsl-cm6a-lr ssp126","shock_0.5",0.0105726700823013,0.148786090325178,30
"Paraguay","ipsl-cm6a-lr ssp585","shock_0.5",0.327963463331783,0.78344415251363,30
"Peru","gfdl-esm4 ssp126","shock_0.5",0.162353504518185,0.446245229000349,30
"Peru","gfdl-esm4 ssp585","shock_0.5",0.107943987088278,0.420419120155212,30
"Peru","ipsl-cm6a-lr ssp126","shock_0.5",0.0117654899668431,0.176246053726768,30
"Peru","ipsl-cm6a-lr ssp585","shock_0.5",0.169854577993706,0.550800704996278,30
"Philippines","gfdl-esm4 ssp126","shock_0.5",0.361238320574992,0.361238320574992,30
"Philippines","gfdl-esm4 ssp585","shock_0.5",0.410491448874513,0.410491448874513,30
"Philippines","ipsl-cm6a-lr ssp126","shock_0.5",0.05556111,0.05556111,30
"Philippines","ipsl-cm6a-lr ssp585","shock_0.5",0.257012658120293,0.257012658120293,30
"Poland","gfdl-esm4 ssp126","shock_0.5",0.1603198222726,0.581248913005756,30
"Poland","gfdl-esm4 ssp585","shock_0.5",0.0146544167810555,0.20730888019599,30
"Poland","ipsl-cm6a-lr ssp126","shock_0.5",0.0484963639999998,0.239792933708514,30
"Poland","ipsl-cm6a-lr ssp585","shock_0.5",0.0729884436653448,0.368750457170376,30
"Portugal","gfdl-esm4 ssp126","shock_0.5",0.0055079891459997,0.118752301196884,30
"Portugal","gfdl-esm4 ssp585","shock_0.5",0.0336544823214876,0.282220525421411,30
"Portugal","ipsl-cm6a-lr ssp126","shock_0.5",0.132230852865,0.398021823637185,30
"Portugal","ipsl-cm6a-lr ssp585","shock_0.5",0.401411928377056,0.788746722449362,30
"Qatar","gfdl-esm4 ssp126","shock_0.5",1,1,30
"Qatar","gfdl-esm4 ssp585","shock_0.5",0.9865,0.9865,30
"Qatar","ipsl-cm6a-lr ssp126","shock_0.5",0.90741851807408,0.90741851807408,30
"Qatar","ipsl-cm6a-lr ssp585","shock_0.5",0.998809525487255,0.998809525487255,30
"Republic of the Congo","gfdl-esm4 ssp126","shock_0.5",0.0557784900577999,0.342843203917355,30
"Republic of the Congo","gfdl-esm4 ssp585","shock_0.5",0.00448799115599963,0.123131847450566,30
"Republic of the Congo","ipsl-cm6a-lr ssp126","shock_0.5",0.0729846332293833,0.383078674255744,30
"Republic of the Congo","ipsl-cm6a-lr ssp585","shock_0.5",0.00918501727472565,0.279337692921942,30
"Romania","gfdl-esm4 ssp126","shock_0.5",0.431341086059595,0.431341086059595,30
"Romania","gfdl-esm4 ssp585","shock_0.5",0.0531711291080822,0.0531711291080822,30
"Romania","ipsl-cm6a-lr ssp126","shock_0.5",0.118624047102013,0.118624047102013,30
"Romania","ipsl-cm6a-lr ssp585","shock_0.5",0.0962502520781632,0.0962502520781632,30
"Russia","gfdl-esm4 ssp126","shock_0.5",0.0268391726157479,0.0268391726157479,30
"Russia","gfdl-esm4 ssp585","shock_0.5",0.606656444526235,0.606656444526235,30
"Russia","ipsl-cm6a-lr ssp126","shock_0.5",0.0725281221576566,0.0725281221576566,30
"Russia","ipsl-cm6a-lr ssp585","shock_0.5",0.0364229338911012,0.0364229338911012,30
"Rwanda","gfdl-esm4 ssp126","shock_0.5",0.173078639870541,0.566308713595711,30
"Rwanda","gfdl-esm4 ssp585","shock_0.5",0.175643203023865,0.463588194265789,30
"Rwanda","ipsl-cm6a-lr ssp126","shock_0.5",0.0128760800085612,0.183641288403573,30
"Rwanda","ipsl-cm6a-lr ssp585","shock_0.5",0.064637933018247,0.385513043840819,30
"Saint Kitts and Nevis","gfdl-esm4 ssp126","shock_0.5",1,1,30
"Saint Kitts and Nevis","gfdl-esm4 ssp585","shock_0.5",1,1,30
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp126","shock_0.5",1,1,30
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp585","shock_0.5",0.996650551429279,0.996650551429279,30
"Saint Lucia","gfdl-esm4 ssp126","shock_0.5",1,1,30
"Saint Lucia","gfdl-esm4 ssp585","shock_0.5",1,1,30
"Saint Lucia","ipsl-cm6a-lr ssp126","shock_0.5",0.979910340860499,0.979910340860499,30
"Saint Lucia","ipsl-cm6a-lr ssp585","shock_0.5",0.933027102723895,0.933027102723895,30
"Saint Vincent and the Grenadines","gfdl-esm4 ssp126","shock_0.5",0.99853515625,0.99853515625,30
"Saint Vincent and the Grenadines","gfdl-esm4 ssp585","shock_0.5",1,1,30
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp126","shock_0.5",0.983726074208979,0.983726074208979,30
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp585","shock_0.5",0.665182390796896,0.665182390796896,30
"Samoa","gfdl-esm4 ssp126","shock_0.5",1,1,30
"Samoa","gfdl-esm4 ssp585","shock_0.5",0.96544,0.96544,30
"Samoa","ipsl-cm6a-lr ssp126","shock_0.5",1,1,30
"Samoa","ipsl-cm6a-lr ssp585","shock_0.5",1,1,30
"San Marino","gfdl-esm4 ssp126","shock_0.5",0.00839849180032304,0.00839849180032304,30
"San Marino","gfdl-esm4 ssp585","shock_0.5",0.541651630515275,0.541651630515275,30
"San Marino","ipsl-cm6a-lr ssp126","shock_0.5",0.074618700322285,0.384765765983033,30
"San Marino","ipsl-cm6a-lr ssp585","shock_0.5",0.17494466881472,0.552484745868647,30
"Sao Tome and Principe","gfdl-esm4 ssp126","shock_0.5",0.96044921875,0.96044921875,30
"Sao Tome and Principe","gfdl-esm4 ssp585","shock_0.5",1,1,30
"Sao Tome and Principe","ipsl-cm6a-lr ssp126","shock_0.5",1,1,30
"Sao Tome and Principe","ipsl-cm6a-lr ssp585","shock_0.5",1,1,30
"Saudi Arabia","gfdl-esm4 ssp126","shock_0.5",0.299442824004487,0.299442824004487,30
"Saudi Arabia","gfdl-esm4 ssp585","shock_0.5",0.379049801787664,0.379049801787664,30
"Saudi Arabia","ipsl-cm6a-lr ssp126","shock_0.5",0.490712015096475,0.490712015096475,30
"Saudi Arabia","ipsl-cm6a-lr ssp585","shock_0.5",0.710362597321946,0.710362597321946,30
"Senegal","gfdl-esm4 ssp126","shock_0.5",0.490466662296342,0.490466662296342,30
"Senegal","gfdl-esm4 ssp585","shock_0.5",0.230249742571187,0.230249742571187,30
"Senegal","ipsl-cm6a-lr ssp126","shock_0.5",0.445989704109727,0.445989704109727,30
"Senegal","ipsl-cm6a-lr ssp585","shock_0.5",0.733369997806365,0.733369997806365,30
"Serbia","gfdl-esm4 ssp126","shock_0.5",0.260237843612995,0.531647101682076,30
"Serbia","gfdl-esm4 ssp585","shock_0.5",0.462201394242653,0.824365658070925,30
"Serbia","ipsl-cm6a-lr ssp126","shock_0.5",0.0642711232929002,0.279594431288495,30
"Serbia","ipsl-cm6a-lr ssp585","shock_0.5",0.126731309704785,0.506556276846295,30
"Seychelles","gfdl-esm4 ssp126","shock_0.5",0.9208984375,0.9208984375,30
"Seychelles","gfdl-esm4 ssp585","shock_0.5",1,1,30
"Seychelles","ipsl-cm6a-lr ssp126","shock_0.5",0.97711456287842,0.97711456287842,30
"Seychelles","ipsl-cm6a-lr ssp585","shock_0.5",0.375025,0.375025,30
"Sierra Leone","gfdl-esm4 ssp126","shock_0.5",0.276683214368129,0.669373675574758,30
"Sierra Leone","gfdl-esm4 ssp585","shock_0.5",0.00201979799999963,0.213528758098338,30
"Sierra Leone","ipsl-cm6a-lr ssp126","shock_0.5",0.130742086172857,0.655439233899078,30
"Sierra Leone","ipsl-cm6a-lr ssp585","shock_0.5",0.453323350468855,0.864953357922371,30
"Singapore","gfdl-esm4 ssp126","shock_0.5",0.4402909459465,0.902571872285652,30
"Singapore","gfdl-esm4 ssp585","shock_0.5",0,0.758801140831253,30
"Singapore","ipsl-cm6a-lr ssp126","shock_0.5",1,1,30
"Singapore","ipsl-cm6a-lr ssp585","shock_0.5",0.970523959794694,0.970523959794694,30
"Slovakia","gfdl-esm4 ssp126","shock_0.5",0.743017504913373,0.743017504913373,30
"Slovakia","gfdl-esm4 ssp585","shock_0.5",0.265706228838335,0.265706228838335,30
"Slovakia","ipsl-cm6a-lr ssp126","shock_0.5",0.231703493168583,0.231703493168583,30
"Slovakia","ipsl-cm6a-lr ssp585","shock_0.5",0.685601738429258,0.685601738429258,30
"Slovenia","gfdl-esm4 ssp126","shock_0.5",0.3123953058,0.718419716640843,30
"Slovenia","gfdl-esm4 ssp585","shock_0.5",0.138749987244018,0.466991457125308,30
"Slovenia","ipsl-cm6a-lr ssp126","shock_0.5",0.848625047686518,0.848625047686518,30
"Slovenia","ipsl-cm6a-lr ssp585","shock_0.5",0.59658417318273,0.59658417318273,30
"Solomon Islands","gfdl-esm4 ssp126","shock_0.5",1,1,30
"Solomon Islands","gfdl-esm4 ssp585","shock_0.5",0.91808,0.91808,30
"Solomon Islands","ipsl-cm6a-lr ssp126","shock_0.5",0.840016,0.840016,30
"Solomon Islands","ipsl-cm6a-lr ssp585","shock_0.5",1,1,30
"South Africa","gfdl-esm4 ssp126","shock_0.5",0.0926482081216102,0.443149372294774,30
"South Africa","gfdl-esm4 ssp585","shock_0.5",0.0992129504696113,0.445444857337101,30
"South Africa","ipsl-cm6a-lr ssp126","shock_0.5",0.0120580154465982,0.127540186172975,30
"South Africa","ipsl-cm6a-lr ssp585","shock_0.5",0.0184548697908929,0.119292330288836,30
"South Korea","gfdl-esm4 ssp126","shock_0.5",0.306663700336037,0.306663700336037,30
"South Korea","gfdl-esm4 ssp585","shock_0.5",0.220300164595445,0.220300164595445,30
"South Korea","ipsl-cm6a-lr ssp126","shock_0.5",0.0811776948834131,0.0811776948834131,30
"South Korea","ipsl-cm6a-lr ssp585","shock_0.5",0.0706775370509085,0.0706775370509085,30
"South Sudan","gfdl-esm4 ssp126","shock_0.5",0.424363792496878,0.692749699665432,30
"South Sudan","gfdl-esm4 ssp585","shock_0.5",0.0078842287003632,0.169221110442073,30
"South Sudan","ipsl-cm6a-lr ssp126","shock_0.5",0.313107031869638,0.740712409518744,30
"South Sudan","ipsl-cm6a-lr ssp585","shock_0.5",0.0864243388433703,0.552714551557335,30
"Spain","gfdl-esm4 ssp126","shock_0.5",0.0260860533053594,0.0260860533053594,30
"Spain","gfdl-esm4 ssp585","shock_0.5",0.32522532656246,0.32522532656246,30
"Spain","ipsl-cm6a-lr ssp126","shock_0.5",0.074995423726773,0.074995423726773,30
"Spain","ipsl-cm6a-lr ssp585","shock_0.5",0.567604418237988,0.567604418237988,30
"Sri Lanka","gfdl-esm4 ssp126","shock_0.5",0.172136362102052,0.172136362102052,30
"Sri Lanka","gfdl-esm4 ssp585","shock_0.5",0.375851888102353,0.375851888102353,30
"Sri Lanka","ipsl-cm6a-lr ssp126","shock_0.5",0.15007149271401,0.15007149271401,30
"Sri Lanka","ipsl-cm6a-lr ssp585","shock_0.5",0.588708576985424,0.588708576985424,30
"Sudan","gfdl-esm4 ssp126","shock_0.5",0.0387282094487025,0.196014943641238,30
"Sudan","gfdl-esm4 ssp585","shock_0.5",0.20699095555909,0.813960005800224,30
"Sudan","ipsl-cm6a-lr ssp126","shock_0.5",0.244491430884647,0.570959844931111,30
"Sudan","ipsl-cm6a-lr ssp585","shock_0.5",0.235310758802775,0.810932689010983,30
"Suriname","gfdl-esm4 ssp126","shock_0.5",0.614982782480422,0.614982782480422,30
"Suriname","gfdl-esm4 ssp585","shock_0.5",0.73679522415183,0.73679522415183,30
"Suriname","ipsl-cm6a-lr ssp126","shock_0.5",0.524906865500443,0.524906865500443,30
"Suriname","ipsl-cm6a-lr ssp585","shock_0.5",0.463086641802018,0.463086641802018,30
"Swaziland","gfdl-esm4 ssp126","shock_0.5",0.0360357641978638,0.330201870847192,30
"Swaziland","gfdl-esm4 ssp585","shock_0.5",0.0858179057377725,0.387701548080771,30
"Swaziland","ipsl-cm6a-lr ssp126","shock_0.5",0.255504019235586,0.255504019235586,30
"Swaziland","ipsl-cm6a-lr ssp585","shock_0.5",0.447054029795316,0.447054029795316,30
"Sweden","gfdl-esm4 ssp126","shock_0.5",0.146308062244,0.146308062244,30
"Sweden","gfdl-esm4 ssp585","shock_0.5",0.225,0.225,30
"Sweden","ipsl-cm6a-lr ssp126","shock_0.5",0,0,30
"Sweden","ipsl-cm6a-lr ssp585","shock_0.5",0.226664,0.226664,30
"Switzerland","gfdl-esm4 ssp126","shock_0.5",0.134947865410471,0.46702306800151,30
"Switzerland","gfdl-esm4 ssp585","shock_0.5",0.0583381079348811,0.421587691519099,30
"Switzerland","ipsl-cm6a-lr ssp126","shock_0.5",0.00705705424811731,0.174009912922657,30
"Switzerland","ipsl-cm6a-lr ssp585","shock_0.5",0.0696579506128279,0.425706648237194,30
"Syria","gfdl-esm4 ssp126","shock_0.5",0.0295092430181297,0.0295092430181297,30
"Syria","gfdl-esm4 ssp585","shock_0.5",0.102822138800145,0.102822138800145,30
"Syria","ipsl-cm6a-lr ssp126","shock_0.5",0.0696497299023859,0.0696497299023859,30
"Syria","ipsl-cm6a-lr ssp585","shock_0.5",0.00183599638199994,0.00183599638199994,30
"Taiwan","gfdl-esm4 ssp126","shock_0.5",0.749216897544861,0.749216897544861,30
"Taiwan","gfdl-esm4 ssp585","shock_0.5",0.325,0.325,30
"Taiwan","ipsl-cm6a-lr ssp126","shock_0.5",0.158501875,0.158501875,30
"Taiwan","ipsl-cm6a-lr ssp585","shock_0.5",0.181875,0.181875,30
"Tajikistan","gfdl-esm4 ssp126","shock_0.5",0.802859122951981,0.802859122951981,30
"Tajikistan","gfdl-esm4 ssp585","shock_0.5",0.382128045531855,0.382128045531855,30
"Tajikistan","ipsl-cm6a-lr ssp126","shock_0.5",0.414427069770488,0.414427069770488,30
